Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2,8:24,3,3,IND 23,0,10,Davis Mills pass complete short right to Nico Collins for 5 yards (tackle by Rock Ya-Sin),3.270,4.370
2,7:39,1,10,IND 18,0,10,Davis Mills pass complete short left to Mark Ingram for 5 yards (tackle by Al-Quadin Muhammad and Bobby Okereke),4.370,4.610
2,7:01,2,5,IND 13,0,10,Mark Ingram right end for no gain (tackle by Grover Stewart and Isaac Rochell),4.610,3.820
2,6:24,3,5,IND 13,0,10,Davis Mills pass incomplete short right intended for Jordan Akins (defended by Khari Willis),3.820,2.620
2,6:20,4,5,IND 13,3,10,Ka'imi Fairbairn 31 yard field goal good,2.620,3.000
2,6:16,,,HOU 35,3,10,"Ka'imi Fairbairn kicks off 64 yards, returned by Ashton Dulin for 27 yards (tackle by Desmond King)",0.000,0.810
2,6:11,1,10,IND 28,3,10,Michael Pittman left end for 3 yards (tackle by Justin Reid),0.810,0.670
2,5:35,2,7,IND 31,3,10,Marlon Mack right guard for 4 yards (tackle by Whitney Mercilus),0.670,0.500
2,4:48,3,3,IND 35,3,10,Carson Wentz pass complete short right to T.Y. Hilton for 6 yards,0.500,1.660
2,4:20,1,10,IND 41,3,10,"Penalty on Eric Fisher: False Start, 5 yards (accepted) (no play)",1.660,1.330
2,3:59,1,15,IND 36,3,10,Carson Wentz pass complete deep right to Michael Pittman for 18 yards,1.330,2.520
2,3:35,1,10,HOU 46,3,10,Jonathan Taylor right guard for 3 yards (tackle by Zach Cunningham),2.520,2.380
2,2:49,2,7,HOU 43,3,10,Nyheim Hines right guard for 3 yards (tackle by Kamu Grugier-Hill),2.380,2.080
2,2:06,3,4,HOU 40,3,10,"Penalty on Eric Fisher: False Start, 5 yards (accepted) (no play)",2.080,1.420
2,2:00,3,9,HOU 45,3,10,Carson Wentz pass incomplete short left intended for Mo Alie-Cox,1.420,0.270
2,1:55,4,9,HOU 45,3,10,Rigoberto Sanchez punts 40 yards downed by Luke Rhodes,0.270,0.380
2,1:49,1,10,HOU 5,3,10,Mark Ingram left tackle for 6 yards (tackle by Bobby Okereke and Grover Stewart),-0.380,-0.340
2,1:15,2,4,HOU 11,3,10,Mark Ingram left guard for 6 yards (tackle by DeForest Buckner and Bobby Okereke),-0.340,-0.060
2,0:56,1,10,HOU 17,3,10,Davis Mills pass complete short left to Pharaoh Brown for 3 yards (tackle by Khari Willis),-0.060,-0.060
2,0:42,,,,,,Timeout #1 by Indianapolis Colts,,
2,0:42,2,7,HOU 20,3,10,Davis Mills pass incomplete short left,-0.060,-0.870
2,0:38,3,7,HOU 20,3,10,Davis Mills pass complete deep right to Brandin Cooks for 20 yards (tackle by Rock Ya-Sin),-0.870,1.600
2,0:25,1,10,HOU 40,3,10,"Davis Mills pass complete to David Johnson for no gain. David Johnson fumbles (forced by Bobby Okereke), recovered by Kenny Moore at HOU-43 Davis Mills pass incomplete short middle intended for David Johnson (defended by Bobby Okereke) (no play)",1.600,1.270
2,0:29,1,15,HOU 35,3,10,Davis Mills pass complete short right to Chris Moore for 11 yards (tackle by Kenny Moore),1.270,1.860
2,0:22,,,,,,Timeout #1 by Houston Texans,,
2,0:22,2,4,HOU 46,3,10,Davis Mills pass incomplete short left intended for Chris Moore,1.860,1.160
2,0:14,3,4,HOU 46,3,10,Davis Mills sacked by Khari Willis for -5 yards,1.160,-0.650
2,0:13,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:13,4,9,HOU 41,3,10,Cameron Johnston punts 55 yards downed by A.J. Moore,-0.650,0.380
2,0:04,1,10,IND 4,3,10,Carson Wentz kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,3,10,"Ka'imi Fairbairn kicks off 64 yards, returned by Ashton Dulin for 31 yards (tackle by Tavierre Thomas)",0.000,1.070
3,14:55,1,10,IND 32,3,10,Jonathan Taylor right end for 1 yard (tackle by Christian Kirksey and Tavierre Thomas),1.070,0.660
3,14:16,2,9,IND 33,3,10,Carson Wentz scrambles left tackle for 2 yards (tackle by Kamu Grugier-Hill),0.660,0.230
3,13:32,3,7,IND 35,3,10,Carson Wentz sacked by Jonathan Greenard for -3 yards,0.230,-1.240
3,12:56,4,10,IND 32,3,10,"Rigoberto Sanchez punts 50 yards, returned by Andre Roberts for 3 yards (tackle by E.J. Speed)",-1.240,-0.340
3,12:44,1,10,HOU 21,3,10,Davis Mills pass short middle intended for Nico Collins is intercepted by Shaquille Leonard at HOU-32 and returned for 4 yards (tackle by Nico Collins),0.340,-3.710
3,12:36,1,10,HOU 28,3,10,Jonathan Taylor left end for no gain (tackle by Kamu Grugier-Hill),3.710,3.170
3,11:54,2,10,HOU 28,3,16,"Carson Wentz pass complete deep left to Mo Alie-Cox for 28 yards, touchdown",3.170,7.000
3,11:50,,,HOU 15,3,17,Michael Badgley kicks extra point good,0.000,0.000
3,11:50,,,IND 35,3,17,"Rigoberto Sanchez kicks off 63 yards, returned by Andre Roberts for 15 yards (tackle by Matthew Adams)",0.000,-0.060
3,11:46,1,10,HOU 17,3,17,Mark Ingram right tackle for 3 yards (tackle by Bobby Okereke and Al-Quadin Muhammad),-0.060,-0.060
3,11:09,2,7,HOU 20,3,17,Davis Mills pass incomplete short right intended for Pharaoh Brown,-0.060,-0.870
3,11:02,3,7,HOU 20,3,17,Davis Mills pass complete deep right to Brandin Cooks for 17 yards (tackle by Rock Ya-Sin),-0.870,1.400
3,10:24,1,10,HOU 37,3,17,Mark Ingram right tackle for no gain (tackle by Shaquille Leonard),1.400,0.860
3,9:47,2,10,HOU 37,3,17,Davis Mills pass complete short left to Jordan Akins for 8 yards (tackle by Bobby Okereke and Xavier Rhodes),0.860,1.220
3,9:11,3,2,HOU 45,3,17,Davis Mills pass incomplete short right intended for Nico Collins,1.220,-0.390
3,9:08,4,2,HOU 45,3,17,"Cameron Johnston punts 45 yards, returned by Nyheim Hines for 2 yards (tackle by A.J. Moore)",-0.390,0.350
3,8:53,1,10,IND 12,3,17,Jonathan Taylor left end for 83 yards (tackle by Terrance Mitchell),-0.350,6.060
3,8:02,1,5,HOU 5,3,17,Jonathan Taylor right guard for 2 yards (tackle by DeMarcus Walker and Zach Cunningham),6.060,5.530
3,7:24,2,3,HOU 3,3,17,Jonathan Taylor left guard for -1 yards (tackle by Christian Kirksey and DeMarcus Walker),5.530,4.490
3,6:42,3,4,HOU 4,3,23,"Jonathan Taylor up the middle for 4 yards, touchdown",4.490,7.000
3,6:37,,,HOU 15,3,24,Michael Badgley kicks extra point good,0.000,0.000
3,6:37,,,IND 35,3,24,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,6:37,1,10,HOU 25,3,24,Davis Mills pass complete short right to Chris Moore for 1 yard (tackle by Kenny Moore),0.610,0.200
3,6:02,2,9,HOU 26,3,24,Mark Ingram right tackle for 11 yards (tackle by Khari Willis),0.200,1.400
3,5:19,1,10,HOU 37,3,24,Davis Mills pass complete short right to Brandin Cooks for 9 yards (tackle by Rock Ya-Sin),1.400,2.070
3,4:49,2,1,HOU 46,3,24,Mark Ingram left tackle for 2 yards (tackle by Grover Stewart and Bobby Okereke),2.070,2.130
3,4:12,1,10,HOU 48,3,24,Phillip Lindsay left end for 1 yard (tackle by Shaquille Leonard),2.130,1.720
3,3:26,2,9,HOU 49,3,24,Davis Mills scrambles right end for 3 yards (tackle by Bobby Okereke),1.720,1.420
3,2:44,3,6,IND 48,3,24,Davis Mills pass complete to Brandin Cooks for 13 yards (tackle by Julian Blackmon),1.420,3.250
3,2:22,1,10,IND 35,3,24,Mark Ingram up the middle for 1 yard (tackle by Grover Stewart and Al-Quadin Muhammad),3.250,2.840
3,1:45,2,9,IND 34,3,24,Davis Mills pass complete short right to Jordan Akins for 8 yards (tackle by Shaquille Leonard),2.840,3.200
3,1:14,3,1,IND 26,3,24,Davis Mills right guard for 2 yards (tackle by Al-Quadin Muhammad),3.200,3.970
3,0:33,1,10,IND 24,3,24,Davis Mills pass incomplete deep right intended for Brandin Cooks (defended by Isaiah Rodgers),3.970,3.430
3,0:27,2,10,IND 24,3,24,Mark Ingram right end for 2 yards (tackle by DeForest Buckner and Isaiah Rodgers),3.430,3.010
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,IND 22,3,24,Davis Mills pass incomplete short right intended for Chris Conley,3.010,1.990
4,14:56,4,8,IND 22,3,24,"Davis Mills pass intended for Jordan Akins is intercepted by Kwity Paye at IND-19 and returned for -2 yards Replay Assistant challenged the pass completion ruling, and the original play was overturned. Davis Mills pass incomplete short middle intended for Jordan Akins",1.990,-0.410
4,14:52,1,10,IND 22,3,24,"Carson Wentz pass incomplete short left. Penalty on Eric Fisher: Tripping / Offense, 10 yards (declined)",0.410,-0.130
4,14:49,2,10,IND 22,3,24,Jonathan Taylor left guard for 3 yards (tackle by Jonathan Greenard),-0.130,-0.430
4,14:09,3,7,IND 25,3,24,Carson Wentz pass incomplete short right intended for Michael Pittman,-0.430,-1.700
4,14:06,4,7,IND 25,3,24,Rigoberto Sanchez punts 49 yards out of bounds,-1.700,-0.670
4,13:56,1,10,HOU 26,3,24,Davis Mills pass complete short right to Brandin Cooks for 6 yards (tackle by Isaiah Rodgers),0.670,0.940
4,13:39,2,4,HOU 32,3,24,Davis Mills pass complete short right to Mark Ingram for 3 yards (tackle by Bobby Okereke),0.940,0.630
4,13:10,3,1,HOU 35,3,24,Mark Ingram up the middle for no gain (tackle by Tyquan Lewis and Khari Willis),0.630,-1.040
4,12:18,,,,,,Timeout #1 by Houston Texans,,
4,12:18,4,1,HOU 35,3,24,Mark Ingram right end for 1 yard (tackle by Tyquan Lewis and Bobby Okereke),-1.040,1.330
4,11:40,1,10,HOU 36,3,24,"Davis Mills pass complete short middle to David Johnson for 14 yards (tackle by Bobby Okereke). Penalty on Shaquille Leonard: Defensive Holding, 5 yards (declined)",1.330,2.260
4,11:26,1,10,IND 50,3,24,Davis Mills pass complete short right to Nico Collins for 7 yards (tackle by Kenny Moore),2.260,2.660
4,10:38,2,3,IND 43,3,24,"David Johnson up the middle for 6 yards. David Johnson fumbles (forced by Shaquille Leonard), recovered by Khari Willis at IND-37 (tackle by Shaquille Leonard)",2.660,-1.400
4,10:08,1,10,IND 37,3,24,Jonathan Taylor right guard for 13 yards (tackle by Lonnie Johnson),1.400,2.260
4,9:26,1,10,IND 50,3,24,Jonathan Taylor up the middle for 1 yard (tackle by Christian Kirksey),2.260,1.850
4,8:42,2,9,HOU 49,3,24,Jonathan Taylor right end for 12 yards (tackle by Terrance Mitchell),1.850,3.120
4,7:51,1,10,HOU 37,3,24,Marlon Mack up the middle for -1 yards (tackle by DeMarcus Walker and Whitney Mercilus),3.120,2.440
4,7:10,2,11,HOU 38,3,24,Carson Wentz pass incomplete short middle intended for Zach Pascal (defended by Justin Reid),2.440,1.750
4,7:04,3,11,HOU 38,3,24,Carson Wentz pass complete short left to T.Y. Hilton for 10 yards (tackle by Tavierre Thomas),1.750,1.720
4,6:38,4,1,HOU 28,3,24,Nyheim Hines left end for 7 yards (tackle by Terrance Mitchell and Lonnie Johnson),1.720,4.170
4,5:49,1,10,HOU 21,3,24,Jonathan Taylor up the middle for 10 yards (tackle by Lonnie Johnson and Tavierre Thomas),4.170,4.840
4,5:00,1,10,HOU 11,3,30,"Jonathan Taylor left guard for 11 yards, touchdown",4.840,7.000
4,4:47,,,HOU 15,3,31,Michael Badgley kicks extra point good,0.000,0.000
4,4:47,,,IND 35,3,31,"Rigoberto Sanchez kicks off 62 yards, returned by Andre Roberts for 19 yards (tackle by Ashton Dulin)",0.000,0.410
4,4:41,1,10,HOU 22,3,31,Davis Mills pass complete short left to Phillip Lindsay for 6 yards (tackle by Kenny Moore),0.410,0.680
4,4:25,2,4,HOU 28,3,31,Phillip Lindsay left end for 35 yards (tackle by Julian Blackmon),0.680,3.120
4,4:17,1,10,IND 37,3,31,Mark Ingram right end for 2 yards (tackle by DeForest Buckner and Khari Willis),3.120,2.840
4,4:02,2,8,IND 35,3,31,Davis Mills pass incomplete short right intended for Rex Burkhead,2.840,2.150
4,3:59,3,8,IND 35,3,31,Davis Mills pass complete short right to Jordan Akins for 12 yards (tackle by Khari Willis and Bobby Okereke),2.150,4.040
4,3:32,1,10,IND 23,3,31,Davis Mills pass deep right intended for Brandin Cooks is intercepted by Isaiah Rodgers at IND-3 and returned for 12 yards (tackle by Rex Burkhead),4.040,0.220
4,3:21,1,10,IND 15,3,31,Marlon Mack up the middle for no gain (tackle by Zach Cunningham),-0.220,-0.710
4,2:36,2,10,IND 15,3,31,Marlon Mack up the middle for 1 yard (tackle by Jonathan Greenard and Kamu Grugier-Hill),-0.710,-1.250
4,2:00,3,9,IND 16,3,31,Marlon Mack right tackle for 8 yards (tackle by Tavierre Thomas and Kamu Grugier-Hill),-1.250,-1.770
4,1:15,4,1,IND 24,3,31,Rigoberto Sanchez punts 36 yards out of bounds,-1.770,-1.600
4,1:10,1,10,HOU 40,3,31,Phillip Lindsay right guard for -1 yards (tackle by DeForest Buckner),1.600,0.920
4,0:36,2,11,HOU 39,3,31,Phillip Lindsay right end for no gain (tackle by E.J. Speed),0.920,0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
