Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
3,15:00,,,BAL 35,10,3,"Justin Tucker kicks off 64 yards, returned by Ashton Dulin for 26 yards (tackle by Ar'Darius Washington and Jordan Richards)",0.000,0.740
3,14:55,1,10,IND 27,10,3,Carson Wentz pass complete short left to Zach Pascal for 31 yards (tackle by Anthony Averett and Brandon Stephens),0.740,2.790
3,14:07,1,10,BAL 42,16,3,"Carson Wentz pass complete deep left to Michael Pittman for 42 yards, touchdown. Penalty on Anthony Averett: Defensive Pass Interference, 15 yards (declined)",2.790,7.000
3,13:59,,,BAL 15,16,3,Rodrigo Blankenship kicks extra point no good,0.000,-1.000
3,13:59,,,IND 35,16,3,"Rigoberto Sanchez kicks off 62 yards, returned by Devin Duvernay for 15 yards (tackle by Julian Blackmon). Penalty on Anthony Levine: Offensive Holding, 9 yards (accepted)",0.000,-0.380
3,13:53,1,10,BAL 9,16,3,Lamar Jackson pass complete short right to Latavius Murray for 6 yards (tackle by Bobby Okereke),-0.380,-0.280
3,13:13,2,4,BAL 15,16,3,Ty'Son Williams right guard for no gain (tackle by DeForest Buckner),-0.280,-0.720
3,12:33,3,4,BAL 15,16,3,Lamar Jackson pass complete short middle to James Proche for 11 yards (tackle by Khari Willis),-0.720,0.670
3,11:56,1,10,BAL 26,16,3,Lamar Jackson sacked by and Tyquan Lewis for -5 yards and Al-Quadin Muhammad for -5 yards,0.670,-0.550
3,11:09,2,15,BAL 21,16,3,Lamar Jackson pass complete short middle to Marquise Brown for 12 yards (tackle by Kenny Moore),-0.550,0.370
3,10:32,3,3,BAL 33,16,3,Lamar Jackson scrambles up the middle for 12 yards (tackle by Isaiah Rodgers),0.370,1.930
3,9:56,1,10,BAL 45,16,3,Ty'Son Williams right guard for 5 yards (tackle by Ben Banogu and Khari Willis),1.930,2.060
3,9:18,2,5,BAL 50,16,3,Lamar Jackson pass complete short left to Devin Duvernay for 8 yards (tackle by Xavier Rhodes),2.060,2.790
3,8:48,1,10,IND 42,16,3,"Lamar Jackson pass complete short middle to Mark Andrews for 8 yards (tackle by Bobby Okereke). Penalty on Shaquille Leonard: Roughing the Passer, 15 yards (accepted)",2.790,4.310
3,8:17,1,10,IND 19,16,3,Lamar Jackson pass incomplete short left intended for Latavius Murray,4.310,3.750
3,8:11,2,10,IND 19,16,3,Lamar Jackson pass complete short right to Marquise Brown for 7 yards (tackle by Julian Blackmon),3.750,4.190
3,7:32,3,3,IND 12,16,3,"Penalty on Patrick Mekari: False Start, 6 yards (accepted) (no play)",4.190,3.140
3,7:16,3,9,IND 18,16,3,Lamar Jackson pass complete short middle to Devin Duvernay for 17 yards (tackle by Al-Quadin Muhammad and Khari Willis),3.140,6.970
3,6:49,1,1,IND 1,16,3,"Lamar Jackson for -2 yards. Lamar Jackson fumbles (forced by Julian Blackmon) (tackle by Julian Blackmon), recovered by Shaquille Leonard at IND-3 and returned for 21 yards, lateral to Shaquille Leonard for no gain (tackle by Julian Blackmon). Penalty on Shaquille Leonard: Illegal Forward Pass, 5 yards (accepted)",6.970,-0.150
3,6:42,1,10,IND 19,16,3,Carson Wentz pass complete to Michael Pittman for 21 yards (tackle by Malik Harrison and Brandon Stephens),0.150,1.600
3,6:00,1,10,IND 40,16,3,Jonathan Taylor right end for 19 yards (tackle by Marlon Humphrey),1.600,2.850
3,5:11,1,10,BAL 41,16,3,Jonathan Taylor left end for 13 yards (tackle by Brandon Stephens),2.850,3.710
3,4:27,1,10,BAL 28,16,3,Nyheim Hines left tackle for no gain (tackle by Calais Campbell),3.710,3.170
3,3:41,2,10,BAL 28,16,3,Carson Wentz pass complete deep left to Mo Alie-Cox for 24 yards (tackle by Brandon Stephens),3.170,6.280
3,3:09,1,4,BAL 4,22,3,"Jonathan Taylor right end for 4 yards, touchdown",6.280,7.000
3,3:06,,,BAL 2,22,3,Two Point Attempt: Carson Wentz pass incomplete intended for. Interception by Chuck Clark,1.000,-1.000
3,3:06,,,IND 35,22,3,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,3:06,1,10,BAL 25,22,3,Lamar Jackson pass complete short right to Marquise Brown for 3 yards (tackle by Isaiah Rodgers),0.610,0.470
3,2:44,2,7,BAL 28,22,3,Lamar Jackson pass complete short middle to Mark Andrews for 19 yards (tackle by Shaquille Leonard and Andrew Sendejo),0.470,2.060
3,2:14,1,10,BAL 47,22,3,Lamar Jackson left end for 3 yards (tackle by Anthony Chesley),2.060,1.920
3,1:42,2,7,IND 50,22,3,Lamar Jackson pass complete to Ty'Son Williams for 7 yards (tackle by DeForest Buckner and Bobby Okereke),1.920,2.720
3,1:02,1,10,IND 43,22,9,"Lamar Jackson pass complete to Marquise Brown for 43 yards, touchdown",2.720,7.000
3,0:56,,,IND 2,22,9,"Two Point Attempt: Lamar Jackson rushes, conversion fails.",1.000,-1.000
3,0:56,,,BAL 35,22,9,"Justin Tucker kicks off 65 yards, returned by Ashton Dulin for 20 yards (tackle by Malik Harrison and Tylan Wallace)",0.000,0.280
3,0:52,1,10,IND 20,22,9,Carson Wentz scrambles up the middle for 4 yards (tackle by Justin Houston),0.280,0.270
3,0:09,2,6,IND 24,22,9,Marlon Mack right guard for 8 yards (tackle by Tyus Bowser and Patrick Queen),0.270,1.070
Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 32,22,9,Marlon Mack left end for 22 yards (tackle by Brandon Stephens),1.070,2.520
4,14:24,1,10,BAL 46,22,9,Jonathan Taylor left guard for -1 yards (tackle by Patrick Queen),2.520,1.840
4,13:40,2,11,BAL 47,22,9,Carson Wentz pass complete short middle to Mo Alie-Cox for 18 yards (tackle by Marlon Humphrey),1.840,3.640
4,12:59,1,10,BAL 29,22,9,Carson Wentz pass incomplete short left,3.640,3.100
4,12:31,2,10,BAL 29,22,9,Carson Wentz pass complete short left to Jack Doyle for 4 yards (tackle by Tavon Young),3.100,2.940
4,12:08,3,6,BAL 25,22,9,Carson Wentz pass incomplete intended for Michael Pittman,2.940,1.830
4,12:04,4,6,BAL 25,25,9,Rodrigo Blankenship 43 yard field goal good,1.830,3.000
4,12:00,,,IND 35,25,9,"Rigoberto Sanchez kicks off 66 yards, returned by Devin Duvernay for 23 yards (tackle by Thakarius Keyes)",0.000,0.410
4,11:54,1,10,BAL 22,25,9,Lamar Jackson pass complete deep left to Mark Andrews for 27 yards (tackle by Xavier Rhodes),0.410,2.190
4,11:22,1,10,BAL 49,25,9,Lamar Jackson pass complete short right to Mark Andrews for 18 yards (tackle by Shaquille Leonard and Kemoko Turay),2.190,3.380
4,10:50,1,10,IND 33,25,9,Lamar Jackson pass complete to Marquise Brown for 7 yards (tackle by Kenny Moore),3.380,3.780
4,10:27,2,3,IND 26,25,9,Lamar Jackson pass complete short middle to Josh Oliver for 6 yards (tackle by Kenny Moore),3.780,4.240
4,10:07,1,10,IND 20,25,9,Lamar Jackson pass complete short middle to Devonta Freeman for 15 yards (tackle by Andrew Sendejo),4.240,6.060
4,9:44,1,5,IND 5,25,15,"Lamar Jackson pass complete to Mark Andrews for 5 yards, touchdown. Penalty on Anthony Chesley: Defensive Holding, 5 yards (declined)",6.060,7.000
4,9:38,,,IND 2,25,17,Two Point Attempt: Lamar Jackson pass complete to to Mark Andrews for no gain,1.000,1.000
4,9:38,,,BAL 35,25,17,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,9:38,1,10,IND 25,25,17,Carson Wentz pass complete short left to Kylen Granson for 4 yards (tackle by Brandon Stephens),0.610,0.600
4,8:57,2,6,IND 29,25,17,Carson Wentz pass complete short left to Jonathan Taylor for 29 yards (tackle by Brandon Stephens),0.600,2.790
4,8:06,1,10,BAL 42,25,17,"Carson Wentz sacked by Justin Houston for no gain. Penalty on Justin Houston: Horse Collar Tackle, 15 yards (accepted) (no play)",2.790,3.780
4,7:37,1,10,BAL 27,25,17,Jonathan Taylor left end for 7 yards (tackle by Brandon Stephens and Justin Houston),3.780,4.180
4,6:57,2,3,BAL 20,25,17,Jonathan Taylor left guard for 2 yards (tackle by Pernell McPhee and Calais Campbell),4.180,3.840
4,6:11,,,,,,Timeout #1 by Indianapolis Colts,,
4,6:11,3,1,BAL 18,25,17,Jonathan Taylor left guard for 1 yard (tackle by Patrick Queen),3.840,4.440
4,6:07,,,,,,Timeout #1 by Baltimore Ravens,,
4,6:07,1,10,BAL 17,25,17,Jonathan Taylor left guard for -1 yards (tackle by Pernell McPhee),4.440,3.720
4,6:03,,,,,,Timeout #2 by Baltimore Ravens,,
4,6:03,2,11,BAL 18,25,17,Jonathan Taylor left guard for 3 yards (tackle by Brandon Williams),3.720,3.340
4,5:18,3,8,BAL 15,25,17,Jonathan Taylor left guard for -4 yards (tackle by Calais Campbell),3.340,2.180
4,4:37,4,12,BAL 19,25,17,Rodrigo Blankenship 37 yard field goal no good blocked by Calais Campbell,2.180,-0.610
4,4:29,1,10,BAL 25,25,17,Lamar Jackson pass incomplete deep right intended for Devonta Freeman,0.610,0.060
4,4:24,2,10,BAL 25,25,17,Lamar Jackson pass complete short middle to Marquise Brown for 17 yards (tackle by Ben Banogu),0.060,1.730
4,4:03,1,10,BAL 42,25,17,Lamar Jackson pass complete short middle to Devonta Freeman for 10 yards (tackle by Anthony Chesley),1.730,2.390
4,3:38,1,10,IND 48,25,17,Lamar Jackson pass complete short middle to Devonta Freeman for 9 yards (tackle by Bobby Okereke),2.390,2.990
4,3:14,2,2,IND 39,25,17,Lamar Jackson scrambles right end for 6 yards (tackle by Bobby Okereke),2.990,3.380
4,2:44,1,10,IND 33,25,17,Lamar Jackson pass incomplete short middle intended for Mark Andrews,3.380,2.840
4,2:41,2,10,IND 33,25,17,Lamar Jackson pass complete deep middle to Marquise Brown for 20 yards (tackle by Kenny Moore and Julian Blackmon),2.840,4.710
4,2:14,1,10,IND 13,25,17,Lamar Jackson pass complete short middle to Ty'Son Williams for 8 yards (tackle by Kenny Moore),4.710,5.540
4,2:00,2,2,IND 5,25,17,Lamar Jackson scrambles up the middle for 4 yards (tackle by Shaquille Leonard),5.540,6.970
4,1:23,1,1,IND 1,25,17,Lamar Jackson up the middle for -3 yards (tackle by Al-Quadin Muhammad),6.970,5.340
4,0:46,2,4,IND 4,25,23,"Lamar Jackson pass complete short right to Mark Andrews for 4 yards, touchdown",5.340,7.000
4,0:35,,,IND 2,25,25,Two Point Attempt: Lamar Jackson pass complete to to Mark Andrews for no gain,1.000,1.000
4,0:39,,,BAL 35,25,25,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,0:39,1,10,IND 25,25,25,Carson Wentz pass complete deep left to Parris Campbell for 23 yards (tackle by Anthony Averett),0.610,2.130
4,0:32,1,10,IND 48,25,25,Carson Wentz pass incomplete short middle intended for Nyheim Hines (defended by Jimmy Smith),2.130,1.580
4,0:26,2,10,IND 48,25,25,"Carson Wentz pass incomplete deep right intended for Parris Campbell. Penalty on Matt Pryor: Offensive Holding, 10 yards (accepted) (no play)",1.580,0.230
4,0:18,2,20,IND 38,25,25,"Carson Wentz pass complete short middle to Zach Pascal for 2 yards (tackle by Jimmy Smith). Penalty on Tavon Young: Unnecessary Roughness / Defense, 15 yards (accepted)",0.230,2.590
4,0:13,1,10,BAL 45,25,25,Carson Wentz pass complete short middle to Zach Pascal for 15 yards (tackle by Marlon Humphrey),2.590,3.580
4,0:06,,,,,,Timeout #2 by Indianapolis Colts,,
4,0:06,1,10,BAL 30,25,25,Carson Wentz for 1 yard (tackle by Pernell McPhee),3.580,3.170
4,0:04,,,,,,Timeout #3 by Indianapolis Colts,,
4,0:04,2,9,BAL 29,25,25,Rodrigo Blankenship 47 yard field goal no good,3.170,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,IND,BAL,Detail,EPB,EPA
,,,,,,,"Ravens won the coin toss, Ravens to receive the overtime kickoff.",,
OT,10:00,,,IND 35,25,25,"Rigoberto Sanchez kicks off 60 yards, returned by Devin Duvernay for 27 yards (tackle by E.J. Speed)",0.000,1.070
OT,9:54,1,10,BAL 32,25,25,Lamar Jackson scrambles right end for 6 yards (tackle by DeForest Buckner),1.070,1.340
OT,9:42,2,4,BAL 38,25,25,Lamar Jackson pass complete short middle to Mark Andrews for 14 yards (tackle by Al-Quadin Muhammad),1.340,2.390
OT,9:26,1,10,IND 48,25,25,Lamar Jackson pass complete short middle to James Proche for 4 yards (tackle by Andrew Sendejo),2.390,2.390
OT,8:40,2,6,IND 44,25,25,Lamar Jackson pass complete short right to Marquise Brown for 11 yards (tackle by Isaiah Rodgers),2.390,3.380
OT,8:09,1,10,IND 33,25,25,Lamar Jackson pass complete short middle to Josh Oliver for 7 yards (tackle by Bobby Okereke),3.380,3.780
OT,7:42,2,3,IND 26,25,25,Lamar Jackson up the middle for 6 yards (tackle by Bobby Okereke),3.780,4.240
OT,7:15,1,10,IND 20,25,25,Lamar Jackson pass complete short right to Latavius Murray for 7 yards (tackle by Isaiah Rodgers),4.240,4.830
OT,6:42,2,3,IND 13,25,25,Latavius Murray right tackle for 6 yards (tackle by DeForest Buckner and Shaquille Leonard),4.830,5.600
OT,6:10,,,,,,Timeout #1 by Indianapolis Colts,,
OT,6:10,1,7,IND 7,25,25,Latavius Murray right guard for 2 yards (tackle by Shaquille Leonard and Kenny Moore),5.600,5.150
OT,5:29,2,5,IND 5,25,31,"Lamar Jackson pass complete to Marquise Brown for 5 yards, touchdown",5.150,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
