Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,7:43,1,10,DET 35,7,0,AJ Dillon right end for 3 yards (tackle by Alim McNeill and Romeo Okwara),3.250,3.450
1,7:02,2,2,DET 32,7,0,"Penalty on AJ Dillon: False Start, 5 yards (accepted) (no play)",3.450,2.430
1,6:36,2,12,DET 37,7,0,Aaron Rodgers pass complete short right to Robert Tonyan for 19 yards (tackle by Will Harris),2.430,4.370
1,5:57,1,10,DET 18,7,0,Aaron Jones up the middle for 9 yards (tackle by Nick Williams and Tracy Walker),4.370,5.420
1,5:18,2,1,DET 9,7,0,Aaron Jones right end for 4 yards (tackle by Michael Brockers),5.420,6.060
1,4:33,1,5,DET 5,7,0,Aaron Jones right guard for 1 yard (tackle by Tracy Walker),6.060,5.340
1,3:51,2,4,DET 4,7,6,"Aaron Rodgers pass complete short middle to Aaron Jones for 4 yards, touchdown",5.340,7.000
1,3:45,,,DET 15,7,7,Mason Crosby kicks extra point good,0.000,0.000
1,3:45,,,GNB 35,7,7,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
1,3:45,1,10,DET 25,7,7,Jared Goff pass complete short middle to Amon-Ra St. Brown for 6 yards (tackle by De'Vondre Campbell),0.610,0.870
1,3:06,2,4,DET 31,7,7,D'Andre Swift right guard for 8 yards (tackle by Kevin King and De'Vondre Campbell),0.870,1.530
1,2:42,1,10,DET 39,7,7,Jared Goff pass complete short right to T.J. Hockenson for 4 yards (tackle by Adrian Amos),1.530,1.530
1,2:23,2,6,DET 43,7,7,D'Andre Swift right guard for 5 yards (tackle by De'Vondre Campbell and Jaire Alexander),1.530,1.490
1,1:42,3,1,DET 48,7,7,Jamaal Williams up the middle for 2 yards (tackle by Dean Lowry and Kingsley Keke),1.490,2.260
1,0:51,1,10,DET 50,7,7,"Penalty on T.J. Hockenson: False Start, 5 yards (accepted) (no play)",2.260,1.930
1,0:23,1,15,DET 45,7,7,"D'Andre Swift right tackle for 5 yards (tackle by Adrian Amos). Penalty on Penei Sewell: Offensive Holding, 10 yards (accepted) (no play)",1.930,1.270
1,0:06,1,25,DET 35,7,7,Jared Goff pass complete short left to Quintez Cephus for 5 yards (tackle by Eric Stokes and De'Vondre Campbell),1.270,0.360
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,20,DET 40,7,7,Jared Goff pass complete short left to D'Andre Swift for 11 yards (tackle by Krys Barnes),0.360,1.160
2,14:12,3,9,GNB 49,7,7,"Jared Goff pass incomplete short left. Penalty on Jared Goff: Intentional Grounding, 14 yards (accepted)",1.160,-0.910
2,14:12,4,23,DET 37,7,7,"Penalty on Bobby Price: False Start, 5 yards (accepted) (no play)",-0.910,-1.240
2,14:12,4,24,DET 32,7,7,"Jack Fox punts 52 yards, returned by Amari Rodgers for 2 yards (tackle by Jalen Reeves-Maybin)",-1.240,-0.040
2,14:01,1,10,GNB 18,7,7,Aaron Rodgers pass incomplete deep right intended for Marquez Valdes-Scantling (defended by Ifeatu Melifonwu),0.040,-0.490
2,13:55,2,10,GNB 18,7,7,Aaron Rodgers pass complete short right to Davante Adams for 5 yards (tackle by Ifeatu Melifonwu),-0.490,-0.530
2,13:10,3,5,GNB 23,7,7,Aaron Rodgers sacked by and Nick Williams for -8 yards and Trey Flowers for -8 yards,-0.530,-2.440
2,12:27,4,13,GNB 15,7,7,Corey Bojorquez punts 46 yards out of bounds,-2.440,-1.530
2,12:21,1,10,DET 39,7,7,Jamaal Williams left end for 6 yards (tackle by Tedarrell Slaton),1.530,1.800
2,11:48,2,4,DET 45,7,7,Jared Goff pass complete short left to Jason Cabinda for 4 yards (tackle by Jonathan Garvin),1.800,2.190
2,11:12,1,10,DET 49,7,7,Jamaal Williams up the middle for 3 yards (tackle by Kenny Clark and Dean Lowry),2.190,2.050
2,10:31,2,7,GNB 48,7,7,"Jared Goff scrambles left end for 3 yards (tackle by De'Vondre Campbell). Penalty on De'Vondre Campbell: Face Mask (15 Yards), 15 yards (accepted)",2.050,3.580
2,10:00,1,10,GNB 30,7,7,Jamaal Williams right end for 8 yards (tackle by Adrian Amos),3.580,4.110
2,9:23,2,2,GNB 22,7,7,D'Andre Swift left tackle for 3 yards (tackle by Tyler Lancaster and Rashan Gary),4.110,4.310
2,8:41,1,10,GNB 19,7,7,Jared Goff pass complete short left to Kalif Raymond for 10 yards (tackle by Adrian Amos),4.310,5.140
2,7:57,1,9,GNB 9,7,7,Jamaal Williams right tackle for 1 yard (tackle by Kenny Clark),5.140,4.570
2,7:28,2,8,GNB 8,13,7,"Jared Goff pass complete short left to T.J. Hockenson for 8 yards, touchdown",4.570,7.000
2,7:22,,,GNB 15,14,7,Austin Seibert kicks extra point good,0.000,0.000
2,7:22,,,DET 35,14,7,"Austin Seibert kicks off 62 yards, returned by Kylin Hill for 41 yards (tackle by Godwin Igwebuike)",0.000,1.860
2,7:15,1,10,GNB 44,14,7,AJ Dillon right tackle for 4 yards (tackle by Michael Brockers and Charles Harris),1.860,1.860
2,6:33,2,6,GNB 48,14,7,Aaron Jones up the middle for 8 yards (tackle by Tracy Walker),1.860,2.650
2,5:51,1,10,DET 44,14,7,Aaron Jones left end for 6 yards (tackle by Alex Anzalone),2.650,2.920
2,5:01,2,4,DET 38,14,7,Aaron Rodgers pass complete short right to Davante Adams for 6 yards (tackle by AJ Parker),2.920,3.450
2,4:45,1,10,DET 32,14,7,Aaron Rodgers pass complete short left to Aaron Jones for 9 yards (tackle by Alex Anzalone),3.450,4.120
2,4:14,2,1,DET 23,14,7,Aaron Jones right tackle for 5 yards (tackle by Alex Anzalone and Levi Onwuzurike),4.120,4.370
2,3:30,1,10,DET 18,14,7,AJ Dillon up the middle for 4 yards (tackle by Levi Onwuzurike and Alim McNeill),4.370,4.430
2,2:46,2,6,DET 14,14,7,Aaron Rodgers pass complete short left to Aaron Jones for 13 yards (tackle by Will Harris and Jamie Collins),4.430,6.970
2,2:00,1,1,DET 1,14,7,Aaron Rodgers pass incomplete short right intended for Marquez Valdes-Scantling,6.970,5.910
2,1:57,2,1,DET 1,14,13,"Aaron Rodgers pass complete short right to Aaron Jones for 1 yard, touchdown",5.910,7.000
2,1:52,,,DET 15,14,14,Mason Crosby kicks extra point good,0.000,0.000
2,1:52,,,GNB 35,14,14,"Mason Crosby kicks off 57 yards, returned by Godwin Igwebuike for 33 yards (tackle by Henry Black)",0.000,1.660
2,1:46,1,10,DET 41,14,14,D'Andre Swift left end for 12 yards (tackle by Darnell Savage),1.660,2.460
2,1:05,1,10,GNB 47,14,14,D'Andre Swift left guard for 2 yards (tackle by Kenny Clark and De'Vondre Campbell),2.460,2.180
2,0:34,2,8,GNB 45,14,14,Jared Goff pass complete short middle to T.J. Hockenson for 20 yards (tackle by Kevin King and Chandon Sullivan),2.180,3.910
2,0:24,,,,,,Timeout #1 by Detroit Lions,,
2,0:24,1,10,GNB 25,14,14,Jared Goff pass complete short left to Jamaal Williams for 1 yard (tackle by De'Vondre Campbell),3.910,3.500
2,0:17,,,,,,Timeout #2 by Detroit Lions,,
2,0:17,2,9,GNB 24,14,14,Jared Goff pass incomplete deep right intended for Amon-Ra St. Brown,3.500,2.810
2,0:12,3,9,GNB 24,14,14,Jared Goff pass incomplete deep left intended for Quintez Cephus (defended by Kevin King),2.810,1.870
2,0:07,,,,,,Timeout #1 by Green Bay Packers,,
2,0:07,4,9,GNB 24,17,14,Austin Seibert 43 yard field goal good,1.870,3.000
2,0:03,,,DET 35,17,14,"Austin Seibert kicks off 65 yards, touchback.",0.000,0.610
2,0:03,1,10,GNB 25,17,14,Aaron Rodgers kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,17,14,"Austin Seibert kicks off 61 yards, returned by Kylin Hill for 19 yards (tackle by Jalen Reeves-Maybin and Will Harris). Penalty on AJ Dillon: Offensive Holding, 10 yards (accepted) . Penalty on Isaiah McDuffie: Offensive Holding, 10 yards (declined)",0.000,-0.320
3,15:00,1,10,GNB 13,17,14,Aaron Jones left end for 3 yards (tackle by Trey Flowers),-0.320,-0.440
3,14:54,2,7,GNB 16,17,14,Aaron Rodgers pass complete short left to Aaron Jones for 10 yards (tackle by Will Harris),-0.440,0.670
3,14:12,1,10,GNB 26,17,14,Aaron Jones left guard for 8 yards (tackle by Trey Flowers and Tracy Walker),0.670,1.210
3,13:05,2,2,GNB 34,17,14,Aaron Rodgers sacked by Michael Brockers for -10 yards,1.210,-0.820
3,12:21,3,12,GNB 24,17,14,Aaron Rodgers pass complete deep right to Davante Adams for 50 yards (tackle by Ifeatu Melifonwu),-0.820,3.840
3,11:58,1,10,DET 26,17,14,Aaron Jones right end for 3 yards (tackle by Jamie Collins),3.840,3.700
3,11:14,2,7,DET 23,17,14,Aaron Rodgers scrambles left end for 1 yard (tackle by Alex Anzalone),3.700,3.140
3,10:30,3,6,DET 22,17,20,"Aaron Rodgers pass complete deep middle to Robert Tonyan for 22 yards, touchdown",3.140,7.000
3,10:26,,,DET 15,17,21,Mason Crosby kicks extra point good,0.000,0.000
3,10:26,,,GNB 35,17,21,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,10:26,1,10,DET 25,17,21,Jared Goff left end for 17 yards (tackle by Adrian Amos),0.610,1.730
3,9:41,1,10,DET 42,17,21,Jared Goff pass complete short right to Jamaal Williams for 6 yards (tackle by De'Vondre Campbell),1.730,2.000
3,9:00,2,4,DET 48,17,21,D'Andre Swift right end for 3 yards (tackle by Dean Lowry and Kenny Clark),2.000,1.690
3,8:16,3,1,GNB 49,17,21,Jared Goff pass complete short middle to T.J. Hockenson for 15 yards (tackle by Adrian Amos),1.690,3.310
3,7:36,1,10,GNB 34,17,21,Jared Goff pass incomplete deep left intended for T.J. Hockenson,3.310,2.770
3,7:27,,,,,,Timeout #1 by Detroit Lions,,
3,7:27,2,10,GNB 34,17,21,D'Andre Swift right guard for 2 yards (tackle by Kenny Clark and Adrian Amos),2.770,2.350
3,6:42,3,8,GNB 32,17,21,Jared Goff pass complete short middle to Amon-Ra St. Brown for 7 yards (tackle by De'Vondre Campbell),2.350,1.950
3,5:57,4,1,GNB 25,17,21,Jared Goff pass incomplete short left intended for Quintez Cephus,1.950,-0.610
3,5:53,1,10,GNB 25,17,21,Aaron Rodgers pass incomplete deep right intended for Marquez Valdes-Scantling,0.610,0.060
3,5:47,2,10,GNB 25,17,21,Aaron Jones right end for -4 yards (tackle by Nick Williams and Alex Anzalone),0.060,-1.150
3,5:26,3,14,GNB 21,17,21,"Aaron Rodgers pass complete short middle to Randall Cobb for 14 yards (tackle by Jamie Collins) Penalty on DET: Defensive Too Many Men on Field, 5 yards (declined)",-1.150,1.270
3,4:49,1,10,GNB 35,17,21,"Aaron Jones left end for no gain (tackle by Jamie Collins). Penalty on Elgton Jenkins: Offensive Holding, 10 yards (accepted) (no play)",1.270,0.610
3,4:30,1,20,GNB 25,17,21,"Aaron Rodgers pass incomplete deep right intended for Robert Tonyan. Penalty on Jerry Jacobs: Defensive Pass Interference, 25 yards (accepted) (no play)",0.610,2.260
3,4:22,1,10,GNB 50,17,21,Aaron Rodgers pass incomplete deep right intended for Davante Adams,2.260,1.710
3,4:14,2,10,GNB 50,17,21,Aaron Rodgers pass complete short left to Randall Cobb for 3 yards (tackle by Alex Anzalone),1.710,1.420
3,3:49,3,7,DET 47,17,21,Aaron Rodgers pass complete short right to Randall Cobb for 9 yards (tackle by Bobby Price),1.420,3.050
3,3:13,1,10,DET 38,17,21,Aaron Rodgers pass complete short left to Davante Adams for 5 yards (tackle by Trey Flowers),3.050,3.180
3,2:30,2,5,DET 33,17,21,Aaron Rodgers pass complete deep middle to Davante Adams for 22 yards (tackle by Jamie Collins),3.180,4.840
3,1:46,1,10,DET 11,17,21,"Aaron Jones right end for no gain (tackle by Bobby Price). Penalty on Royce Newman: Offensive Holding, 10 yards (accepted) (no play)",4.840,4.170
3,1:23,1,20,DET 21,17,21,"Aaron Rodgers scrambles right end for 5 yards (tackle by Nick Williams). Penalty on Alex Anzalone: Defensive Holding, 5 yards (accepted)",4.170,4.840
3,0:57,1,10,DET 11,17,21,Aaron Jones up the middle for no gain (tackle by Tracy Walker and Charles Harris),4.840,4.140
3,0:14,2,10,DET 11,17,27,"Aaron Rodgers pass complete short left to Aaron Jones for 11 yards, touchdown",4.140,7.000
3,0:07,,,DET 15,17,28,Mason Crosby kicks extra point good,0.000,0.000
3,0:07,,,GNB 35,17,28,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,0:07,1,10,DET 25,17,28,"Jared Goff aborted snap, recovered by Krys Barnes at DET-23",0.610,-4.040
3,0:04,1,10,DET 23,17,28,Aaron Jones right guard for 3 yards (tackle by Nick Williams),4.040,3.900
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,DET 20,17,28,Aaron Rodgers pass complete short right to Robert Tonyan for 11 yards (tackle by Bobby Price),3.900,5.140
4,14:15,1,9,DET 9,17,28,Aaron Rodgers pass complete short left to Davante Adams for no gain (tackle by AJ Parker),5.140,4.380
4,13:35,2,9,DET 9,17,28,Aaron Jones up the middle for 4 yards (tackle by Alex Anzalone),4.380,4.260
4,12:49,3,5,DET 5,17,28,"Aaron Rodgers pass incomplete short middle intended for Davante Adams. Penalty on Amani Oruwariye: Defensive Pass Interference, 4 yards (accepted) (no play)",4.260,6.970
4,12:45,1,1,DET 1,17,34,"Aaron Jones left guard for 1 yard, touchdown",6.970,7.000
4,12:42,,,DET 15,17,35,Mason Crosby kicks extra point good,0.000,0.000
4,12:42,,,GNB 35,17,35,"Mason Crosby kicks off 63 yards, returned by Godwin Igwebuike for 21 yards (tackle by Ty Summers and Oren Burks)",0.000,0.480
4,12:36,1,10,DET 23,17,35,Jared Goff pass complete short right to T.J. Hockenson for 2 yards (tackle by De'Vondre Campbell),0.480,0.200
4,11:55,2,8,DET 25,17,35,Jared Goff pass complete short middle to T.J. Hockenson for 5 yards (tackle by De'Vondre Campbell),0.200,0.170
4,11:16,3,3,DET 30,17,35,Jared Goff pass complete short right to T.J. Hockenson for 3 yards (tackle by Adrian Amos),0.170,1.140
4,10:34,1,10,DET 33,17,35,"Penalty on DET: Delay of Game, 5 yards (accepted) (no play)",1.140,0.810
4,10:29,1,15,DET 28,17,35,Jared Goff pass complete short right to Jamaal Williams for 5 yards (tackle by Krys Barnes),0.810,0.590
4,9:56,2,10,DET 33,17,35,Jared Goff pass complete short middle to Quintez Cephus for 7 yards (tackle by De'Vondre Campbell),0.590,0.830
4,8:58,3,3,DET 40,17,35,"Jared Goff sacked by. Jared Goff fumbles, recovered by Jared Goff at DET-30",0.830,-1.370
4,8:32,4,13,DET 30,17,35,"Jack Fox punts 55 yards, fair catch by Amari Rodgers at GB-15",-1.370,0.220
4,8:21,1,10,GNB 15,17,35,Aaron Rodgers pass complete short right to Davante Adams for 15 yards (tackle by AJ Parker),-0.220,0.940
4,7:39,1,10,GNB 30,17,35,AJ Dillon right tackle for 8 yards (tackle by Will Harris),0.940,1.470
4,6:53,2,2,GNB 38,17,35,Aaron Rodgers pass complete short right to AJ Dillon for 8 yards (tackle by Alex Anzalone),1.470,1.990
4,6:14,1,10,GNB 46,17,35,Aaron Rodgers pass complete short right to Equanimeous St. Brown for no gain (tackle by Bobby Price),1.990,1.450
4,5:32,2,10,GNB 46,17,35,AJ Dillon left guard for -1 yards (tackle by Jamie Collins),1.450,0.630
4,4:46,,,,,,Timeout #1 by Green Bay Packers,,
4,4:46,3,11,GNB 45,17,35,Aaron Rodgers sacked by Charles Harris for -10 yards,0.630,-1.040
4,4:05,4,21,GNB 35,17,35,"Corey Bojorquez punts 56 yards, returned by Kalif Raymond for 10 yards (tackle by Oren Burks)",-1.040,-0.150
4,3:57,1,10,DET 19,17,35,Jared Goff pass incomplete short right intended for Quintez Cephus (defended by Eric Stokes),0.150,-0.390
4,3:51,2,10,DET 19,17,35,Jared Goff scrambles right end for 26 yards (tackle by Adrian Amos),-0.390,1.930
4,3:43,1,10,DET 45,17,35,Jared Goff pass short right intended for Trinity Benson is intercepted by De'Vondre Campbell at GB-43 and returned for 2 yards (tackle by Trinity Benson),1.930,-1.930
4,3:34,1,10,GNB 45,17,35,Kylin Hill left guard for 3 yards (tackle by AJ Parker),1.930,1.790
4,3:27,,,,,,Timeout #2 by Detroit Lions,,
4,3:27,2,7,GNB 48,17,35,Kylin Hill left guard for 5 yards (tackle by Trey Flowers and Alex Anzalone),1.790,1.750
4,3:21,,,,,,Timeout #3 by Detroit Lions,,
4,3:21,3,2,DET 47,17,35,Aaron Rodgers pass incomplete deep right intended for Marquez Valdes-Scantling,1.750,0.130
4,3:15,4,2,DET 47,17,35,"Corey Bojorquez punts 38 yards, fair catch by Kalif Raymond at DET-9",0.130,0.380
4,3:07,1,10,DET 9,17,35,Jared Goff pass complete short left to D'Andre Swift for 7 yards (tackle by Adrian Amos),-0.380,-0.160
4,3:00,2,3,DET 16,17,35,Jared Goff pass complete short middle to Amon-Ra St. Brown for 5 yards (tackle by Jaire Alexander),-0.160,0.340
4,2:42,1,10,DET 21,17,35,Jared Goff pass complete short middle to Trinity Benson for 24 yards (tackle by Jaire Alexander),0.340,1.930
4,2:36,1,10,DET 45,17,35,Jared Goff pass complete short right to D'Andre Swift for 16 yards (tackle by Jaire Alexander),1.930,2.980
4,2:11,1,10,GNB 39,17,35,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown,2.980,2.440
4,2:08,2,10,GNB 39,17,35,Jared Goff pass complete short middle to D'Andre Swift for 7 yards (tackle by Darnell Savage),2.440,2.680
4,2:00,3,3,GNB 32,17,35,Jared Goff pass incomplete short middle intended for D'Andre Swift,2.680,1.290
4,1:55,,,,,,Timeout #2 by Green Bay Packers,,
4,1:55,4,3,GNB 32,17,35,Jared Goff pass incomplete deep left intended for Trinity Benson (defended by Eric Stokes),1.290,-1.070
4,1:48,1,10,GNB 32,17,35,Jordan Love kneels for -1 yards,1.070,0.390
4,1:06,2,11,GNB 31,17,35,Jordan Love kneels for -1 yards,0.390,-0.430
4,0:29,3,12,GNB 30,17,35,Jordan Love kneels for -1 yards,-0.430,-1.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
