Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2,9:48,2,1,ARI 36,0,7,Chase Edmonds up the middle for 1 yard (tackle by Azeez Al-Shaair and Arden Key),1.410,1.400
2,9:00,1,10,ARI 37,0,7,Chase Edmonds left end for 5 yards (tackle by Kentavius Street and Josh Norman),1.400,1.530
2,8:44,2,5,ARI 42,0,7,"Kyler Murray pass incomplete deep right intended for A.J. Green. Penalty on Josh Norman: Defensive Holding, 5 yards (accepted) (no play)",1.530,2.060
2,8:39,1,10,ARI 47,0,7,Chase Edmonds right end for no gain (tackle by Marcell Harris and Arik Armstead),2.060,1.520
2,8:06,2,10,ARI 47,0,7,Kyler Murray pass complete deep left to Rondale Moore for 33 yards,1.520,4.240
2,7:56,1,10,SFO 20,0,7,"Kyler Murray aborted snap (tackle by D.J. Jones), recovered by Chase Edmonds at SF-25",4.240,4.920
2,7:06,2,3,SFO 12,0,7,Kyler Murray pass complete to Rondale Moore for 3 yards (tackle by Emmanuel Moseley),4.920,5.140
2,6:23,1,9,SFO 9,0,7,Kyler Murray pass complete short left to Christian Kirk for 6 yards (tackle by Jimmie Ward and Josh Norman),5.140,5.530
2,5:44,2,3,SFO 3,0,7,Kyler Murray pass incomplete short right intended for A.J. Green (defended by Emmanuel Moseley),5.530,4.720
2,5:36,3,3,SFO 3,0,7,Kyler Murray pass incomplete short right intended for DeAndre Hopkins,4.720,3.040
2,5:31,4,3,SFO 3,0,10,Matt Prater 21 yard field goal good,3.040,3.000
2,5:27,,,ARI 35,0,10,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
2,5:27,1,10,SFO 25,0,10,Trey Lance up the middle for -2 yards (tackle by Zach Allen),0.610,-0.210
2,4:44,2,12,SFO 23,0,10,Trey Lance pass complete short right to Kyle Juszczyk for 1 yard (tackle by Zeke Turner),-0.210,-0.760
2,4:01,3,11,SFO 24,0,10,Trey Lance pass incomplete deep middle intended for Mohamed Sanu,-0.760,-1.770
2,3:54,4,11,SFO 24,0,10,"Mitch Wishnowsky punts 58 yards, returned by Rondale Moore for 12 yards (tackle by Trenton Cannon)",-1.770,-0.940
2,3:44,1,10,ARI 30,0,10,Kyler Murray pass complete short left to Rondale Moore for 2 yards (tackle by Samson Ebukam),0.940,0.660
2,3:08,2,8,ARI 32,0,10,Kyler Murray pass complete short left to DeAndre Hopkins for 9 yards (tackle by Josh Norman),0.660,1.660
2,2:48,1,10,ARI 41,0,10,Kyler Murray pass incomplete short left intended for Chase Edmonds,1.660,1.120
2,2:41,2,10,ARI 41,0,10,Kyler Murray pass complete short right to Maxx Williams for 14 yards (tackle by Emmanuel Moseley),1.120,2.590
2,2:08,1,10,SFO 45,0,10,Kyler Murray pass complete short middle to James Conner for 8 yards (tackle by Josh Norman),2.590,3.120
2,1:58,2,2,SFO 37,0,10,James Conner left tackle for 1 yard (tackle by Jaquiski Tartt and Fred Warner),3.120,2.540
2,1:22,,,,,,Timeout #2 by Arizona Cardinals,,
2,1:22,3,1,SFO 36,0,10,Kyler Murray pass complete short left to DeAndre Hopkins for 5 yards (tackle by Josh Norman),2.540,3.510
2,0:53,1,10,SFO 31,0,10,"Penalty on D.J. Humphries: False Start, 5 yards (accepted) (no play)",3.510,3.180
2,0:43,1,15,SFO 36,0,10,Kyler Murray sacked by Nick Bosa for -15 yards,3.180,0.270
2,0:26,,,,,,Timeout #3 by Arizona Cardinals,,
2,0:26,2,30,ARI 49,0,10,Kyler Murray pass incomplete deep left intended for DeAndre Hopkins,0.270,-0.360
2,0:20,3,30,ARI 49,0,10,Kyler Murray pass complete short middle to Rondale Moore for 8 yards (tackle by Dontae Johnson),-0.360,0.400
2,0:00,4,22,SFO 43,0,10,Matt Prater 61 yard field goal no good,0.400,2.260
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,0,10,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ARI 25,0,10,Kyler Murray pass incomplete short right,0.610,0.060
3,14:56,2,10,ARI 25,0,10,"Kyler Murray aborted snap, recovered by Kyler Murray at ARI-20 Kyler Murray for no gain (tackle by Nick Bosa)",0.060,-1.290
3,14:09,3,15,ARI 20,0,10,Kyler Murray pass complete short left to Rondale Moore for 13 yards (tackle by Fred Warner),-1.290,-1.180
3,13:47,4,2,ARI 33,0,10,"Andy Lee punts 47 yards, returned by Brandon Aiyuk for 1 yard (tackle by Zeke Turner). Penalty on Zeke Turner: Face Mask (15 Yards), 15 yards (accepted)",-1.180,-1.330
3,13:50,1,10,SFO 36,0,10,Trey Lance pass incomplete deep left intended for Travis Benjamin,1.330,0.790
3,13:39,2,10,SFO 36,0,10,Elijah Mitchell for 1 yard (tackle by Zaven Collins),0.790,0.230
3,12:55,3,9,SFO 37,0,10,Trey Lance pass complete short left to Kyle Juszczyk for 18 yards (tackle by Jalen Thompson),0.230,2.590
3,12:29,1,10,ARI 45,0,10,"Trey Lance pass complete short right to Deebo Samuel for no gain (tackle by Jordan Hicks). Penalty on Trent Williams: Offensive Holding, 10 yards (accepted) (no play)",2.590,1.930
3,11:55,1,20,SFO 45,0,10,Trey Lance up the middle for 7 yards (tackle by Jordan Hicks),1.930,1.640
3,11:12,2,13,ARI 48,0,10,Trey Lance pass complete to Deebo Samuel for 6 yards (tackle by Jalen Thompson and Jordan Hicks),1.640,1.750
3,10:26,3,7,ARI 42,0,10,"Trey Lance up the middle for no gain (tackle by Markus Golden). Penalty on Mike McGlinchey: Offensive Holding, 10 yards (accepted) (no play)",1.750,0.430
3,9:58,3,17,SFO 48,0,10,Trey Lance pass complete short middle to Ross Dwelley for 12 yards (tackle by Budda Baker),0.430,0.590
3,9:12,,,,,,Timeout #1 by San Francisco 49ers,,
3,9:12,4,5,ARI 40,0,10,Trey Lance pass complete short left to Mohamed Sanu for 6 yards (tackle by Antonio Hamilton),0.590,3.310
3,8:38,1,10,ARI 34,0,10,"Trey Lance left end for no gain (tackle by Isaiah Simmons). Penalty on Travis Benjamin: Offensive Holding, 10 yards (accepted) (no play)",3.310,2.650
3,8:10,1,20,ARI 44,0,10,Trey Lance pass complete short left to Charlie Woerner for 4 yards (tackle by Antonio Hamilton and Devon Kennard),2.650,1.960
3,7:29,2,16,ARI 40,0,10,Trey Lance sacked by Zach Allen for -6 yards,1.960,0.500
3,6:38,3,22,ARI 46,0,10,Trey Lance pass incomplete deep left intended for Kyle Juszczyk,0.500,0.200
3,6:28,4,22,ARI 46,0,10,"Mitch Wishnowsky punts 39 yards, fair catch by Rondale Moore at ARI-7",0.200,0.380
3,6:20,1,10,ARI 7,0,10,Kyler Murray left tackle for -2 yards (tackle by Marcell Harris),-0.380,-0.930
3,5:48,2,12,ARI 5,0,10,Kyler Murray pass incomplete short left intended for Rondale Moore,-0.930,-1.650
3,5:41,3,12,ARI 5,0,10,"Kyler Murray pass complete short right to Chase Edmonds for 7 yards (tackle by Jaquiski Tartt). Penalty on Josh Jones: Offensive Holding, 10 yards (declined)",-1.650,-2.490
3,5:22,4,5,ARI 12,0,10,"Andy Lee punts 52 yards, returned by Brandon Aiyuk for 5 yards (tackle by Eno Benjamin and Jonathan Ward)",-2.490,-1.660
3,5:10,1,10,SFO 41,0,10,"Penalty on Mike McGlinchey: False Start, 5 yards (accepted) (no play)",1.660,1.330
3,5:10,1,15,SFO 36,0,10,Trey Lance pass incomplete deep left intended for Travis Benjamin,1.330,0.450
3,5:05,2,15,SFO 36,0,10,"Trey Lance scrambles left end for no gain (tackle by Zach Allen). Penalty on Trent Williams: Offensive Holding, 10 yards (declined) . Penalty on Mike McGlinchey: Offensive Holding, 10 yards (accepted) (no play)",0.450,-0.910
3,4:33,2,25,SFO 26,0,10,"Trey Lance pass complete short right to Brandon Aiyuk for 26 yards (tackle by Budda Baker). Penalty on Chandler Jones: Defensive Lowering the head to initiate contact, 15 yards (accepted)",-0.910,3.380
3,4:01,1,10,ARI 33,0,10,Trey Lance up the middle for 7 yards (tackle by Budda Baker),3.380,3.780
3,3:14,2,3,ARI 26,0,10,Elijah Mitchell up the middle for 12 yards (tackle by Robert Alford),3.780,4.650
3,2:41,1,10,ARI 14,0,10,Trey Lance right end for 1 yard (tackle by Jalen Thompson and Tanner Vallejo),4.650,4.160
3,1:49,2,9,ARI 13,6,10,"Deebo Samuel left end for 13 yards, touchdown",4.160,7.000
3,1:42,,,ARI 15,7,10,Joey Slye kicks extra point good,0.000,0.000
3,1:42,,,SFO 35,7,10,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,1:42,1,10,ARI 25,7,10,Christian Kirk left end for 11 yards (tackle by Jaquiski Tartt and Samson Ebukam),0.610,1.330
3,1:12,1,10,ARI 36,7,10,James Conner up the middle for 4 yards (tackle by D.J. Jones),1.330,1.330
3,0:35,2,6,ARI 40,7,10,Kyler Murray pass complete short middle to Christian Kirk for 9 yards (tackle by Fred Warner),1.330,2.190
3,0:04,1,10,ARI 49,7,10,Kyler Murray pass incomplete deep left intended for DeAndre Hopkins (defended by Josh Norman),2.190,1.650
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,ARI 49,7,10,James Conner up the middle for 1 yard (tackle by Azeez Al-Shaair and Nick Bosa),1.650,1.090
4,14:25,3,9,ARI 50,7,10,Kyler Murray pass incomplete short right,1.090,-0.060
4,14:17,4,9,ARI 50,7,10,"Andy Lee punts 50 yards, touchback.",-0.060,-0.280
4,14:11,1,10,SFO 20,7,10,Elijah Mitchell right end for -2 yards (tackle by J.J. Watt and Zaven Collins),0.280,-0.560
4,13:25,2,11,SFO 18,7,10,Trey Lance pass complete short left to Elijah Mitchell for 5 yards (tackle by Isaiah Simmons),-0.560,-0.560
4,12:39,3,7,SFO 23,7,10,"Trey Lance scrambles up the middle for 15 yards (tackle by Antonio Hamilton). Penalty on Antonio Hamilton: Illegal Contact, 5 yards (accepted)",-0.560,1.800
4,12:08,1,10,SFO 43,7,10,"Elijah Mitchell up the middle for no gain. Penalty on Ross Dwelley: Offensive Holding, 10 yards (accepted) (no play)",1.800,1.140
4,11:39,,,,,,Timeout #2 by San Francisco 49ers,,
4,11:39,1,20,SFO 33,7,10,Trey Lance up the middle for 1 yard (tackle by Rashard Lawrence),1.140,0.040
4,10:59,2,19,SFO 34,7,10,Trey Lance scrambles right end for 5 yards (tackle by J.J. Watt),0.040,0.040
4,10:07,3,14,SFO 39,7,10,Trey Lance pass complete short middle to Ross Dwelley for 13 yards (tackle by Jalen Thompson and Budda Baker),0.040,0.070
4,9:23,4,1,ARI 48,7,10,Kyle Juszczyk up the middle for no gain (tackle by Zach Allen),0.070,-2.130
4,9:18,1,10,ARI 48,7,10,Rondale Moore left end for 3 yards (tackle by Josh Norman and Marcell Harris),2.130,1.990
4,8:45,2,7,SFO 49,7,10,"Kyler Murray pass complete short right to Chase Edmonds for 2 yards (tackle by Dontae Johnson) SFO challenged the fumble ruling, and the original play was overturned. Kyler Murray pass complete short right to Chase Edmonds for 2 yards. Chase Edmonds fumbles (forced by Dontae Johnson), recovered by Dontae Johnson at SF-46 (tackle by Dontae Johnson)",1.990,-1.990
4,8:39,1,10,SFO 46,7,10,Trey Lance pass incomplete short left intended for Brandon Aiyuk (defended by Leki Fotu),1.990,1.450
4,8:35,2,10,SFO 46,7,10,Trey Lance right tackle for 6 yards (tackle by Jalen Thompson),1.450,1.550
4,7:58,3,4,ARI 48,7,10,Trey Lance pass incomplete short middle intended for Brandon Aiyuk,1.550,0.070
4,7:53,4,4,ARI 48,7,10,Trey Lance pass incomplete short middle intended for Deebo Samuel (defended by J.J. Watt),0.070,-2.130
4,7:49,1,10,ARI 48,7,10,Chase Edmonds up the middle for 2 yards (tackle by Nick Bosa),2.130,1.850
4,7:13,2,8,SFO 50,7,10,Kyler Murray up the middle for 10 yards (tackle by Jimmie Ward),1.850,2.920
4,6:43,1,10,SFO 40,7,10,James Conner up the middle for 1 yard (tackle by Fred Warner and Arik Armstead),2.920,2.510
4,6:08,2,9,SFO 39,7,10,Kyler Murray pass complete deep right to DeAndre Hopkins for 30 yards (tackle by Jimmie Ward and Azeez Al-Shaair),2.510,5.140
4,5:21,1,9,SFO 9,7,16,"Kyler Murray pass complete short left to DeAndre Hopkins for 9 yards, touchdown",5.140,7.000
4,5:13,,,SFO 15,7,17,Matt Prater kicks extra point good,0.000,0.000
4,5:13,,,ARI 35,7,17,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
4,5:13,1,10,SFO 25,7,17,Trey Lance pass complete deep right to Deebo Samuel for 26 yards (tackle by Jace Whittaker),0.610,2.320
4,4:37,1,10,ARI 49,7,17,Trey Lance pass complete to Mohamed Sanu for 13 yards (tackle by Jace Whittaker),2.320,3.180
4,4:35,1,10,ARI 36,7,17,Trey Sermon right end for 7 yards (tackle by Budda Baker),3.180,3.580
4,4:27,2,3,ARI 29,7,17,Trey Lance pass incomplete deep right intended for Deebo Samuel,3.580,2.870
4,4:21,3,3,ARI 29,7,17,Trey Lance pass incomplete short right intended for Deebo Samuel (defended by Isaiah Simmons),2.870,1.580
4,4:17,4,3,ARI 29,10,17,Joey Slye 47 yard field goal good,1.580,3.000
4,4:12,,,SFO 35,10,17,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,4:12,1,10,ARI 25,10,17,James Conner up the middle for 2 yards (tackle by Maurice Hurst and Jaquiski Tartt),0.610,0.330
4,3:36,2,8,ARI 27,10,17,Kyler Murray pass complete short right to DeAndre Hopkins for 11 yards (tackle by Emmanuel Moseley),0.330,1.470
4,2:39,1,10,ARI 38,10,17,James Conner up the middle for 8 yards (tackle by Emmanuel Moseley and Jimmie Ward),1.470,2.000
4,2:31,,,,,,Timeout #3 by San Francisco 49ers,,
4,2:31,2,2,ARI 46,10,17,James Conner up the middle for 4 yards (tackle by Fred Warner),2.000,2.260
4,2:00,1,10,ARI 50,10,17,Kyler Murray kneels for -2 yards,2.260,1.440
4,1:21,2,12,ARI 48,10,17,Kyler Murray kneels for -2 yards,1.440,0.500
4,0:39,3,14,ARI 46,10,17,Kyler Murray kneels for -3 yards,0.500,-0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
