Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
1,6:00,4,4,TAM 10,0,6,Joey Slye 28 yard field goal good,2.840,3.000
1,5:56,,,WAS 35,0,6,"Joey Slye kicks off 58 yards, returned by Jaelon Darden for 17 yards (tackle by David Mayo)",0.000,0.540
1,5:51,1,10,TAM 24,0,6,Leonard Fournette left guard for 6 yards (tackle by Bobby McCain),0.540,0.810
1,5:12,2,4,TAM 30,0,6,Tom Brady pass complete short right to Chris Godwin for 3 yards (tackle by Jamin Davis),0.810,0.500
1,4:45,3,1,TAM 33,0,6,Leonard Fournette left tackle for no gain (tackle by Jonathan Allen),0.500,-1.180
1,4:03,4,1,TAM 33,0,6,Tom Brady right guard for 2 yards (tackle by Cole Holcomb),-1.180,1.270
1,3:29,1,10,TAM 35,0,6,"Tom Brady pass short middle intended for Mike Evans is intercepted by Bobby McCain at 50 and returned for 19 yards (tackle by Cameron Brate). Penalty on Daron Payne: Taunting / Defense, 15 yards (accepted)",1.270,-2.520
1,3:20,1,10,TAM 46,0,6,Antonio Gibson left tackle for 5 yards (tackle by Devin White),2.520,2.650
1,2:47,2,5,TAM 41,0,6,Taylor Heinicke sacked by Joe Tryon-Shoyinka for -2 yards,2.650,1.680
1,2:00,3,7,TAM 43,0,6,Taylor Heinicke pass complete short middle to Antonio Gibson for 8 yards (tackle by Lavonte David),1.680,3.250
1,1:23,1,10,TAM 35,0,6,J.D. McKissic left tackle for 2 yards (tackle by Anthony Nelson),3.250,3.040
1,0:45,2,7,TAM 33,0,6,Taylor Heinicke sacked by Anthony Nelson for -6 yards,3.040,1.490
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,14,TAM 39,0,6,Taylor Heinicke pass complete short left to J.D. McKissic for 11 yards (tackle by Lavonte David and Jordan Whitehead),1.490,1.680
2,14:14,4,3,TAM 28,0,6,Taylor Heinicke pass complete short left to J.D. McKissic for 4 yards (tackle by Lavonte David),1.680,3.970
2,13:33,1,10,TAM 24,0,6,Antonio Gibson left tackle for 3 yards (tackle by Antoine Winfield and Lavonte David),3.970,3.840
2,13:11,2,7,TAM 21,0,6,Taylor Heinicke pass complete short right to Terry McLaurin for 1 yard (tackle by Devin White),3.840,3.270
2,12:26,3,6,TAM 20,0,12,"Taylor Heinicke pass complete deep left to DeAndre Carter for 20 yards, touchdown",3.270,7.000
2,12:21,,,TAM 15,0,13,Joey Slye kicks extra point good,0.000,0.000
2,12:21,,,WAS 35,0,13,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,12:21,1,10,TAM 25,0,13,Leonard Fournette right tackle for 3 yards (tackle by Chase Young),0.610,0.470
2,11:41,2,7,TAM 28,0,13,Tom Brady pass complete deep right to Jaelon Darden for 29 yards (tackle by Kamren Curl),0.470,2.720
2,10:59,1,10,WAS 43,0,13,Leonard Fournette right end for 5 yards (tackle by David Mayo),2.720,2.850
2,10:29,2,5,WAS 38,0,13,Leonard Fournette right end for 8 yards (tackle by Landon Collins),2.850,3.580
2,9:53,1,10,WAS 30,0,13,Tom Brady pass complete short middle to Leonard Fournette for 9 yards (tackle by David Mayo),3.580,4.180
2,9:18,2,2,WAS 21,0,13,Leonard Fournette up the middle for 2 yards (tackle by Casey Toohill and Kendall Fuller),4.180,4.310
2,8:37,1,10,WAS 19,0,13,"Tom Brady pass incomplete short left intended for Chris Godwin WAS challenged the pass completion ruling, and the play was upheld.",4.310,3.750
2,8:25,2,10,WAS 19,0,13,Tom Brady pass complete short left to Tyler Johnson for 8 yards (tackle by Kendall Fuller and Bobby McCain),3.750,4.430
2,7:52,3,2,WAS 11,0,13,Tom Brady pass complete short left to Leonard Fournette for 3 yards (tackle by Jamin Davis),4.430,5.370
2,7:35,1,8,WAS 8,0,13,Leonard Fournette right tackle for 1 yard (tackle by Daron Payne and Casey Toohill),5.370,4.950
2,6:56,2,6,WAS 6,0,13,Tom Brady pass incomplete short left intended for Giovani Bernard,4.950,4.040
2,6:51,3,6,WAS 6,0,13,Tom Brady pass incomplete short middle intended for Giovani Bernard,4.040,2.990
2,6:47,4,6,WAS 6,3,13,Ryan Succop 25 yard field goal good,2.990,3.000
2,6:44,,,TAM 35,3,13,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,6:44,1,10,WAS 25,3,13,Taylor Heinicke pass complete deep middle to DeAndre Carter for 22 yards (tackle by Jamel Dean),0.610,2.060
2,6:05,1,10,WAS 47,3,13,Antonio Gibson right guard for 15 yards (tackle by Mike Edwards),2.060,3.050
2,5:37,1,10,TAM 38,3,13,"Penalty on Ricky Seals-Jones: False Start, 5 yards (accepted) (no play)",3.050,2.720
2,5:21,1,15,TAM 43,3,13,Taylor Heinicke sacked by Devin White for -5 yards,2.720,1.160
2,4:43,2,20,TAM 48,3,13,Taylor Heinicke pass complete short left to Terry McLaurin for 7 yards (tackle by Mike Edwards),1.160,1.420
2,4:03,3,13,TAM 41,3,13,"Penalty on Ndamukong Suh: Neutral Zone Infraction, 5 yards (accepted) (no play)",1.420,2.080
2,3:58,3,8,TAM 36,3,13,Taylor Heinicke pass complete short right to Ricky Seals-Jones for 9 yards (tackle by Ndamukong Suh),2.080,3.780
2,3:17,1,10,TAM 27,3,13,Jaret Patterson right guard for 4 yards (tackle by Mike Edwards and Devin White),3.780,3.770
2,2:39,2,6,TAM 23,3,13,Antonio Gibson left end for 4 yards (tackle by Jordan Whitehead and William Gholston),3.770,3.640
2,2:01,3,2,TAM 19,3,13,"Penalty on William Gholston: Neutral Zone Infraction, 5 yards (accepted) (no play)",3.640,4.650
2,2:00,1,10,TAM 14,3,13,Antonio Gibson up the middle for -5 yards (tackle by Jordan Whitehead),4.650,3.480
2,1:18,2,14,TAM 18,3,13,Taylor Heinicke pass incomplete short right intended for DeAndre Carter (defended by Ross Cockrell),3.480,2.790
2,1:14,3,14,TAM 19,3,13,Taylor Heinicke pass complete to Ricky Seals-Jones for 8 yards (tackle by Lavonte David),2.790,2.700
2,1:01,,,,,,Timeout #2 by Washington Football Team,,
2,1:01,4,7,TAM 11,3,16,Joey Slye 29 yard field goal good,2.700,3.000
2,0:58,,,WAS 35,3,16,"Joey Slye kicks off 54 yards, returned by Giovani Bernard for 19 yards (tackle by Kamren Curl)",0.000,0.940
2,0:52,1,10,TAM 30,3,16,"Penalty on Tristan Wirfs: False Start, 5 yards (accepted) (no play)",0.940,0.610
2,0:52,1,15,TAM 25,3,16,Tom Brady pass complete short middle to Chris Godwin for 6 yards (tackle by Cole Holcomb),0.610,0.530
2,0:37,2,9,TAM 31,3,16,Tom Brady pass complete short middle to Tyler Johnson for 7 yards (tackle by Landon Collins),0.530,0.760
2,0:31,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,0:31,3,2,TAM 38,3,16,Tom Brady pass complete short middle to Chris Godwin for 11 yards (tackle by Bobby McCain and Kamren Curl),0.760,2.190
2,0:26,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,0:26,1,10,TAM 49,3,16,Tom Brady pass complete short left to Giovani Bernard for 4 yards (tackle by Cole Holcomb),2.190,2.190
2,0:11,2,6,WAS 47,3,16,Tom Brady pass incomplete deep left intended for Cameron Brate,2.190,1.490
2,0:06,3,6,WAS 47,3,16,Tom Brady pass incomplete short left intended for Tyler Johnson (defended by Kendall Fuller),1.490,0.130
2,0:02,4,7,WAS 47,3,16,"Tom Brady pass complete short middle to Mike Evans for 22 yards (tackle by William Jackson). Penalty on William Jackson: Face Mask (15 Yards), 13 yards (accepted)",0.130,4.710
2,0:00,,,,,,Timeout #3 by Washington Football Team,,
2,0:00,1,10,WAS 13,6,16,Ryan Succop 31 yard field goal good,4.710,3.000
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,6,16,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,WAS 25,6,16,Antonio Gibson left guard for -1 yards (tackle by Devin White),0.610,-0.070
3,14:23,2,11,WAS 24,6,16,"Taylor Heinicke sacked by Devin White for -10 yards. Penalty on Ereck Flowers: Offensive Holding, 10 yards (declined)",-0.070,-2.550
3,14:00,3,21,WAS 14,6,16,Taylor Heinicke pass complete short right to J.D. McKissic for 14 yards (tackle by Lavonte David and Devin White),-2.550,-1.500
3,13:46,4,7,WAS 28,6,16,"Tress Way punts 44 yards, returned by Jaelon Darden for 10 yards (tackle by Jordan Kunaszyk)",-1.500,-1.470
3,13:37,1,10,TAM 38,6,16,Leonard Fournette right guard for 3 yards (tackle by Kamren Curl and Daron Payne),1.470,1.330
3,12:56,2,7,TAM 41,6,16,Tom Brady pass complete short left to Leonard Fournette for 5 yards (tackle by Landon Collins),1.330,1.290
3,12:14,3,2,TAM 46,6,16,Tom Brady pass incomplete short middle intended for Cameron Brate,1.290,-0.320
3,12:10,4,2,TAM 46,6,16,"Bradley Pinion punts 46 yards, fair catch by DeAndre Carter at WAS-8",-0.320,0.380
3,12:02,1,10,WAS 8,6,16,"Taylor Heinicke pass complete to John Bates for 6 yards. John Bates fumbles (tackle by Jordan Whitehead) Replay Assistant challenged the fumble ruling, and the original play was overturned. Taylor Heinicke pass complete short right to John Bates for 1 yard (tackle by Jordan Whitehead)",-0.380,-0.710
3,11:51,2,9,WAS 9,6,16,Taylor Heinicke sacked by Ndamukong Suh for -7 yards,-0.710,-2.120
3,11:05,3,16,WAS 2,6,16,Taylor Heinicke pass incomplete deep left intended for DeAndre Carter,-2.120,-2.490
3,10:56,4,16,WAS 2,6,16,"Tress Way punts 45 yards, returned by Jaelon Darden for 4 yards (tackle by Darrick Forrest)",-2.490,-2.720
3,10:46,1,10,WAS 43,6,16,Tom Brady pass complete short left to Chris Godwin for 14 yards (tackle by Kamren Curl and Kendall Fuller),2.720,3.640
3,10:08,1,10,WAS 29,6,16,Tom Brady pass complete short left to Leonard Fournette for 15 yards (tackle by Kamren Curl),3.640,4.650
3,9:32,1,10,WAS 14,6,16,Tom Brady pass complete short left to Chris Godwin for 8 yards (tackle by Jamin Davis),4.650,5.470
3,8:53,2,2,WAS 6,12,16,"Tom Brady pass complete short middle to Cameron Brate for 6 yards, touchdown",5.470,7.000
3,8:46,,,WAS 15,13,16,Ryan Succop kicks extra point good,0.000,0.000
3,8:46,,,TAM 35,13,16,"Bradley Pinion kicks off 64 yards, returned by DeAndre Carter for 28 yards (tackle by Kevin Minter)",0.000,0.870
3,8:41,1,10,WAS 29,13,16,Taylor Heinicke pass complete short right to Dax Milne for 15 yards (tackle by Dee Delaney),0.870,1.860
3,8:03,1,10,WAS 44,13,16,Taylor Heinicke pass complete short left to Cam Sims for 6 yards (tackle by Devin White),1.860,2.130
3,7:18,2,4,WAS 50,13,16,Taylor Heinicke pass incomplete short right intended for DeAndre Carter (defended by Mike Edwards),2.130,1.420
3,7:16,3,4,WAS 50,13,16,Taylor Heinicke pass complete deep middle to John Bates for 18 yards (tackle by Jamel Dean),1.420,3.450
3,6:28,1,10,TAM 32,13,16,Jaret Patterson right end for -3 yards (tackle by Jason Pierre-Paul),3.450,2.500
3,5:50,2,13,TAM 35,13,16,Antonio Gibson right tackle for 12 yards (tackle by Jordan Whitehead and Lavonte David),2.500,3.400
3,5:20,3,1,TAM 23,13,16,Antonio Gibson left guard for 9 yards (tackle by Antoine Winfield),3.400,4.650
3,4:34,1,10,TAM 14,13,16,"Taylor Heinicke pass incomplete intended for Cam Sims. Penalty on Dee Delaney: Defensive Pass Interference, 13 yards (accepted) (no play)",4.650,6.970
3,4:29,1,1,TAM 1,13,22,"Antonio Gibson left guard for 1 yard, touchdown",6.970,7.000
3,4:21,,,TAM 15,13,23,Joey Slye kicks extra point good,0.000,0.000
3,4:21,,,WAS 35,13,23,"Joey Slye kicks off 66 yards, returned by Jaelon Darden for 34 yards (tackle by Joey Slye)",0.000,1.140
3,4:12,1,10,TAM 33,13,23,"Tom Brady pass complete to Leonard Fournette for no gain (tackle by Cole Holcomb). Penalty on Ali Marpet: Offensive Holding, 10 yards (accepted) (no play)",1.140,0.480
3,3:46,1,20,TAM 23,13,23,Tom Brady pass complete short left to Leonard Fournette for 2 yards (tackle by Casey Toohill and Jamin Davis),0.480,-0.490
3,2:59,2,18,TAM 25,13,23,Tom Brady pass complete short middle to Chris Godwin for 15 yards (tackle by Jamin Davis),-0.490,0.830
3,2:17,3,3,TAM 40,13,23,Giovani Bernard left tackle for 4 yards (tackle by Jamin Davis and Cole Holcomb),0.830,1.860
3,1:37,1,10,TAM 44,13,23,Tom Brady pass complete short middle to Leonard Fournette for 4 yards (tackle by Cole Holcomb and Kamren Curl),1.860,1.860
3,0:51,2,6,TAM 48,13,23,Tom Brady pass complete short left to Chris Godwin for no gain (tackle by Kendall Fuller),1.860,1.160
3,0:04,3,6,TAM 48,13,23,Tom Brady pass incomplete short middle,1.160,-0.190
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,6,TAM 48,13,23,Bradley Pinion punts 35 yards out of bounds,-0.190,0.060
4,14:54,1,10,WAS 17,13,23,Antonio Gibson left guard for 1 yard (tackle by Vita Vea),-0.060,-0.420
4,14:14,2,9,WAS 18,13,23,Taylor Heinicke pass complete deep left to Terry McLaurin for 21 yards (tackle by Jamel Dean),-0.420,1.530
4,13:31,1,10,WAS 39,13,23,Jaret Patterson up the middle for 1 yard (tackle by Devin White and Anthony Nelson),1.530,1.120
4,12:46,2,9,WAS 40,13,23,Taylor Heinicke pass incomplete short right intended for Terry McLaurin,1.120,0.430
4,12:38,3,9,WAS 40,13,23,"Taylor Heinicke pass complete short right to Dax Milne for 7 yards. Dax Milne fumbles (forced by Lavonte David), recovered by Antoine Winfield at WAS-47 (tackle by Terry McLaurin)",0.430,-2.460
4,12:27,1,10,WAS 47,13,23,Tom Brady pass complete short left to Leonard Fournette for 4 yards (tackle by Kamren Curl),2.460,2.450
4,11:46,2,6,WAS 43,13,23,Tom Brady pass complete short left to Leonard Fournette for 3 yards (tackle by Casey Toohill and Kendall Fuller),2.450,2.150
4,11:04,3,3,WAS 40,19,23,"Tom Brady pass complete deep left to Mike Evans for 40 yards, touchdown",2.150,7.000
4,10:55,,,WAS 15,19,23,Ryan Succop kicks extra point no good,0.000,-1.000
4,10:55,,,TAM 35,19,23,"Bradley Pinion kicks off 64 yards, returned by DeAndre Carter for 19 yards (tackle by Grant Stuard)",0.000,0.280
4,10:50,1,10,WAS 20,19,23,J.D. McKissic right tackle for 2 yards (tackle by Rakeem Nunez-Roches),0.280,0.000
4,10:06,2,8,WAS 22,19,23,Taylor Heinicke pass complete short right to J.D. McKissic for 6 yards (tackle by Pierre Desir),0.000,0.100
4,9:23,3,2,WAS 28,19,23,Taylor Heinicke scrambles left end for 3 yards (tackle by Antoine Winfield),0.100,1.000
4,8:41,1,10,WAS 31,19,23,Taylor Heinicke pass complete short right to Terry McLaurin for 16 yards (tackle by Antoine Winfield),1.000,2.060
4,7:56,1,10,WAS 47,19,23,DeAndre Carter left end for 4 yards (tackle by Anthony Nelson and Jamel Dean),2.060,2.060
4,7:13,2,6,TAM 49,19,23,Antonio Gibson left end for 7 yards (tackle by William Gholston and Lavonte David),2.060,2.790
4,6:27,1,10,TAM 42,19,23,Antonio Gibson left tackle for 3 yards (tackle by Devin White),2.790,2.650
4,5:39,2,7,TAM 39,19,23,Taylor Heinicke pass complete short right to John Bates for 6 yards (tackle by Mike Edwards),2.650,2.740
4,4:52,3,1,TAM 33,19,23,Antonio Gibson right guard for 2 yards (tackle by Vita Vea and Devin White),2.740,3.510
4,4:09,1,10,TAM 31,19,23,Antonio Gibson up the middle for 4 yards (tackle by Jordan Whitehead and Lavonte David),3.510,3.440
4,4:03,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,4:03,2,7,TAM 27,19,23,Taylor Heinicke scrambles right end for 2 yards (tackle by Devin White),3.440,3.070
4,3:18,3,4,TAM 25,19,23,Taylor Heinicke pass complete short right to Adam Humphries for 5 yards (tackle by Mike Edwards),3.070,4.240
4,3:13,1,10,TAM 20,19,23,Antonio Gibson up the middle for -1 yards (tackle by Antoine Winfield),4.240,3.560
4,3:10,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,3:10,2,11,TAM 21,19,23,Taylor Heinicke pass complete short left to Antonio Gibson for 6 yards (tackle by Antoine Winfield),3.560,3.700
4,3:05,,,,,,Timeout #3 by Tampa Bay Buccaneers,,
4,3:05,3,5,TAM 15,19,23,Taylor Heinicke pass complete short middle to Terry McLaurin for 6 yards (tackle by Jamel Dean and Jordan Whitehead),3.700,5.140
4,2:20,1,9,TAM 9,19,23,Antonio Gibson left tackle for 5 yards (tackle by Devin White and Antoine Winfield),5.140,5.340
4,2:00,2,4,TAM 4,19,23,Antonio Gibson left tackle for no gain (tackle by Rakeem Nunez-Roches and Lavonte David),5.340,4.490
4,1:18,3,4,TAM 4,19,23,Antonio Gibson left guard for 3 yards (tackle by Jordan Whitehead and Antoine Winfield),4.490,3.550
4,0:31,,,,,,Timeout #1 by Washington Football Team,,
4,0:31,4,1,TAM 1,19,29,"Antonio Gibson left end for 1 yard, touchdown",3.550,7.000
4,0:29,,,TAM 2,19,29,"Two Point Attempt: Taylor Heinicke rushes, conversion fails.",1.000,-1.000
4,0:29,,,WAS 35,19,29,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,0:29,1,10,TAM 25,19,29,Leonard Fournette right guard for 8 yards (tackle by William Jackson),0.610,1.140
4,0:23,2,2,TAM 33,19,29,Leonard Fournette up the middle for 6 yards (tackle by James Smith-Williams),1.140,1.530
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
