Quarter,Time,Down,ToGo,Location,CIN,DEN,Detail,EPB,EPA
1,3:57,4,13,DEN 33,3,0,Sam Martin punts 57 yards out of bounds,-1.180,0.380
1,3:47,1,10,CIN 10,3,0,Joe Burrow pass incomplete short left intended for Tee Higgins (defended by Ronald Darby),-0.380,-0.780
1,3:44,2,10,CIN 10,3,0,"Joe Burrow pass complete deep right to Ja'Marr Chase for no gain. Penalty on Quinton Spain: Offensive Holding, 5 yards (accepted) (no play)",-0.780,-1.150
1,3:15,2,15,CIN 5,3,0,Joe Burrow pass incomplete short right intended for C.J. Uzomah,-1.150,-2.010
1,3:08,3,15,CIN 5,3,0,Samaje Perine right guard for 4 yards (tackle by Shelby Harris),-2.010,-2.490
1,2:27,4,11,CIN 9,3,0,"Kevin Huber punts 57 yards, fair catch by Diontae Spencer at DEN-34",-2.490,-1.200
1,2:20,1,10,DEN 34,3,0,Melvin Gordon left end for -1 yards (tackle by Khalid Kareem),1.200,0.520
1,1:45,2,11,DEN 33,3,0,Teddy Bridgewater pass incomplete short middle,0.520,-0.160
1,1:41,3,11,DEN 33,3,0,"Teddy Bridgewater pass complete to Courtland Sutton for 7 yards (tackle by Mike Hilton) Penalty on DEN: Illegal Shift, 5 yards (declined)",-0.160,-0.720
1,1:22,4,4,DEN 40,3,0,"Sam Martin punts 44 yards, fair catch by Trent Taylor at CIN-16",-0.720,0.140
1,1:16,1,10,CIN 16,3,0,Joe Mixon right tackle for 5 yards (tackle by Patrick Surtain),-0.140,0.150
1,0:54,2,5,CIN 21,3,0,Joe Burrow pass complete short middle to Drew Sample for 2 yards (tackle by Baron Browning),0.150,-0.450
1,0:21,3,3,CIN 23,3,0,Joe Burrow scrambles left end for 5 yards (tackle by Ronald Darby),-0.450,0.810
Quarter,Time,Down,ToGo,Location,CIN,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CIN 28,3,0,Joe Mixon right tackle for 6 yards (tackle by Baron Browning),0.810,1.070
2,14:27,2,4,CIN 34,3,0,Joe Burrow sacked by Justin Simmons for -11 yards,1.070,-1.090
2,13:41,3,15,CIN 23,3,0,Joe Burrow pass complete short left to Samaje Perine for 9 yards (tackle by Baron Browning),-1.090,-1.240
2,12:59,4,6,CIN 32,3,0,"Penalty on Tre Flowers: False Start, 5 yards (accepted) (no play)",-1.240,-1.570
2,12:50,4,11,CIN 27,3,0,Kevin Huber punts 41 yards out of bounds,-1.570,-1.070
2,12:40,1,10,DEN 32,3,0,"Teddy Bridgewater pass complete to Noah Fant for 28 yards (tackle by Jessie Bates) CIN challenged the illegal forward pass ruling, and the play was upheld.",1.070,2.920
2,12:16,1,10,CIN 40,3,0,Javonte Williams up the middle for 5 yards (tackle by B.J. Hill),2.920,3.050
2,11:37,2,5,CIN 35,3,0,Teddy Bridgewater pass incomplete deep right intended for Courtland Sutton (defended by Eli Apple),3.050,2.340
2,11:31,3,5,CIN 35,3,0,Teddy Bridgewater pass complete short left to Javonte Williams for -1 yards (tackle by Trey Hendrickson),2.340,0.880
2,10:49,4,6,CIN 36,3,3,Brandon McManus 54 yard field goal good,0.880,3.000
2,10:44,,,DEN 35,3,3,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,10:44,1,10,CIN 25,3,3,Joe Mixon left tackle for 5 yards (tackle by Baron Browning),0.610,0.740
2,10:01,2,5,CIN 30,3,3,Joe Mixon right end for 1 yard (tackle by DeShawn Williams),0.740,0.170
2,9:16,3,4,CIN 31,3,3,"Penalty on Jonah Williams: False Start, 5 yards (accepted) (no play)",0.170,-0.490
2,8:55,3,9,CIN 26,3,3,Joe Burrow pass complete short middle to C.J. Uzomah for 8 yards (tackle by Nate Hairston),-0.490,-1.110
2,8:11,4,1,CIN 34,3,3,Kevin Huber punts 61 yards downed by Stanley Morgan,-1.110,0.380
2,8:01,1,10,DEN 5,3,3,Melvin Gordon up the middle for 2 yards (tackle by Joe Bachie),-0.380,-0.630
2,7:18,2,8,DEN 7,3,3,Teddy Bridgewater pass complete short right to Albert Okwuegbunam for 10 yards (tackle by Vonn Bell),-0.630,-0.060
2,6:45,1,10,DEN 17,3,3,Melvin Gordon left tackle for 2 yards (tackle by Germaine Pratt),-0.060,-0.250
2,6:03,2,8,DEN 19,3,3,Teddy Bridgewater pass incomplete deep left intended for Tim Patrick,-0.250,-1.000
2,5:57,3,8,DEN 19,3,3,Teddy Bridgewater pass incomplete deep middle intended for Jerry Jeudy,-1.000,-2.140
2,5:52,4,8,DEN 19,3,3,"Sam Martin punts 48 yards, returned by Trent Taylor for 5 yards (tackle by Justin Strnad)",-2.140,-1.470
2,5:42,1,10,CIN 38,3,3,Joe Mixon right end for -1 yards (tackle by Jonas Griffith),1.470,0.790
2,4:58,2,11,CIN 37,3,3,Joe Burrow pass complete short right to C.J. Uzomah for 4 yards (tackle by Jonas Griffith),0.790,0.630
2,4:18,3,7,CIN 41,3,3,Joe Burrow sacked by Shelby Harris for -6 yards,0.630,-1.040
2,3:37,4,13,CIN 35,3,3,Kevin Huber punts 45 yards out of bounds,-1.040,-0.280
2,3:30,1,10,DEN 20,3,3,Javonte Williams left tackle for 1 yard (tackle by Trae Waynes),0.280,-0.130
2,2:48,2,9,DEN 21,3,3,Javonte Williams right tackle for 3 yards (tackle by Mike Hilton),-0.130,-0.430
2,2:00,3,6,DEN 24,3,3,"Penalty on B.J. Hill: Neutral Zone Infraction, 5 yards (accepted) (no play)",-0.430,0.230
2,2:00,3,1,DEN 29,3,3,Javonte Williams right guard for 2 yards (tackle by Mike Hilton),0.230,1.000
2,1:35,1,10,DEN 31,3,3,Teddy Bridgewater pass complete short middle to Javonte Williams for 3 yards (tackle by Joe Bachie),1.000,0.870
2,1:15,2,7,DEN 34,3,3,Teddy Bridgewater pass complete short right to Noah Fant for 11 yards (tackle by Germaine Pratt),0.870,1.930
2,1:05,,,,,,Timeout #2 by Cincinnati Bengals,,
2,1:05,1,10,DEN 45,3,3,Javonte Williams right end for 6 yards (tackle by Germaine Pratt),1.930,2.190
2,0:41,2,4,CIN 49,3,3,Teddy Bridgewater pass complete short right to Javonte Williams for -1 yards (tackle by Eli Apple),2.190,1.360
2,0:35,3,5,CIN 50,3,3,Teddy Bridgewater pass complete short middle to Melvin Gordon for 8 yards (tackle by Germaine Pratt),1.360,2.790
2,0:28,,,,,,Timeout #1 by Denver Broncos,,
2,0:28,1,10,CIN 42,3,3,Teddy Bridgewater pass incomplete short right intended for Albert Okwuegbunam,2.790,2.240
2,0:24,2,10,CIN 42,3,3,Teddy Bridgewater pass complete short left to Tim Patrick for 9 yards (tackle by Mike Hilton),2.240,2.740
2,0:17,,,,,,Timeout #2 by Denver Broncos,,
2,0:17,3,1,CIN 33,3,3,Teddy Bridgewater pass incomplete short left intended for Kendall Hinton,2.740,1.210
2,0:14,4,1,CIN 33,3,3,Brandon McManus 51 yard field goal no good,1.210,-1.660
2,0:09,,,,,,Timeout #3 by Denver Broncos,,
2,0:09,1,10,CIN 41,3,3,Joe Burrow pass complete deep middle to Tyler Boyd for 19 yards (tackle by Bryce Callahan),1.660,2.920
2,0:04,,,,,,Timeout #3 by Cincinnati Bengals,,
2,0:04,1,10,DEN 40,6,3,Evan McPherson 58 yard field goal good,2.920,3.000
Quarter,Time,Down,ToGo,Location,CIN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,6,3,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DEN 25,6,3,Melvin Gordon right guard for 7 yards (tackle by Germaine Pratt),0.610,1.010
3,14:22,2,3,DEN 32,6,3,Melvin Gordon right guard for 2 yards (tackle by D.J. Reader),1.010,0.560
3,13:48,3,1,DEN 34,6,3,Teddy Bridgewater up the middle for 2 yards (tackle by Joe Bachie),0.560,1.330
3,13:10,1,10,DEN 36,6,3,Teddy Bridgewater sacked by and Trey Hendrickson for -10 yards and Larry Ogunjobi for -10 yards,1.330,-0.560
3,12:23,2,20,DEN 26,6,3,Teddy Bridgewater pass incomplete short middle intended for Jerry Jeudy,-0.560,-1.220
3,12:20,3,20,DEN 26,6,3,Teddy Bridgewater pass complete short left to Noah Fant for 11 yards (tackle by Jessie Bates),-1.220,-0.910
3,11:34,4,9,DEN 37,6,3,"Sam Martin punts 63 yards, touchback.",-0.910,-0.280
3,11:24,1,10,CIN 20,6,3,Joe Mixon up the middle for 5 yards (tackle by Jonathon Cooper),0.280,0.410
3,10:52,2,5,CIN 25,6,3,Joe Burrow pass incomplete short middle intended for Tyler Boyd,0.410,-0.300
3,10:48,3,5,CIN 25,6,3,Joe Burrow scrambles up the middle for 8 yards (tackle by Ronald Darby),-0.300,1.140
3,10:07,1,10,CIN 33,6,3,Joe Mixon left tackle for 4 yards (tackle by Mike Purcell),1.140,1.130
3,8:54,2,6,CIN 37,6,3,"Joe Mixon left end for 3 yards (tackle by Jonas Griffith). Penalty on Mike Purcell: Defensive Holding, 5 yards (accepted)",1.130,1.930
3,8:31,1,10,CIN 45,6,3,"Joe Burrow scrambles up the middle for 5 yards (tackle by Jonathon Cooper). Penalty on McTelvin Agim: Face Mask (15 Yards), 15 yards (accepted)",1.930,3.250
3,8:28,1,10,DEN 35,6,3,Samaje Perine for 22 yards (tackle by Justin Simmons and Patrick Surtain),3.250,4.710
3,7:45,1,10,DEN 13,6,3,Joe Mixon right guard for 2 yards (tackle by Bradley Chubb and Mike Purcell),4.710,4.390
3,7:15,2,8,DEN 11,6,3,Joe Burrow pass incomplete short left,4.390,3.450
3,7:05,3,8,DEN 11,6,3,Joe Burrow pass complete short middle to Ja'Marr Chase for 3 yards (tackle by Jonas Griffith),3.450,2.970
3,6:25,4,5,DEN 8,9,3,Evan McPherson 26 yard field goal good,2.970,3.000
3,6:21,,,CIN 35,9,3,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
3,6:21,1,10,DEN 25,9,3,Javonte Williams up the middle for 5 yards (tackle by B.J. Hill and Josh Tupou),0.610,0.740
3,5:48,2,5,DEN 30,9,3,Teddy Bridgewater scrambles right tackle for 6 yards (tackle by Joe Bachie),0.740,1.330
3,5:18,1,10,DEN 36,9,3,Javonte Williams right tackle for 14 yards (tackle by Germaine Pratt),1.330,2.260
3,4:37,1,10,DEN 50,9,3,Javonte Williams left tackle for 4 yards (tackle by B.J. Hill and Josh Tupou),2.260,2.250
3,3:54,2,6,CIN 46,9,3,Drew Lock pass complete short left to Tim Patrick for 8 yards (tackle by Trae Waynes),2.250,3.050
3,3:24,1,10,CIN 38,9,3,Melvin Gordon right tackle for 5 yards (tackle by Germaine Pratt),3.050,3.180
3,2:46,2,5,CIN 33,9,3,Melvin Gordon right end for 7 yards (tackle by Markus Bailey and Germaine Pratt),3.180,3.840
3,2:03,1,10,CIN 26,9,3,Melvin Gordon right guard for 1 yard (tackle by B.J. Hill),3.840,3.430
3,1:22,2,9,CIN 25,9,9,"Drew Lock pass complete deep left to Tim Patrick for 25 yards, touchdown",3.430,7.000
3,1:15,,,CIN 15,9,10,Brandon McManus kicks extra point good,0.000,0.000
3,1:15,,,DEN 35,9,10,"Penalty on Tim Patrick: Taunting / Offense, 15 yards (accepted) (no play)",0.000,0.000
3,1:15,,,DEN 20,9,10,"Brandon McManus kicks off 71 yards, returned by Trent Taylor for 23 yards (tackle by Andrew Beck)",0.000,1.070
3,1:09,1,10,CIN 32,9,10,Joe Mixon left tackle for 12 yards (tackle by Kareem Jackson),1.070,1.860
3,0:40,1,10,CIN 44,15,10,"Joe Burrow pass complete deep left to Tyler Boyd for 56 yards, touchdown",1.860,7.000
3,0:30,,,DEN 2,15,10,Two Point Attempt: Joe Burrow pass incomplete intended for,1.000,-1.000
3,0:30,,,CIN 35,15,10,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
3,0:30,1,10,DEN 25,15,10,Drew Lock pass complete short right to Noah Fant for 2 yards (tackle by Vonn Bell),0.610,0.330
Quarter,Time,Down,ToGo,Location,CIN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,14:26,2,8,DEN 27,15,10,"Melvin Gordon for no gain. Melvin Gordon fumbles, recovered by Vonn Bell at DEN-25 Replay Assistant challenged the fumble ruling, and the original play was overturned. Melvin Gordon left end for no gain (tackle by B.J. Hill and Trey Hendrickson)",0.330,-0.360
4,14:52,3,8,DEN 27,15,10,Drew Lock pass complete short left to Albert Okwuegbunam for 24 yards (tackle by Vonn Bell),-0.360,2.320
4,14:17,1,10,CIN 49,15,10,Javonte Williams right tackle for -1 yards (tackle by D.J. Reader),2.320,1.650
4,13:39,2,11,CIN 50,15,10,Drew Lock pass incomplete short middle intended for Noah Fant (defended by Markus Bailey),1.650,0.960
4,13:33,3,11,CIN 50,15,10,"Drew Lock pass incomplete intended for Courtland Sutton. Penalty on Eli Apple: Defensive Pass Interference, 13 yards (accepted) (no play)",0.960,3.120
4,13:28,1,10,CIN 37,15,10,Javonte Williams right end for 7 yards (tackle by Markus Bailey),3.120,3.520
4,12:46,2,3,CIN 30,15,10,Drew Lock pass incomplete deep left intended for Tim Patrick,3.520,2.810
4,12:41,3,3,CIN 30,15,10,Javonte Williams right end for 7 yards (tackle by Jessie Bates),2.810,4.040
4,12:07,1,10,CIN 23,15,10,Melvin Gordon left tackle for 13 yards (tackle by Markus Bailey and Tre Flowers),4.040,4.910
4,11:23,1,10,CIN 10,15,10,Melvin Gordon left guard for 1 yard (tackle by Germaine Pratt and D.J. Reader),4.910,4.380
4,10:39,2,9,CIN 9,15,10,"Drew Lock for no gain. Drew Lock fumbles (forced by Khalid Kareem), recovered by Khalid Kareem at CIN-10 and returned for 4 yards. Khalid Kareem fumbles (forced by Drew Lock), recovered by Garett Bolles at CIN-42 (tackle by Drew Lock) (tackle by Khalid Kareem) Replay Assistant challenged the fumble ruling, and the original play was overturned. Drew Lock left tackle for -2 yards. Drew Lock fumbles (forced by Khalid Kareem), recovered by Khalid Kareem at CIN-11 and returned for 4 yards (tackle by Drew Lock)",4.380,0.220
4,10:34,1,10,CIN 15,15,10,Joe Mixon right end for 1 yard (tackle by Jonas Griffith and Jonathon Cooper),-0.220,-0.580
4,9:52,2,9,CIN 16,15,10,Joe Burrow pass complete short right to Tyler Boyd for 4 yards (tackle by Baron Browning and Jonas Griffith),-0.580,-0.760
4,9:09,,,,,,Timeout #1 by Cincinnati Bengals,,
4,9:09,3,5,CIN 20,15,10,Joe Burrow scrambles up the middle for 8 yards (tackle by Justin Simmons),-0.760,0.810
4,8:29,1,10,CIN 28,15,10,Joe Mixon left tackle for 2 yards (tackle by Jonathon Cooper and Baron Browning),0.810,0.530
4,7:45,2,8,CIN 30,15,10,Joe Burrow pass incomplete deep right intended for Ja'Marr Chase,0.530,-0.160
4,7:39,3,8,CIN 30,15,10,Joe Burrow pass complete short right to Samaje Perine for 4 yards (tackle by Baron Browning),-0.160,-1.110
4,6:59,4,4,CIN 34,15,10,"Kevin Huber punts 56 yards, returned by Diontae Spencer for no gain (tackle by Samaje Perine). Penalty on DeShawn Williams: Offensive Holding, 10 yards (declined) . Penalty on P.J. Locke: Offensive Illegal Block Above the Waist, 5 yards (accepted)",-1.110,0.380
4,6:45,1,10,DEN 5,15,10,Javonte Williams left end for 10 yards (tackle by Jessie Bates),-0.380,-0.220
4,6:07,1,10,DEN 15,15,10,Javonte Williams up the middle for 1 yard (tackle by Vonn Bell),-0.220,-0.580
4,5:29,2,9,DEN 16,15,10,Drew Lock pass complete short middle to Albert Okwuegbunam for 24 yards (tackle by Vonn Bell),-0.580,1.600
4,4:48,1,10,DEN 40,15,10,Melvin Gordon left end for 2 yards (tackle by D.J. Reader),1.600,1.320
4,4:11,2,8,DEN 42,15,10,"Drew Lock pass incomplete deep left intended for Tim Patrick. Penalty on Garett Bolles: Offensive Holding, 10 yards (accepted) (no play)",1.320,-0.030
4,4:01,2,18,DEN 32,15,10,Drew Lock pass complete short left to Noah Fant for 5 yards (tackle by Vonn Bell),-0.030,-0.030
4,3:54,3,13,DEN 37,15,10,Drew Lock pass incomplete deep left intended for Courtland Sutton,-0.030,-0.910
4,3:50,4,13,DEN 37,15,10,"Sam Martin punts 46 yards, returned by Trent Taylor for 5 yards (tackle by Justin Strnad)",-0.910,-0.410
4,3:40,1,10,CIN 22,15,10,Joe Mixon right tackle for 4 yards (tackle by Mike Purcell),0.410,0.410
4,3:35,,,,,,Timeout #1 by Denver Broncos,,
4,3:35,2,6,CIN 26,15,10,Joe Burrow sacked by and Justin Simmons for -4 yards and Jonathon Cooper for -4 yards,0.410,-0.820
4,3:28,,,,,,Timeout #2 by Denver Broncos,,
4,3:28,3,10,CIN 22,15,10,Joe Burrow pass complete short middle to Tyler Boyd for 15 yards (tackle by Patrick Surtain),-0.820,1.400
4,2:43,1,10,CIN 37,15,10,Joe Mixon right end for 1 yard (tackle by Patrick Surtain),1.400,0.990
4,2:36,,,,,,Timeout #3 by Denver Broncos,,
4,2:36,2,9,CIN 38,15,10,Samaje Perine left tackle for 1 yard (tackle by Kareem Jackson and Bradley Chubb),0.990,0.430
4,2:00,,,,,,Timeout #2 by Cincinnati Bengals,,
4,2:00,3,8,CIN 39,15,10,Samaje Perine right end for 3 yards (tackle by Jonathon Cooper),0.430,-0.590
4,1:16,4,5,CIN 42,15,10,"Kevin Huber punts 51 yards, returned by Diontae Spencer for 18 yards (tackle by Mitchell Wilcox and Keandre Jones)",-0.590,-0.610
4,1:04,1,10,DEN 25,15,10,"Drew Lock pass incomplete short left intended for Courtland Sutton. Penalty on Garett Bolles: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
4,0:27,1,20,DEN 15,15,10,Drew Lock pass incomplete short middle intended for Jerry Jeudy,-0.410,-1.430
4,0:56,2,20,DEN 15,15,10,Drew Lock sacked by Larry Ogunjobi for -9 yards,-1.430,-3.640
4,0:28,3,29,DEN 6,15,10,"Drew Lock pass complete to Jerry Jeudy for no gain. Penalty on Trey Hendrickson: Defensive Offside, 5 yards (accepted) (no play)",-3.640,-3.060
4,0:18,3,24,DEN 11,15,10,Drew Lock pass incomplete deep right intended for Jerry Jeudy (defended by Eli Apple),-3.060,-2.490
4,0:09,4,24,DEN 11,15,10,Drew Lock pass incomplete deep right intended for Courtland Sutton,-2.490,-4.840
4,0:04,1,10,DEN 11,15,10,Joe Burrow kneels for -1 yards,4.840,3.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
