Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
1,0:57,1,10,CIN 36,3,10,Joe Burrow pass complete short middle to Tee Higgins for 16 yards (tackle by Minkah Fitzpatrick),1.330,2.390
1,0:19,1,10,PIT 48,3,10,Joe Burrow pass complete short right to Tyler Boyd for 4 yards (tackle by Arthur Maulet),2.390,2.390
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,PIT 44,3,10,Joe Burrow pass complete short left to Ja'Marr Chase for 12 yards (tackle by Minkah Fitzpatrick),2.390,3.450
2,14:20,1,10,PIT 32,3,16,"Joe Burrow pass complete deep right to Tee Higgins for 32 yards, touchdown",3.450,7.000
2,14:15,,,PIT 15,3,17,Evan McPherson kicks extra point good,0.000,0.000
2,14:15,,,CIN 35,3,17,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
2,14:15,1,10,PIT 25,3,17,Najee Harris right guard for 2 yards (tackle by Mike Hilton and Wyatt Ray),0.610,0.330
2,13:32,2,8,PIT 27,3,17,Najee Harris right guard for 2 yards (tackle by Logan Wilson),0.330,-0.100
2,12:46,3,6,PIT 29,3,17,Ben Roethlisberger pass complete short left to Pat Freiermuth for 7 yards (tackle by Trey Hendrickson),-0.100,1.330
2,12:04,1,10,PIT 36,3,17,Ben Roethlisberger pass complete short middle to Chase Claypool for 11 yards (tackle by Logan Wilson),1.330,2.060
2,11:46,1,10,PIT 47,3,17,Benny Snell left guard for 4 yards (tackle by D.J. Reader),2.060,2.060
2,11:01,2,6,CIN 49,3,17,Ben Roethlisberger pass incomplete deep right intended for Diontae Johnson,2.060,1.360
2,10:57,3,6,CIN 49,3,17,Ben Roethlisberger pass complete short left to Anthony Miller for 2 yards (tackle by Sam Hubbard),1.360,0.130
2,10:25,4,4,CIN 47,3,17,"Pressley Harvin punts 31 yards, fair catch by Darius Phillips at CIN-16",0.130,0.140
2,10:18,1,10,CIN 16,3,17,Joe Burrow pass complete short left to Ja'Marr Chase for 11 yards (tackle by Devin Bush),-0.140,0.740
2,9:41,1,10,CIN 27,3,17,Joe Mixon left end for 4 yards (tackle by Cameron Heyward and Joe Schobert),0.740,0.740
2,9:02,2,6,CIN 31,3,17,Joe Burrow sacked by Cameron Heyward for -6 yards,0.740,-0.760
2,8:16,3,12,CIN 25,3,17,Joe Burrow pass complete deep right to Tee Higgins for 16 yards,-0.760,1.660
2,7:44,1,10,CIN 41,3,17,Joe Mixon right guard for 5 yards (tackle by Joe Schobert),1.660,1.800
2,7:09,2,5,CIN 46,3,17,Joe Burrow pass incomplete deep right intended for Stanley Morgan,1.800,1.090
2,7:02,3,5,CIN 46,3,17,Joe Burrow pass complete short right to C.J. Uzomah for 7 yards (tackle by Cameron Sutton),1.090,2.460
2,6:19,1,10,PIT 47,3,17,Joe Mixon right tackle for 9 yards (tackle by Minkah Fitzpatrick and Alex Highsmith),2.460,3.130
2,5:35,2,1,PIT 38,3,17,Joe Mixon left tackle for 8 yards (tackle by Minkah Fitzpatrick),3.130,3.580
2,4:52,1,10,PIT 30,3,17,Joe Mixon up the middle for 9 yards (tackle by Joe Schobert and T.J. Watt),3.580,4.250
2,4:07,2,1,PIT 21,3,17,Joe Mixon right tackle for no gain (tackle by Joe Schobert),4.250,3.530
2,3:25,3,1,PIT 21,3,17,"Joe Mixon right end for 9 yards (tackle by Devin Bush). Penalty on James Pierre: Low Block, 6 yards (accepted)",3.530,5.830
2,2:58,1,6,PIT 6,3,17,"Joe Mixon left end for 6 yards, touchdown Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned. Joe Mixon left end for 5 yards (tackle by Cameron Sutton)",5.830,5.910
2,2:51,2,1,PIT 1,3,23,"Joe Mixon left guard for 1 yard, touchdown",5.910,7.000
2,2:43,,,PIT 15,3,24,Evan McPherson kicks extra point good,0.000,0.000
2,2:43,,,CIN 35,3,24,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
2,2:43,1,10,PIT 25,3,24,Najee Harris up the middle for 5 yards (tackle by Germaine Pratt),0.610,0.740
2,2:11,2,5,PIT 30,3,24,Najee Harris up the middle for 4 yards (tackle by Logan Wilson and Mike Hilton),0.740,0.560
2,2:00,3,1,PIT 34,3,24,Ben Roethlisberger pass incomplete short right intended for Chase Claypool (defended by Jessie Bates),0.560,-1.110
2,1:54,4,1,PIT 34,3,24,"Pressley Harvin punts 37 yards, fair catch by Darius Phillips at CIN-29",-1.110,-0.870
2,1:48,1,10,CIN 29,3,24,Joe Burrow pass complete short middle to Tee Higgins for 15 yards (tackle by Terrell Edmunds),0.870,1.860
2,1:21,1,10,CIN 44,3,24,Joe Burrow pass complete short right to Tee Higgins for 16 yards (tackle by James Pierre),1.860,2.920
2,1:14,1,10,PIT 40,3,24,Joe Burrow pass complete short right to C.J. Uzomah for 6 yards (tackle by James Pierre),2.920,3.180
2,1:09,2,4,PIT 34,3,24,Joe Mixon up the middle for 8 yards (tackle by Joe Schobert),3.180,3.840
2,1:02,,,,,,Timeout #1 by Cincinnati Bengals,,
2,1:02,1,10,PIT 26,3,24,Joe Burrow pass complete short right to Joe Mixon for no gain (tackle by Joe Schobert),3.840,3.300
2,0:56,2,10,PIT 26,3,24,"Joe Burrow pass complete short left to Tyler Boyd for 14 yards. Penalty on Ja'Marr Chase: Offensive Pass Interference, 10 yards (accepted) (no play)",3.300,1.950
2,0:50,2,20,PIT 36,3,24,Joe Burrow pass deep right intended for Tee Higgins is intercepted by Minkah Fitzpatrick at PIT-3 and returned for 18 yards (tackle by Tyler Boyd),1.950,-0.340
2,0:37,1,10,PIT 21,3,30,"Ben Roethlisberger pass short left intended for James Washington is intercepted by Mike Hilton at PIT-24 and returned for 24 yards, touchdown",0.340,-7.000
2,0:30,,,PIT 15,3,31,Evan McPherson kicks extra point good,0.000,0.000
2,0:30,,,CIN 35,3,31,"Evan McPherson kicks off 59 yards, returned by Anthony McFarland for 24 yards (tackle by Ricardo Allen)",0.000,0.940
2,0:25,1,10,PIT 30,3,31,Ben Roethlisberger pass incomplete short left intended for Najee Harris,0.940,0.390
2,0:23,2,10,PIT 30,3,31,Ben Roethlisberger sacked by B.J. Hill for -9 yards,0.390,-1.480
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,3,31,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PIT 25,3,31,Najee Harris left guard for 3 yards (tackle by D.J. Reader and Germaine Pratt),0.610,0.470
3,14:27,2,7,PIT 28,3,31,Ben Roethlisberger pass incomplete short left intended for Najee Harris,0.470,-0.230
3,14:23,3,7,PIT 28,3,31,Ben Roethlisberger pass complete short left to Diontae Johnson for 15 yards (tackle by Chidobe Awuzie),-0.230,1.800
3,13:41,1,10,PIT 43,3,31,Ben Roethlisberger pass incomplete short left intended for Diontae Johnson,1.800,1.250
3,13:38,2,10,PIT 43,3,31,Ben Roethlisberger pass complete short middle to James Washington for 3 yards (tackle by Mike Hilton),1.250,0.960
3,13:03,3,7,PIT 46,3,31,Ben Roethlisberger sacked by Sam Hubbard for -4 yards,0.960,-0.590
3,12:24,4,11,PIT 42,3,31,"Pressley Harvin punts 42 yards, returned by Darius Phillips for 17 yards (tackle by Benny Snell)",-0.590,-1.140
3,12:11,1,10,CIN 33,3,31,Joe Mixon left tackle for 9 yards (tackle by Arthur Maulet),1.140,1.810
3,11:29,2,1,CIN 42,3,31,Joe Mixon right tackle for 4 yards (tackle by Minkah Fitzpatrick and Arthur Maulet),1.810,1.990
3,10:48,1,10,CIN 46,3,31,Joe Mixon left end for -1 yards (tackle by Alex Highsmith),1.990,1.320
3,10:04,2,11,CIN 45,3,31,Joe Burrow pass complete short right to C.J. Uzomah for -4 yards (tackle by Terrell Edmunds),1.320,0.100
3,9:18,3,15,CIN 41,3,31,Joe Burrow pass complete short middle to Joe Mixon for no gain (tackle by Joe Schobert),0.100,-0.650
3,8:41,4,15,CIN 41,3,31,Kevin Huber punts 41 yards downed by Michael Thomas,-0.650,-0.040
3,8:27,1,10,PIT 18,3,31,Kalen Ballage up the middle for 5 yards (tackle by Vonn Bell),0.040,0.280
3,7:56,2,5,PIT 23,3,31,Ben Roethlisberger pass complete short right to Diontae Johnson for 10 yards (tackle by Logan Wilson),0.280,1.140
3,7:17,1,10,PIT 33,3,31,Ben Roethlisberger pass incomplete short right intended for Kalen Ballage,1.140,0.590
3,7:13,2,10,PIT 33,3,31,Ben Roethlisberger pass complete short right to Najee Harris for 12 yards (tackle by D.J. Reader),0.590,1.930
3,6:30,1,10,PIT 45,3,31,"Ben Roethlisberger sacked by Trey Hendrickson for no gain. Ben Roethlisberger fumbles (forced by Trey Hendrickson), recovered by Sam Hubbard at PIT-45",1.930,-2.590
3,6:23,1,10,PIT 45,3,31,Joe Mixon left tackle for no gain (tackle by T.J. Watt and Cameron Heyward),2.590,2.040
3,5:35,2,10,PIT 45,3,31,Joe Burrow pass complete short left to Joe Mixon for -7 yards (tackle by Alex Highsmith),2.040,0.430
3,4:59,3,17,CIN 48,3,31,"Joe Burrow pass complete deep left to Ja'Marr Chase for 16 yards (tackle by Cameron Sutton) CIN challenged the first down ruling, and the play was upheld.",0.430,0.890
3,4:12,4,1,PIT 36,3,31,Joe Mixon up the middle for 2 yards (tackle by Chris Wormley and Cameron Heyward),0.890,3.310
3,3:37,1,10,PIT 34,3,31,Joe Mixon right tackle for 1 yard (tackle by Isaiahh Loudermilk and Alex Highsmith),3.310,2.910
3,2:52,2,9,PIT 33,3,31,Joe Burrow pass incomplete short right intended for Tee Higgins (defended by Isaiahh Loudermilk),2.910,2.210
3,2:47,3,9,PIT 33,3,31,Joe Burrow pass incomplete short right,2.210,1.150
3,2:40,4,9,PIT 33,3,34,"Evan McPherson 51 yard field goal good. Penalty on Cameron Sutton: Defensive Offside, 5 yards (declined)",1.150,3.000
3,2:35,,,CIN 35,3,34,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
3,2:35,1,10,PIT 25,3,34,Najee Harris up the middle for no gain (tackle by B.J. Hill and Khalid Kareem),0.610,0.060
3,2:02,2,10,PIT 25,3,34,Ben Roethlisberger pass incomplete short right intended for Diontae Johnson,0.060,-0.620
3,1:59,3,10,PIT 25,3,34,Ben Roethlisberger pass complete short right to Najee Harris for 2 yards (tackle by Vonn Bell),-0.620,-1.570
3,1:16,4,8,PIT 27,3,34,"Pressley Harvin punts 38 yards, returned by Darius Phillips for no gain (tackle by Derek Watt)",-1.570,-1.270
3,1:07,1,10,CIN 35,3,34,Joe Mixon left tackle for 32 yards (tackle by Terrell Edmunds),1.270,3.380
3,0:17,1,10,PIT 33,3,34,Samaje Perine up the middle for 1 yard (tackle by Arthur Maulet and Taco Charlton),3.380,2.970
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,PIT 32,3,34,Joe Burrow pass complete short middle to Samaje Perine for 12 yards (tackle by Devin Bush and Minkah Fitzpatrick),2.970,4.240
4,14:11,1,10,PIT 20,3,34,"Joe Burrow pass complete short left to Tee Higgins for 19 yards (tackle by James Pierre) CIN challenged the runner broke the plane ruling, and the play was upheld.",4.240,6.970
4,13:13,1,1,PIT 1,3,40,"Joe Mixon right guard for 1 yard, touchdown",6.970,7.000
4,13:10,,,PIT 15,3,41,Evan McPherson kicks extra point good,0.000,0.000
4,13:10,,,CIN 35,3,41,"Evan McPherson kicks off 67 yards, returned by Anthony McFarland for 25 yards (tackle by Stanley Morgan)",0.000,0.480
4,13:05,1,10,PIT 23,3,41,Ben Roethlisberger pass incomplete short left intended for Chase Claypool,0.480,-0.070
4,13:01,2,10,PIT 23,3,41,Ben Roethlisberger pass incomplete short right intended for Diontae Johnson (defended by Darius Phillips),-0.070,-0.760
4,12:58,3,10,PIT 23,3,41,Ben Roethlisberger pass complete deep right to Chase Claypool for 30 yards (tackle by Darius Phillips),-0.760,2.460
4,12:33,1,10,CIN 47,3,41,Najee Harris left guard for 4 yards (tackle by B.J. Hill),2.460,2.450
4,11:48,2,6,CIN 43,3,41,"Ben Roethlisberger pass complete short left to Diontae Johnson for no gain (tackle by Tre Flowers). Penalty on Chase Claypool: Face Mask (15 Yards), 15 yards (accepted) (no play)",2.450,0.430
4,11:34,2,21,PIT 42,3,41,Ben Roethlisberger pass incomplete short left intended for Chase Claypool,0.430,-0.230
4,11:27,3,21,PIT 42,3,41,Ben Roethlisberger pass complete short left to Pat Freiermuth for 9 yards (tackle by Cameron Sample and Joe Bachie),-0.230,0.000
4,10:45,4,12,CIN 49,3,41,Pressley Harvin punts 42 yards downed by Ulysees Gilbert,0.000,0.380
4,10:36,1,10,CIN 7,3,41,"Chris Evans right tackle for no gain (tackle by Minkah Fitzpatrick). Penalty on Trey Hill: Offensive Holding, 3 yards (accepted) (no play)",-0.380,-0.490
4,10:13,1,13,CIN 4,3,41,Chris Evans left tackle for 2 yards (tackle by Cameron Heyward and Minkah Fitzpatrick),-0.490,-0.850
4,9:27,2,11,CIN 6,3,41,Chris Evans left tackle for 3 yards (tackle by Derrek Tuszka and Cameron Heyward),-0.850,-1.190
4,8:42,3,8,CIN 9,3,41,Chris Evans right end for 13 yards (tackle by Minkah Fitzpatrick),-1.190,0.410
4,7:55,1,10,CIN 22,3,41,Chris Evans right tackle for 2 yards (tackle by Arthur Maulet),0.410,0.140
4,7:09,2,8,CIN 24,3,41,Chris Evans right tackle for 3 yards (tackle by Arthur Maulet and Henry Mondeaux),0.140,-0.160
4,6:24,3,5,CIN 27,3,41,Brandon Allen pass incomplete short right intended for Mike Thomas (defended by Ahkello Witherspoon),-0.160,-1.570
4,6:20,4,5,CIN 27,3,41,"Kevin Huber punts 45 yards, returned by Cameron Sutton for 3 yards (tackle by Michael Thomas and Germaine Pratt)",-1.570,-1.000
4,6:11,1,10,PIT 31,3,41,Ben Roethlisberger pass complete short middle to Diontae Johnson for 16 yards (tackle by Michael Thomas),1.000,2.060
4,5:40,1,10,PIT 47,3,41,Anthony McFarland up the middle for 3 yards (tackle by Markus Bailey and Wyatt Ray),2.060,1.920
4,5:15,2,7,CIN 50,3,41,"Ben Roethlisberger aborted snap, recovered by Ben Roethlisberger at CIN-43 and returned for 7 yards. Penalty on Chukwuma Okorafor: Ineligible Downfield Pass, 5 yards (declined) Ben Roethlisberger pass incomplete",1.920,1.220
4,5:12,3,7,CIN 50,3,41,Ben Roethlisberger pass complete short left to Diontae Johnson for 13 yards (tackle by Tre Flowers),1.220,3.120
4,4:44,1,10,CIN 37,3,41,Anthony McFarland left tackle for -1 yards (tackle by B.J. Hill),3.120,2.440
4,4:09,2,11,CIN 38,3,41,Ben Roethlisberger pass complete short middle to Pat Freiermuth for 9 yards (tackle by Michael Thomas),2.440,2.940
4,3:42,3,2,CIN 29,3,41,Ben Roethlisberger pass complete short left to Diontae Johnson for 6 yards (tackle by Markus Bailey),2.940,4.040
4,3:11,1,10,CIN 23,3,41,Ben Roethlisberger pass complete short left to Diontae Johnson for 8 yards (tackle by Tre Flowers),4.040,4.750
4,3:05,2,2,CIN 15,9,41,"Ben Roethlisberger pass complete short right to Pat Freiermuth for 15 yards, touchdown",4.750,7.000
4,2:59,,,CIN 15,10,41,Chris Boswell kicks extra point good,0.000,0.000
4,2:59,,,PIT 35,10,41,"Chris Boswell kicks off 67 yards, returned by Darius Phillips for 12 yards (tackle by Justin Layne)",0.000,-0.380
4,2:56,1,10,CIN 10,10,41,Samaje Perine left end for -2 yards (tackle by Tre Norwood and Derrek Tuszka),-0.380,-0.930
4,2:10,2,12,CIN 8,10,41,Brandon Allen right end for -1 yards (tackle by Ahkello Witherspoon),-0.930,-1.770
4,2:00,3,13,CIN 7,10,41,Samaje Perine right guard for 4 yards (tackle by Taco Charlton),-1.770,-2.490
4,1:55,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,1:55,4,9,CIN 11,10,41,"Kevin Huber punts 53 yards, returned by Cameron Sutton for no gain (tackle by Mike Thomas)",-2.490,-1.330
4,1:47,1,10,PIT 36,10,41,Ben Roethlisberger pass complete short middle to Kalen Ballage for 6 yards (tackle by Markus Bailey),1.330,1.600
4,1:18,2,4,PIT 42,10,41,Kalen Ballage right guard for 13 yards (tackle by Ricardo Allen),1.600,2.590
4,1:01,,,,,,Timeout #3 by Cincinnati Bengals,,
4,1:01,1,10,CIN 45,10,41,Ben Roethlisberger pass complete short middle to Diontae Johnson for 5 yards (tackle by Markus Bailey),2.590,2.720
4,0:55,2,5,CIN 40,10,41,Kalen Ballage up the middle for 3 yards (tackle by Joe Bachie),2.720,2.410
4,0:27,3,2,CIN 37,10,41,Ben Roethlisberger pass complete short left to Zach Gentry for 10 yards (tackle by Tre Flowers and Jalen Davis),2.410,3.780
4,0:19,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,0:19,1,10,CIN 27,10,41,Ben Roethlisberger pass incomplete deep right intended for Diontae Johnson (defended by Michael Thomas),3.780,3.230
4,0:14,2,10,CIN 27,10,41,Ben Roethlisberger pass complete short left to Anthony McFarland for 11 yards (tackle by Tre Flowers and Markus Bailey),3.230,3.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
