Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
1,9:03,1,10,TEN 44,0,0,David Johnson left end for 3 yards (tackle by Amani Hooker and Zach Cunningham),2.650,2.520
1,8:28,2,7,TEN 41,0,0,Davis Mills pass incomplete deep right intended for Nico Collins,2.520,1.820
1,8:20,3,7,TEN 41,0,0,Davis Mills pass incomplete short right intended for Danny Amendola,1.820,0.530
1,8:14,4,7,TEN 41,0,0,"Cameron Johnston punts 33 yards, fair catch by Chester Rogers at TEN-8",0.530,0.380
1,8:08,1,10,TEN 8,0,0,Ryan Tannehill pass complete short right to Khari Blasingame for 5 yards (tackle by Kamu Grugier-Hill),-0.380,-0.410
1,7:26,2,5,TEN 13,0,0,D'Onta Foreman left end for 3 yards (tackle by Neville Hewitt),-0.410,-0.480
1,6:47,3,2,TEN 16,0,0,Dontrell Hilliard left guard for 5 yards (tackle by DeMarcus Walker),-0.480,0.340
1,6:09,1,10,TEN 21,0,0,Ryan Tannehill pass complete short right to Geoff Swaim for 2 yards (tackle by Lonnie Johnson),0.340,0.070
1,5:31,2,8,TEN 23,0,0,D'Onta Foreman right tackle for 2 yards (tackle by Roy Lopez),0.070,-0.360
1,4:44,3,6,TEN 25,0,0,Ryan Tannehill pass complete deep middle to Nick Westbrook-Ikhine for 29 yards (tackle by Eric Murray),-0.360,2.520
1,4:01,1,10,HOU 46,0,0,D'Onta Foreman left guard for 4 yards (tackle by Eric Murray),2.520,2.520
1,3:23,2,6,HOU 42,0,0,Ryan Tannehill pass incomplete short right intended for D'Onta Foreman,2.520,1.820
1,3:16,3,6,HOU 42,0,0,Ryan Tannehill pass complete short right to Julio Jones for 13 yards (tackle by Tavierre Thomas and Desmond King),1.820,3.640
1,2:43,1,10,HOU 29,0,0,D'Onta Foreman left tackle for 1 yard (tackle by Neville Hewitt and Michael Dwumfour),3.640,3.240
1,2:12,2,9,HOU 28,0,0,Ryan Tannehill pass complete short right to Chester Rogers for 4 yards (tackle by Ross Blacklock),3.240,3.070
1,1:32,3,5,HOU 24,0,0,Ryan Tannehill pass incomplete short right intended for A.J. Brown (defended by DeMarcus Walker),3.070,1.920
1,1:26,4,5,HOU 24,0,0,Randy Bullock 42 yard field goal no good,1.920,-1.070
1,1:22,1,10,HOU 32,0,0,Davis Mills pass complete short left to Rex Burkhead for 14 yards (tackle by Zach Cunningham and Harold Landry),1.070,1.990
1,0:45,1,10,HOU 46,0,0,Rex Burkhead left guard for 1 yard (tackle by Kevin Byard and Kevin Strong),1.990,1.590
1,0:11,2,9,HOU 47,0,0,Davis Mills sacked by Kyle Peko for -3 yards,1.590,0.500
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,12,HOU 44,0,0,Davis Mills pass complete short left to David Johnson for 6 yards (tackle by Denico Autry),0.500,-0.060
2,14:26,4,6,HOU 50,0,0,"Cameron Johnston punts 42 yards, returned by Chester Rogers for 4 yards (tackle by Royce Freeman). Penalty on Chris Jackson: Illegal Block Above the Waist, 6 yards (accepted)",-0.060,0.380
2,14:11,1,10,TEN 6,0,0,Ryan Tannehill pass complete short right to Julio Jones for 9 yards (tackle by Lonnie Johnson and Terrence Brooks),-0.380,-0.070
2,13:30,2,1,TEN 15,0,0,Ryan Tannehill pass complete deep left to Julio Jones for 19 yards,-0.070,1.200
2,12:55,1,10,TEN 34,0,0,D'Onta Foreman up the middle for 3 yards (tackle by Kamu Grugier-Hill and Christian Kirksey),1.200,1.060
2,12:19,2,7,TEN 37,0,0,Ryan Tannehill pass incomplete short left intended for Racey McMath,1.060,0.370
2,12:16,3,7,TEN 37,0,0,Ryan Tannehill pass complete short middle to Anthony Firkser for 17 yards (tackle by Terrence Brooks),0.370,2.520
2,11:36,1,10,HOU 46,0,0,"Penalty on Maliek Collins: Encroachment, 5 yards (accepted) (no play)",2.520,3.250
2,11:11,1,5,HOU 41,0,0,"Ryan Tannehill pass complete short middle to Nick Westbrook-Ikhine for 9 yards (tackle by Tavierre Thomas and Christian Kirksey). Penalty on Desmond King: Defensive Holding, 5 yards (declined)",3.250,3.450
2,10:46,1,10,HOU 32,0,0,Dontrell Hilliard left guard for 16 yards (tackle by Eric Murray and Jordan Jenkins),3.450,4.510
2,9:59,1,10,HOU 16,0,0,Ryan Tannehill pass complete short right to D'Onta Foreman for 15 yards (tackle by Lonnie Johnson),4.510,6.970
2,9:15,1,1,HOU 1,0,0,"D'Onta Foreman for no gain, touchdown. Penalty on Jeffery Simmons: Illegal Substitution, 5 yards (accepted) (no play)",6.970,5.830
2,9:10,1,6,HOU 6,0,0,Ryan Tannehill pass complete short left to Chester Rogers for no gain (tackle by Tavierre Thomas),5.830,4.950
2,8:29,2,6,HOU 6,0,0,D'Onta Foreman left guard for 1 yard (tackle by Desmond King and Terrence Brooks),4.950,4.260
2,7:45,3,5,HOU 5,6,0,"Ryan Tannehill pass complete short left to Anthony Firkser for 5 yards, touchdown",4.260,7.000
2,7:40,,,HOU 15,7,0,Randy Bullock kicks extra point good,0.000,0.000
2,7:40,,,TEN 35,7,0,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
2,7:40,1,10,HOU 25,7,0,Rex Burkhead up the middle for -2 yards (tackle by Amani Hooker),0.610,-0.210
2,7:09,2,12,HOU 23,7,0,Davis Mills pass complete short right to Brandin Cooks for -3 yards (tackle by Elijah Molden),-0.210,-1.290
2,6:31,3,15,HOU 20,7,0,Davis Mills pass complete deep middle to Brandin Cooks for 25 yards (tackle by David Long),-1.290,1.930
2,5:50,1,10,HOU 45,7,0,Rex Burkhead up the middle for -1 yards (tackle by Zach Cunningham and David Long),1.930,1.250
2,5:13,2,11,HOU 44,7,0,Rex Burkhead right guard for -1 yards (tackle by Kyle Peko and David Long),1.250,0.430
2,4:34,3,12,HOU 43,7,0,Davis Mills pass incomplete deep right intended for Brandin Cooks,0.430,-0.520
2,4:29,4,12,HOU 43,7,0,"Cameron Johnston punts 50 yards, returned by Chester Rogers for 8 yards (tackle by A.J. Moore)",-0.520,0.220
2,4:20,1,10,TEN 15,7,0,D'Onta Foreman left tackle for 3 yards (tackle by Lonnie Johnson),-0.220,-0.280
2,3:43,2,7,TEN 18,7,0,D'Onta Foreman left tackle for 16 yards (tackle by Tavierre Thomas),-0.280,1.200
2,3:02,1,10,TEN 34,7,0,Ryan Tannehill pass complete short middle to A.J. Brown for 14 yards (tackle by Tavierre Thomas),1.200,2.130
2,2:22,1,10,TEN 48,7,0,Ryan Tannehill pass incomplete deep right intended for Julio Jones (defended by Terrence Brooks),2.130,1.580
2,2:16,2,10,TEN 48,7,0,D'Onta Foreman right tackle for 13 yards (tackle by Terrence Brooks),1.580,2.980
2,2:00,1,10,HOU 39,7,0,D'Onta Foreman up the middle for -1 yards (tackle by Roy Lopez),2.980,2.300
2,1:52,,,,,,Timeout #1 by Houston Texans,,
2,1:52,2,11,HOU 40,7,0,Ryan Tannehill pass complete deep left to A.J. Brown for 24 yards (tackle by Desmond King),2.300,4.510
2,1:45,1,10,HOU 16,7,0,Dontrell Hilliard left tackle for 2 yards (tackle by Terrence Brooks and Maliek Collins),4.510,4.210
2,1:40,,,,,,Timeout #2 by Houston Texans,,
2,1:40,2,8,HOU 14,13,0,"Ryan Tannehill pass complete short left to A.J. Brown for 14 yards, touchdown",4.210,7.000
2,1:34,,,HOU 15,14,0,Randy Bullock kicks extra point good,0.000,0.000
2,1:34,,,TEN 35,14,0,"Randy Bullock kicks off 61 yards, returned by Tremon Smith for 24 yards (tackle by Dylan Cole and Racey McMath). Penalty on Connor Strachan: Offensive Holding, 10 yards (accepted)",0.000,0.410
2,1:24,1,10,HOU 22,14,0,Davis Mills pass complete short right to Brandin Cooks for 4 yards (tackle by Jackrabbit Jenkins),0.410,0.410
2,1:04,2,6,HOU 26,14,0,Davis Mills pass incomplete short right,0.410,-0.290
2,1:01,3,6,HOU 26,14,0,Davis Mills scrambles up the middle for 1 yard (tackle by Bud Dupree),-0.290,-1.570
2,0:53,,,,,,Timeout #1 by Tennessee Titans,,
2,0:53,4,5,HOU 27,14,0,"Cameron Johnston punts 47 yards, returned by Chester Rogers for 10 yards (tackle by Neville Hewitt)",-1.570,-1.330
2,0:44,1,10,TEN 36,14,0,Ryan Tannehill pass complete short left to Dontrell Hilliard for 1 yard (tackle by Kamu Grugier-Hill),1.330,0.930
2,0:37,,,,,,Timeout #2 by Tennessee Titans,,
2,0:37,2,9,TEN 37,14,0,Ryan Tannehill pass complete short left to Julio Jones for 14 yards (tackle by Terrence Brooks),0.930,2.320
2,0:31,,,,,,Timeout #3 by Tennessee Titans,,
2,0:31,1,10,HOU 49,14,0,Ryan Tannehill pass incomplete short left intended for A.J. Brown,2.320,1.780
2,0:26,2,10,HOU 49,14,0,Ryan Tannehill pass incomplete short middle intended for Nick Westbrook-Ikhine (defended by Christian Kirksey),1.780,1.090
2,0:22,3,10,HOU 49,14,0,"Ryan Tannehill pass is intercepted by Lonnie Johnson in end zone and returned for no gain. Penalty on Eric Murray: Defensive Pass Interference, 45 yards (accepted) (no play)",1.090,6.280
2,0:15,1,4,HOU 4,20,0,"Ryan Tannehill pass complete short right to Nick Westbrook-Ikhine for 4 yards, touchdown",6.280,7.000
2,0:11,,,HOU 15,21,0,Randy Bullock kicks extra point good,0.000,0.000
2,0:11,,,TEN 35,21,0,"Randy Bullock kicks off 65 yards, returned by Tremon Smith for 18 yards (tackle by Olasunkanmi Adeniyi)",0.000,0.040
2,0:07,1,10,HOU 18,21,0,Davis Mills kneels for -2 yards,0.040,-0.800
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,21,0,"Ka'imi Fairbairn kicks off 63 yards, returned by Dontrell Hilliard for 25 yards (tackle by Royce Freeman and Desmond King)",0.000,0.740
3,14:55,1,10,TEN 27,21,0,Ryan Tannehill pass incomplete deep right intended for Julio Jones,0.740,0.200
3,14:49,2,10,TEN 27,21,0,D'Onta Foreman left tackle for 8 yards (tackle by DeMarcus Walker and Christian Kirksey),0.200,0.560
3,14:11,3,2,TEN 35,21,0,Ryan Tannehill sacked by Maliek Collins for -6 yards,0.560,-1.440
3,13:37,4,8,TEN 29,21,0,"Brett Kern punts 46 yards, returned by Desmond King for 3 yards (tackle by Zach Cunningham)",-1.440,-0.810
3,13:28,1,10,HOU 28,21,0,Davis Mills pass complete short middle to David Johnson for 7 yards (tackle by Zach Cunningham),0.810,1.210
3,13:04,2,3,HOU 35,21,0,David Johnson left tackle for 7 yards (tackle by David Long),1.210,1.730
3,12:32,1,10,HOU 42,21,0,Davis Mills pass complete short middle to Danny Amendola for 9 yards (tackle by Elijah Molden),1.730,2.400
3,11:52,2,1,TEN 49,21,0,Davis Mills pass incomplete deep right intended for Danny Amendola,2.400,1.690
3,11:45,3,1,TEN 49,21,0,Rex Burkhead left end for 6 yards (tackle by Harold Landry),1.690,2.720
3,11:09,1,10,TEN 43,21,0,Davis Mills pass complete short right to David Johnson for -5 yards (tackle by Zach Cunningham),2.720,1.500
3,10:29,2,15,TEN 48,21,0,Davis Mills pass complete deep right to Rex Burkhead for 20 yards (tackle by Zach Cunningham),1.500,3.710
3,9:54,1,10,TEN 28,21,6,"Davis Mills pass complete deep right to Chris Moore for 28 yards, touchdown",3.710,7.000
3,9:46,,,TEN 15,21,7,Ka'imi Fairbairn kicks extra point good,0.000,0.000
3,9:46,,,HOU 35,21,7,"Ka'imi Fairbairn kicks off 63 yards, returned by Dontrell Hilliard for 21 yards (tackle by Jimmy Moreland and Tavierre Thomas)",0.000,0.480
3,9:41,1,10,TEN 23,21,7,"D'Onta Foreman for no gain. Penalty on Geoff Swaim: Offensive Low Block, 11 yards (accepted) (no play)",0.480,-0.690
3,9:13,1,21,TEN 12,21,7,D'Onta Foreman left end for -1 yards (tackle by Christian Kirksey),-0.690,-1.660
3,8:28,2,22,TEN 11,21,7,"Ryan Tannehill scrambles for no gain. Ryan Tannehill fumbles. Penalty on Ben Jones: Offensive Holding, 5 yards (accepted) (no play)",-1.660,-2.020
3,7:51,2,27,TEN 6,21,7,Dontrell Hilliard up the middle for 8 yards (tackle by Eric Murray and Kamu Grugier-Hill),-2.020,-2.340
3,7:12,3,19,TEN 14,21,7,Ryan Tannehill pass complete short middle to Anthony Firkser for 10 yards (tackle by Desmond King and Kamu Grugier-Hill),-2.340,-1.770
3,6:27,4,9,TEN 24,21,7,"Brett Kern punts 49 yards, returned by Desmond King for 8 yards (tackle by Matthias Farley)",-1.770,-1.270
3,6:18,1,10,HOU 35,21,7,Davis Mills pass complete deep right to Nico Collins for 24 yards (tackle by Kristian Fulton),1.270,2.850
3,5:45,1,10,TEN 41,21,7,Davis Mills pass complete short right to Danny Amendola for 8 yards (tackle by Elijah Molden),2.850,3.390
3,5:13,2,2,TEN 33,21,7,Rex Burkhead right tackle for 5 yards (tackle by Zach Cunningham),3.390,3.710
3,4:36,1,10,TEN 28,21,7,Davis Mills pass complete short middle to Nico Collins for 13 yards (tackle by Harold Landry),3.710,4.580
3,3:47,1,10,TEN 15,21,7,Davis Mills sacked by Jeffery Simmons for -9 yards,4.580,2.810
3,3:07,2,19,TEN 24,21,7,Davis Mills pass incomplete deep right intended for David Johnson,2.810,2.150
3,3:00,3,19,TEN 24,21,7,Davis Mills scrambles right end for 11 yards (tackle by Kevin Byard),2.150,2.570
3,2:17,4,8,TEN 13,21,10,Ka'imi Fairbairn 31 yard field goal good,2.570,3.000
3,2:14,,,HOU 35,21,10,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,2:14,1,10,TEN 25,21,10,D'Onta Foreman left tackle for 8 yards (tackle by DeMarcus Walker),0.610,1.140
3,1:34,2,2,TEN 33,21,10,D'Onta Foreman right tackle for no gain (tackle by Roy Lopez),1.140,0.430
3,0:57,3,2,TEN 33,21,10,Ryan Tannehill pass incomplete deep middle intended for Julio Jones,0.430,-1.180
3,0:48,4,2,TEN 33,21,10,"Brett Kern punts 49 yards, fair catch by Desmond King at HOU-18",-1.180,-0.040
3,0:41,1,10,HOU 18,21,10,Davis Mills pass complete deep middle to Danny Amendola for 37 yards (tackle by Elijah Molden),0.040,2.590
3,0:01,1,10,TEN 45,21,10,Davis Mills pass incomplete deep left intended for Nico Collins,2.590,2.040
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,TEN 45,21,10,Davis Mills pass complete deep middle to Nico Collins for 30 yards (tackle by Kevin Byard),2.040,4.580
4,14:22,1,10,TEN 15,21,10,Davis Mills scrambles left end for 2 yards (tackle by Bud Dupree and David Long),4.580,4.280
4,13:46,2,8,TEN 13,21,10,Rex Burkhead left end for 6 yards (tackle by Denico Autry),4.280,4.680
4,13:07,3,2,TEN 7,21,10,Rex Burkhead left end for 3 yards (tackle by Kevin Byard and Jeffery Simmons),4.680,6.280
4,12:28,1,4,TEN 4,21,10,Rex Burkhead up the middle for -3 yards (tackle by Rashaan Evans),6.280,4.760
4,11:50,2,7,TEN 7,21,16,"Davis Mills pass complete short middle to Danny Amendola for 7 yards, touchdown",4.760,7.000
4,11:40,,,TEN 2,21,18,Two Point Attempt: Davis Mills pass complete to to Danny Amendola for no gain,1.000,1.000
4,11:40,,,HOU 35,21,18,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,11:40,1,10,TEN 25,21,18,D'Onta Foreman right tackle for 2 yards (tackle by Christian Kirksey and Maliek Collins),0.610,0.330
4,11:03,2,8,TEN 27,21,18,Dontrell Hilliard left end for 3 yards (tackle by Christian Kirksey),0.330,0.040
4,10:22,3,5,TEN 30,21,18,Ryan Tannehill pass complete deep right to Nick Westbrook-Ikhine for 36 yards (tackle by Eric Murray),0.040,3.310
4,9:33,1,10,HOU 34,21,18,D'Onta Foreman right tackle for 3 yards (tackle by Jacob Martin and Tavierre Thomas),3.310,3.180
4,8:52,2,7,HOU 31,21,18,D'Onta Foreman right end for 1 yard (tackle by Neville Hewitt),3.180,2.610
4,8:26,3,6,HOU 30,21,18,Ryan Tannehill pass complete deep middle to Anthony Firkser for 24 yards (tackle by Terrence Brooks),2.610,5.830
4,7:45,1,6,HOU 6,21,18,"D'Onta Foreman aborted snap, recovered by D'Onta Foreman at HOU-6 and returned for 3 yards D'Onta Foreman left guard for no gain (tackle by Kamu Grugier-Hill and Roy Lopez)",5.830,5.530
4,7:04,2,3,HOU 3,27,18,"Ryan Tannehill pass complete short middle to Julio Jones for 3 yards, touchdown",5.530,7.000
4,7:00,,,HOU 15,28,18,Randy Bullock kicks extra point good,0.000,0.000
4,7:00,,,TEN 35,28,18,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,7:00,1,10,HOU 25,28,18,Davis Mills pass complete short right to Chris Moore for 5 yards (tackle by Chris Jackson and Jackrabbit Jenkins),0.610,0.740
4,6:38,2,5,HOU 30,28,18,David Johnson right guard for 15 yards (tackle by Kevin Byard),0.740,1.930
4,6:10,1,10,HOU 45,28,18,Davis Mills pass complete short right to Chris Moore for 5 yards (tackle by Chris Jackson),1.930,2.060
4,5:48,2,5,HOU 50,28,18,David Johnson up the middle for 3 yards (tackle by Denico Autry),2.060,1.750
4,5:07,3,2,TEN 47,28,18,Davis Mills pass complete deep left to Danny Amendola for 21 yards (tackle by Elijah Molden),1.750,3.840
4,4:38,1,10,TEN 26,28,18,"Penalty on Charlie Heck: False Start, 5 yards (accepted) (no play)",3.840,3.510
4,4:38,1,15,TEN 31,28,18,Davis Mills pass complete short middle to Danny Amendola for 5 yards (tackle by Elijah Molden),3.510,3.300
4,4:10,2,10,TEN 26,28,24,"Davis Mills pass complete deep right to Danny Amendola for 26 yards, touchdown",3.300,7.000
4,4:04,,,TEN 15,28,25,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,4:04,,,HOU 35,28,25,"Ka'imi Fairbairn kicks off 49 yards, returned by Khari Blasingame for 12 yards (tackle by Tavierre Thomas)",0.000,0.810
4,4:00,1,10,TEN 28,28,25,Ryan Tannehill pass complete short right to A.J. Brown for 16 yards (tackle by Neville Hewitt),0.810,1.860
4,3:41,,,,,,Timeout #1 by Houston Texans,,
4,3:41,1,10,TEN 44,28,25,D'Onta Foreman left end for -2 yards (tackle by Christian Kirksey and Neville Hewitt),1.860,1.050
4,2:57,2,12,TEN 42,28,25,Dontrell Hilliard up the middle for 10 yards (tackle by Terrence Brooks),1.050,1.690
4,2:53,,,,,,Timeout #2 by Houston Texans,,
4,2:53,3,2,HOU 48,28,25,"Dontrell Hilliard left guard for 2 yards (tackle by DeMarcus Walker) HOU challenged the first down ruling, and the play was upheld.",1.690,2.520
4,2:22,1,10,HOU 46,28,25,Dontrell Hilliard left tackle for no gain (tackle by Eric Murray),2.520,1.980
4,2:00,2,10,HOU 46,28,25,Dontrell Hilliard left end for 11 yards (tackle by Desmond King),1.980,3.250
4,1:18,1,10,HOU 35,28,25,Ryan Tannehill kneels for -1 yards,3.250,2.570
4,0:39,2,11,HOU 36,28,25,Ryan Tannehill kneels for -1 yards,2.570,1.750
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
