Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
1,4:44,2,3,NWE 33,7,0,Rhamondre Stevenson for 2 yards (tackle by John Jenkins),1.070,0.630
1,4:13,3,1,NWE 35,7,0,Mac Jones pass complete short right to Jakobi Meyers for 4 yards (tackle by Xavien Howard),0.630,1.530
1,3:40,1,10,NWE 39,7,0,"Mac Jones pass complete short right to Rhamondre Stevenson for 9 yards. Rhamondre Stevenson fumbles (forced by Eric Rowe), recovered by Zach Sieler at NE-48 (tackle by Eric Rowe) Replay Assistant challenged the ruling, and the play was upheld.",1.530,-2.390
1,3:28,1,10,NWE 48,7,0,Tua Tagovailoa pass incomplete short middle intended for Mike Gesicki,2.390,1.850
1,3:24,2,10,NWE 48,7,0,Myles Gaskin right tackle for -1 yards (tackle by Kyle Dugger and Matt Judon),1.850,1.030
1,2:13,3,11,NWE 49,7,0,"Tua Tagovailoa sacked by Kyle Van Noy for -10 yards. Penalty on Liam Eichenberg: Offensive Holding, 10 yards (declined)",1.030,-0.650
1,2:19,4,21,MIA 41,7,0,"Michael Palardy punts 40 yards, returned by Gunner Olszewski for 7 yards (tackle by Durham Smythe and Brennan Scarlett)",-0.650,-0.670
1,2:13,1,10,NWE 26,7,0,Damien Harris left guard for 11 yards (tackle by Jerome Baker and Eric Rowe),0.670,1.400
1,1:43,1,10,NWE 37,7,0,Damien Harris up the middle for 4 yards (tackle by Eric Rowe),1.400,1.400
1,1:09,2,6,NWE 41,7,0,Damien Harris up the middle for 5 yards (tackle by Jerome Baker and Zach Sieler),1.400,1.360
1,0:41,3,1,NWE 46,7,0,Damien Harris for 2 yards (tackle by Elandon Roberts),1.360,2.130
1,0:05,1,10,NWE 48,7,0,Mac Jones pass complete short left to Jonnu Smith for 8 yards (tackle by Byron Jones),2.130,2.660
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,MIA 44,7,0,Damien Harris up the middle for no gain (tackle by John Jenkins),2.660,1.950
2,14:22,3,2,MIA 44,7,0,Mac Jones pass complete short left to Jakobi Meyers for 5 yards (tackle by Jerome Baker),1.950,2.980
2,13:41,1,10,MIA 39,7,0,Mac Jones pass incomplete short middle intended for Jakobi Meyers,2.980,2.440
2,13:36,2,10,MIA 39,7,0,Damien Harris for 3 yards (tackle by Brennan Scarlett),2.440,2.150
2,13:00,3,7,MIA 36,7,0,Mac Jones pass complete short left to Jakobi Meyers for 22 yards (tackle by Jevon Holland),2.150,4.650
2,12:16,1,10,MIA 14,7,0,Mac Jones pass incomplete short left,4.650,4.000
2,12:07,2,10,MIA 14,7,0,"Damien Harris for no gain. Penalty on Isaiah Wynn: Offensive Holding, 10 yards (accepted) (no play)",4.000,2.740
2,11:43,2,20,MIA 24,7,0,Mac Jones pass complete short right to Jonnu Smith for 6 yards (tackle by Nik Needham),2.740,2.840
2,11:04,3,14,MIA 18,7,0,"Mac Jones pass complete short left to Jonnu Smith for 7 yards. Jonnu Smith fumbles (forced by Byron Jones) (tackle by Jevon Holland), recovered by David Andrews at MIA-9 (tackle by Byron Jones) (tackle by Jevon Holland) (tackle by Byron Jones)",2.840,2.880
2,10:20,4,5,MIA 9,7,3,Nick Folk 27 yard field goal good,2.880,3.000
2,10:17,,,NWE 35,7,3,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
2,10:17,1,10,MIA 25,7,3,Tua Tagovailoa pass incomplete short right intended for Mike Gesicki,0.610,0.060
2,10:14,2,10,MIA 25,7,3,Tua Tagovailoa pass complete short middle to DeVante Parker for 23 yards (tackle by Kyle Dugger and Devin McCourty),0.060,2.130
2,9:36,1,10,MIA 48,7,3,Tua Tagovailoa pass incomplete deep middle intended for DeVante Parker (defended by J.C. Jackson),2.130,1.580
2,9:29,2,10,MIA 48,7,3,Tua Tagovailoa pass incomplete short middle intended for DeVante Parker (defended by Kyle Van Noy),1.580,0.890
2,9:25,3,10,MIA 48,7,3,Tua Tagovailoa pass incomplete short left intended for Jaylen Waddle,0.890,-0.190
2,9:20,4,10,MIA 48,7,3,"Michael Palardy punts 52 yards, touchback.",-0.190,-0.280
2,9:11,1,10,NWE 20,7,3,Mac Jones pass complete short middle to Nelson Agholor for 12 yards (tackle by Byron Jones),0.280,1.070
2,8:43,1,10,NWE 32,7,3,Damien Harris up the middle for 4 yards (tackle by Andrew Van Ginkel),1.070,1.070
2,8:03,2,6,NWE 36,7,3,Mac Jones pass incomplete deep left intended for Jakobi Meyers (defended by Jason McCourty),1.070,0.370
2,7:56,3,6,NWE 36,7,3,Mac Jones pass incomplete short right intended for Nelson Agholor (defended by Emmanuel Ogbah),0.370,-0.980
2,7:52,4,6,NWE 36,7,3,"Jake Bailey punts 62 yards, returned by Jakeem Grant for 18 yards (tackle by Kyle Dugger)",-0.980,-0.280
2,7:41,1,10,MIA 20,7,3,Tua Tagovailoa pass complete short right to Salvon Ahmed for 6 yards (tackle by Ja'Whaun Bentley),0.280,0.540
2,7:04,2,4,MIA 26,7,3,Salvon Ahmed right tackle for -1 yards (tackle by Ja'Whaun Bentley),0.540,-0.300
2,6:24,3,5,MIA 25,7,3,Tua Tagovailoa pass incomplete deep right intended for Mike Gesicki,-0.300,-1.700
2,6:16,4,5,MIA 25,7,3,"Michael Palardy punts 37 yards, returned by Gunner Olszewski for -1 yards (tackle by Brennan Scarlett and Mack Hollins)",-1.700,-1.400
2,6:06,1,10,NWE 37,7,3,Mac Jones pass complete short right to Damien Harris for 8 yards (tackle by Samuel Eguavoen and Jerome Baker),1.400,1.940
2,5:30,2,2,NWE 45,7,3,Damien Harris up the middle for 4 yards (tackle by Jerome Baker and Samuel Eguavoen),1.940,2.190
2,4:45,1,10,NWE 49,7,3,Mac Jones pass complete deep middle to Nelson Agholor for 25 yards (tackle by Jason McCourty),2.190,3.840
2,4:07,1,10,MIA 26,7,3,Mac Jones pass incomplete short left intended for James White,3.840,3.300
2,4:01,2,10,MIA 26,7,3,Mac Jones pass complete short left to Damien Harris for 9 yards (tackle by Byron Jones and Jerome Baker),3.300,3.950
2,3:37,3,1,MIA 17,7,3,"Mac Jones sacked by. Penalty on Elandon Roberts: Roughing the Passer, 9 yards (accepted) (no play)",3.950,5.370
2,3:19,1,8,MIA 8,7,3,Damien Harris right guard for 1 yard (tackle by John Jenkins and Jason McCourty),5.370,4.760
2,2:36,2,7,MIA 7,7,9,"Mac Jones pass complete short left to Nelson Agholor for 7 yards, touchdown",4.760,7.000
2,2:30,,,MIA 15,7,10,Nick Folk kicks extra point good,0.000,0.000
2,2:30,,,NWE 35,7,10,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
2,2:30,1,10,MIA 25,7,10,Tua Tagovailoa pass complete deep left to Jaylen Waddle for 36 yards (tackle by Jalen Mills),0.610,2.980
2,2:14,1,10,NWE 39,7,10,"Penalty on Kyle Van Noy: Neutral Zone Infraction, 5 yards (accepted) (no play)",2.980,3.710
2,2:00,1,5,NWE 34,7,10,Tua Tagovailoa pass incomplete short left intended for DeVante Parker,3.710,3.120
2,1:56,2,5,NWE 34,7,10,Tua Tagovailoa pass complete short left to Myles Gaskin for 4 yards (tackle by Kyle Van Noy),3.120,2.940
2,1:45,,,,,,Timeout #1 by New England Patriots,,
2,1:45,3,1,NWE 30,7,10,Jacoby Brissett up the middle for 2 yards (tackle by Lawrence Guy),2.940,3.710
2,0:56,1,10,NWE 28,7,10,"Penalty on Jesse Davis: False Start, 5 yards (accepted) (no play)",3.710,3.380
2,0:47,1,15,NWE 33,7,10,Tua Tagovailoa pass complete short right to Myles Gaskin for 10 yards (tackle by Dont'a Hightower),3.380,3.840
2,0:34,2,5,NWE 23,7,10,Tua Tagovailoa pass incomplete deep left intended for Albert Wilson (defended by Jalen Mills),3.840,3.140
2,0:27,3,5,NWE 23,7,10,Tua Tagovailoa sacked by Josh Uche for -7 yards,3.140,1.410
2,0:04,,,,,,Timeout #1 by Miami Dolphins,,
2,0:04,4,12,NWE 30,10,10,Jason Sanders 48 yard field goal good,1.410,3.000
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,10,10,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIA 25,10,10,Myles Gaskin right tackle for 2 yards (tackle by Davon Godchaux),0.610,0.330
3,14:23,2,8,MIA 27,10,10,Tua Tagovailoa pass incomplete short right intended for Durham Smythe,0.330,-0.360
3,14:17,3,8,MIA 27,10,10,Tua Tagovailoa pass complete deep right to DeVante Parker for 30 yards (tackle by J.C. Jackson),-0.360,2.720
3,13:57,1,10,NWE 43,10,10,Malcolm Brown up the middle for 1 yard (tackle by Dont'a Hightower and Adrian Phillips),2.720,2.310
3,13:17,2,9,NWE 42,10,10,Tua Tagovailoa pass complete short right to Myles Gaskin for 12 yards (tackle by Kyle Dugger),2.310,3.580
3,12:51,1,10,NWE 30,10,10,Myles Gaskin right end for 15 yards (tackle by Joejuan Williams),3.580,4.580
3,12:15,1,10,NWE 15,10,10,Salvon Ahmed up the middle for 8 yards (tackle by Matt Judon and Kyle Dugger),4.580,5.410
3,11:40,2,2,NWE 7,10,10,Malcolm Brown right guard for 4 yards (tackle by Ja'Whaun Bentley and Devin McCourty),5.410,6.510
3,10:55,1,3,NWE 3,16,10,"Tua Tagovailoa pass complete short left to Jaylen Waddle for 3 yards, touchdown",6.510,7.000
3,10:51,,,NWE 15,17,10,Jason Sanders kicks extra point good,0.000,0.000
3,10:51,,,MIA 35,17,10,"Jason Sanders kicks off 70 yards, returned by Brandon Bolden for 23 yards (tackle by Brandon Jones). Penalty on Brandon King: Offensive Holding, 9 yards (accepted)",0.000,-0.380
3,10:47,1,10,NWE 9,17,10,Damien Harris right tackle for 4 yards (tackle by Emmanuel Ogbah and Jerome Baker),-0.380,-0.480
3,10:12,2,6,NWE 13,17,10,Damien Harris right guard for 5 yards (tackle by Andrew Van Ginkel and Christian Wilkins),-0.480,-0.370
3,9:31,3,1,NWE 18,17,10,Damien Harris up the middle for 1 yard (tackle by Christian Wilkins and Andrew Van Ginkel),-0.370,0.150
3,8:36,1,10,NWE 19,17,10,Mac Jones pass complete to Nelson Agholor for no gain (no play),0.150,-0.390
3,8:07,1,15,NWE 14,17,10,Mac Jones pass incomplete short middle intended for Damien Harris (defended by Elandon Roberts),-0.390,-1.110
3,8:01,2,15,NWE 14,17,10,Mac Jones pass complete deep left to Nelson Agholor for 21 yards (tackle by Eric Rowe),-1.110,1.270
3,7:38,1,10,NWE 35,17,10,"Mac Jones pass complete to Kendrick Bourne for no gain. Penalty on Justin Herron: Offensive Holding, 10 yards (accepted) (no play)",1.270,0.610
3,7:01,1,20,NWE 25,17,10,"Mac Jones pass complete to Kendrick Bourne for 11 yards. Penalty on Zach Sieler: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",0.610,0.940
3,6:39,1,10,NWE 30,17,10,James White right tackle for -1 yards (tackle by Emmanuel Ogbah),0.940,0.260
3,6:03,2,11,NWE 29,17,10,Mac Jones pass incomplete short middle intended for Nelson Agholor (defended by Byron Jones),0.260,-0.430
3,5:55,3,11,NWE 29,17,10,Mac Jones pass complete deep right to James White for 26 yards (tackle by Jerome Baker),-0.430,2.590
3,5:28,1,10,MIA 45,17,10,Mac Jones pass complete short right to Hunter Henry for 9 yards (tackle by Brennan Scarlett and Xavien Howard),2.590,3.260
3,4:53,2,1,MIA 36,17,10,James White up the middle for 10 yards (tackle by Nik Needham),3.260,3.840
3,4:19,1,10,MIA 26,17,10,Damien Harris left tackle for -4 yards (tackle by Zach Sieler),3.840,2.760
3,3:38,2,14,MIA 30,17,10,Mac Jones pass complete short left to James White for 6 yards (tackle by Jerome Baker),2.760,2.870
3,3:01,3,8,MIA 24,17,10,Mac Jones pass incomplete short left intended for Kendrick Bourne,2.870,1.870
3,2:54,4,8,MIA 24,17,13,Nick Folk 42 yard field goal good,1.870,3.000
3,2:50,,,NWE 35,17,13,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
3,2:50,1,10,MIA 25,17,13,Salvon Ahmed for -3 yards (tackle by Adrian Phillips and Kyle Van Noy),0.610,-0.340
3,2:11,2,13,MIA 22,17,13,Tua Tagovailoa pass incomplete deep right intended for Salvon Ahmed,-0.340,-1.020
3,2:05,3,13,MIA 22,17,13,Tua Tagovailoa pass complete to Myles Gaskin for -2 yards (tackle by Adrian Phillips and Dont'a Hightower),-1.020,-2.030
3,1:13,4,15,MIA 20,17,13,"Michael Palardy punts 51 yards, returned by Gunner Olszewski for 14 yards (tackle by Jamal Perry and Mack Hollins). Penalty on Matt Judon: Unnecessary Roughness / Offense, 15 yards (accepted)",-2.030,-0.810
3,1:13,1,10,NWE 28,17,13,"Mac Jones pass complete short right to Kendrick Bourne for 17 yards (tackle by Nik Needham). Penalty on Shaq Mason: Illegal Blindside Block, 15 yards (accepted)",0.810,1.100
3,0:46,1,8,NWE 30,17,13,Damien Harris left end for 1 yard (tackle by Nik Needham),1.100,0.670
3,0:11,2,7,NWE 31,17,13,Mac Jones pass complete short left to Hunter Henry for 16 yards (tackle by Brandon Jones),0.670,2.060
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 47,17,13,Mac Jones pass complete short left to James White for 4 yards (tackle by Jason McCourty),2.060,2.060
4,14:30,2,6,MIA 49,17,13,Mac Jones pass complete short right to James White for 1 yard (tackle by Adam Butler),2.060,1.490
4,13:55,3,5,MIA 48,17,13,Mac Jones pass complete short right to Hunter Henry for 6 yards (tackle by Eric Rowe),1.490,2.790
4,13:21,1,10,MIA 42,17,13,Mac Jones pass complete short right to Jonnu Smith for 10 yards (tackle by Andrew Van Ginkel),2.790,3.450
4,12:54,1,10,MIA 32,17,13,Mac Jones pass complete to Jakobi Meyers for 3 yards (tackle by Xavien Howard),3.450,3.310
4,12:26,2,7,MIA 29,17,13,Mac Jones pass incomplete short left intended for Kendrick Bourne (defended by Brennan Scarlett),3.310,2.610
4,12:22,3,7,MIA 29,17,13,Mac Jones pass complete short middle to James White for 8 yards (tackle by Nik Needham and Eric Rowe),2.610,4.170
4,11:49,1,10,MIA 21,17,13,Damien Harris up the middle for 3 yards (tackle by John Jenkins and Samuel Eguavoen),4.170,4.040
4,11:20,2,7,MIA 18,17,13,Damien Harris for 3 yards (tackle by Byron Jones),4.040,3.810
4,10:45,3,4,MIA 15,17,13,Mac Jones pass incomplete short right intended for Jakobi Meyers,3.810,2.520
4,10:39,4,4,MIA 15,17,16,Nick Folk 33 yard field goal good,2.520,3.000
4,10:36,,,NWE 35,17,16,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
4,10:36,1,10,MIA 25,17,16,Tua Tagovailoa pass complete short left to DeVante Parker for 15 yards (tackle by Devin McCourty),0.610,1.600
4,9:56,1,10,MIA 40,17,16,Myles Gaskin right end for 5 yards (tackle by Dont'a Hightower),1.600,1.730
4,9:22,2,5,MIA 45,17,16,Tua Tagovailoa pass complete short right to Myles Gaskin for 3 yards (tackle by Matt Judon),1.730,1.420
4,8:49,3,2,MIA 48,17,16,"Tua Tagovailoa pass complete to Mike Gesicki for no gain. Penalty on Solomon Kindley: Ineligible Downfield Pass, 5 yards (accepted) (no play)",1.420,0.760
4,8:17,3,7,MIA 43,17,16,Tua Tagovailoa pass short right intended for Albert Wilson is intercepted by Jonathan Jones at 50 and returned for no gain (tackle by Mike Gesicki),0.760,-2.260
4,8:07,1,10,MIA 50,17,16,Damien Harris left guard for 1 yard (tackle by Christian Wilkins and Andrew Van Ginkel),2.260,1.850
4,7:32,2,9,MIA 49,17,16,Mac Jones pass complete short left to Jakobi Meyers for 3 yards (tackle by Nik Needham and Samuel Eguavoen),1.850,1.550
4,6:51,3,6,MIA 46,17,16,Mac Jones pass complete short left to Jakobi Meyers for 7 yards (tackle by Xavien Howard),1.550,2.980
4,6:11,1,10,MIA 39,17,16,Damien Harris right guard for 8 yards (tackle by Elandon Roberts),2.980,3.520
4,5:40,2,2,MIA 31,17,16,Damien Harris up the middle for 1 yard (tackle by Zach Sieler),3.520,2.940
4,5:03,3,1,MIA 30,17,16,Damien Harris left end for 3 yards (tackle by Eric Rowe),2.940,3.780
4,4:56,1,10,MIA 27,17,16,Brandon Bolden left guard for 5 yards (tackle by Jerome Baker),3.780,3.910
4,4:16,2,5,MIA 22,17,16,Mac Jones pass complete short middle to Jonnu Smith for 11 yards (tackle by Jerome Baker),3.910,4.840
4,3:35,1,10,MIA 11,17,16,"Damien Harris right tackle for 2 yards. Damien Harris fumbles (forced by Xavien Howard), recovered by Xavien Howard at MIA-9 and returned for 2 yards (tackle by Xavien Howard)",4.840,0.380
4,3:31,1,10,MIA 9,17,16,"Tua Tagovailoa for no gain. Penalty on Liam Eichenberg: Offensive Holding, 4 yards (accepted) (no play)",-0.380,-0.530
4,3:24,1,14,MIA 5,17,16,Tua Tagovailoa pass complete short middle to DeVante Parker for 13 yards (tackle by Jalen Mills),-0.530,0.140
4,2:43,2,1,MIA 18,17,16,Malcolm Brown up the middle for 2 yards (tackle by Davon Godchaux),0.140,0.280
4,2:34,,,,,,Timeout #1 by New England Patriots,,
4,2:34,1,10,MIA 20,17,16,Malcolm Brown right tackle for 5 yards (tackle by Chase Winovich and Lawrence Guy),0.280,0.410
4,2:31,,,,,,Timeout #2 by New England Patriots,,
4,2:31,2,5,MIA 25,17,16,Malcolm Brown left guard for 4 yards (tackle by Carl Davis and Lawrence Guy),0.410,0.230
4,2:24,,,,,,Timeout #3 by New England Patriots,,
4,2:24,3,1,MIA 29,17,16,Jacoby Brissett up the middle for 2 yards (tackle by Ja'Whaun Bentley and Davon Godchaux),0.230,1.000
4,2:00,1,10,MIA 31,17,16,Tua Tagovailoa kneels for -1 yards,1.000,0.320
4,1:17,2,11,MIA 30,17,16,Tua Tagovailoa kneels for no gain,0.320,-0.360
4,0:36,3,11,MIA 30,17,16,Tua Tagovailoa kneels for -1 yards,-0.360,-1.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
