Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
1,2:57,1,10,CAR 28,7,7,"Cam Newton aborted snap, recovered by Cam Newton at CAR-23 and returned for 8 yards Cam Newton for no gain (tackle by Deion Jones)",0.810,0.600
1,2:16,2,8,CAR 31,7,7,Ameer Abdullah up the middle for 4 yards (tackle by Brandon Copeland),0.600,0.500
1,1:33,3,3,CAR 35,7,7,Cam Newton pass incomplete short left intended for D.J. Moore (defended by Fabian Moreau),0.500,-1.040
1,1:29,4,3,CAR 35,7,7,"Lac Edwards punts 54 yards, fair catch by Avery Williams at ATL-11",-1.040,0.370
1,1:22,1,10,ATL 11,7,7,Cordarrelle Patterson left tackle for 4 yards (tackle by Shaq Thompson and Phil Hoskins),-0.370,-0.430
1,0:39,2,6,ATL 15,7,7,Matt Ryan pass incomplete deep left intended for Russell Gage,-0.430,-0.950
1,0:34,3,6,ATL 15,7,7,"Penalty on CAR: Defensive Too Many Men on Field, 5 yards (accepted) (no play)",-0.950,-0.370
1,0:34,3,1,ATL 20,7,7,Mike Davis left end for 11 yards (tackle by Jeremy Chinn),-0.370,1.000
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ATL 31,7,7,Cordarrelle Patterson left tackle for no gain (tackle by Derrick Brown),1.000,0.460
2,14:20,2,10,ATL 31,7,7,"Penalty on Jake Matthews: False Start, 5 yards (accepted) (no play)",0.460,-0.220
2,13:59,2,15,ATL 26,7,7,Mike Davis up the middle for 4 yards (tackle by Shaq Thompson),-0.220,-0.300
2,13:23,3,10,ATL 30,7,7,Matt Ryan pass complete short right to Cordarrelle Patterson for 3 yards (tackle by Jermaine Carter),-0.300,-1.180
2,12:43,4,8,ATL 33,7,7,Thomas Morstead punts 64 yards downed by Kendall Sheffield,-1.180,0.380
2,12:27,1,10,CAR 3,7,7,Cam Newton right tackle for 2 yards (tackle by John Cominsky),-0.380,-0.630
2,12:02,2,8,CAR 5,7,7,Cam Newton pass complete short right to D.J. Moore for 22 yards (tackle by Duron Harmon and AJ Terrell),-0.630,0.740
2,11:37,1,10,CAR 27,7,7,"Cam Newton pass incomplete short right intended for D.J. Moore. Penalty on Dennis Daley: Ineligible Downfield Pass, 5 yards (accepted) (no play)",0.740,0.410
2,11:31,1,15,CAR 22,7,7,Cam Newton pass complete short right to Robbie Anderson for 10 yards (tackle by Deion Jones),0.410,0.870
2,10:55,2,5,CAR 32,7,7,Chuba Hubbard left guard for 4 yards (tackle by Duron Harmon),0.870,0.700
2,10:14,3,1,CAR 36,7,7,Cam Newton up the middle for 1 yard (tackle by Steven Means),0.700,1.400
2,9:50,1,10,CAR 37,7,7,Cam Newton pass incomplete short left intended for D.J. Moore,1.400,0.860
2,9:47,2,10,CAR 37,7,7,Cam Newton pass complete deep right to Robbie Anderson for 23 yards (tackle by Darren Hall),0.860,2.920
2,9:30,1,10,ATL 40,7,7,Ameer Abdullah right guard for 4 yards (tackle by Deion Jones),2.920,2.910
2,8:51,,,,,,Timeout #1 by Carolina Panthers,,
2,8:51,2,6,ATL 36,7,7,Cam Newton pass incomplete short middle intended for Robbie Anderson (defended by AJ Terrell),2.910,2.210
2,8:47,3,6,ATL 36,13,7,"Cam Newton pass short middle intended for Ameer Abdullah is intercepted by Mykal Walker at ATL-34 and returned for 66 yards, touchdown",2.210,-7.000
2,8:35,,,CAR 15,14,7,Younghoe Koo kicks extra point good,0.000,0.000
2,8:35,,,ATL 35,14,7,"Younghoe Koo kicks off 66 yards, returned by Ameer Abdullah for 24 yards (tackle by Emmanuel Ellerbee). Penalty on Kamal Martin: Offensive Illegal Block Above the Waist, 10 yards (accepted)",0.000,-0.320
2,8:28,1,10,CAR 13,14,7,Chuba Hubbard up the middle for 1 yard (tackle by Jaylinn Hawkins and Grady Jarrett),-0.320,-0.680
2,7:45,2,9,CAR 14,14,7,Cam Newton pass incomplete short left intended for D.J. Moore,-0.680,-1.300
2,7:42,3,9,CAR 14,14,7,Cam Newton scrambles left end for 4 yards (tackle by Steven Means),-1.300,-2.240
2,7:13,4,5,CAR 18,14,7,Lac Edwards punts 33 yards,-2.240,-2.190
2,7:04,1,10,ATL 49,14,7,Matt Ryan pass incomplete deep left intended for Kyle Pitts (defended by Myles Hartsfield),2.190,1.650
2,6:59,2,10,ATL 49,14,7,Cordarrelle Patterson left tackle for -1 yards (tackle by Shaq Thompson),1.650,0.830
2,6:14,3,11,ATL 48,14,7,Matt Ryan pass complete short left to Mike Davis for 20 yards (tackle by Jeremy Chinn),0.830,3.450
2,5:30,1,10,CAR 32,14,7,Mike Davis right guard for 4 yards (tackle by Jermaine Carter),3.450,3.440
2,4:48,2,6,CAR 28,14,7,Cordarrelle Patterson right end for 11 yards (tackle by Shaq Thompson),3.440,4.440
2,4:11,1,10,CAR 17,14,7,Cordarrelle Patterson right guard for 4 yards (tackle by Bravvion Roy and Jeremy Chinn),4.440,4.500
2,3:24,2,6,CAR 13,14,7,Matt Ryan pass incomplete short right intended for Cordarrelle Patterson,4.500,3.680
2,3:17,3,6,CAR 13,14,7,Matt Ryan pass incomplete short middle,3.680,2.590
2,3:14,4,6,CAR 13,17,7,Younghoe Koo 32 yard field goal good,2.590,3.000
2,3:12,,,ATL 35,17,7,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
2,3:12,1,10,CAR 25,17,7,P.J. Walker pass complete short left to Robbie Anderson for 9 yards (tackle by Fabian Moreau),0.610,1.210
2,2:38,2,2,CAR 34,17,7,P.J. Walker left end for -5 yards (tackle by John Cominsky),1.210,-0.100
2,2:00,3,6,CAR 29,17,7,P.J. Walker pass deep right intended for Robbie Anderson is intercepted by AJ Terrell at ATL-46 and returned for no gain (tackle by Robbie Anderson),-0.100,-1.990
2,1:55,1,10,ATL 46,17,7,Mike Davis left guard for no gain (tackle by Jeremy Chinn and Morgan Fox),1.990,1.450
2,1:19,2,10,ATL 46,17,7,Matt Ryan pass complete short right to Kyle Pitts for 4 yards (tackle by A.J. Bouye),1.450,1.290
2,0:38,3,6,ATL 50,17,7,Matt Ryan pass complete short middle to Mike Davis for 4 yards (tackle by Marquis Haynes),1.290,0.200
2,0:02,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:02,4,2,CAR 46,17,7,Matt Ryan pass complete short middle to Mike Davis for 5 yards (tackle by Shaq Thompson),0.200,2.190
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,17,7,"Younghoe Koo kicks off 64 yards, out of bounds",0.000,1.600
3,15:00,1,10,CAR 40,17,7,Cam Newton pass complete short right to Brandon Zylstra for 8 yards (tackle by Deion Jones),1.600,2.130
3,14:45,2,2,CAR 48,17,7,Chuba Hubbard up the middle for -1 yards (tackle by Dante Fowler and Steven Means),2.130,1.290
3,14:02,3,3,CAR 47,17,7,Cam Newton pass complete short middle to Tommy Tremble for 14 yards (tackle by Foyesade Oluokun),1.290,2.980
3,13:20,1,10,ATL 39,17,7,Cam Newton pass complete short middle to Ameer Abdullah for 6 yards (tackle by Foyesade Oluokun),2.980,3.250
3,12:43,2,4,ATL 33,17,7,Cam Newton right guard for 5 yards (tackle by Deion Jones and Foyesade Oluokun),3.250,3.710
3,12:00,1,10,ATL 28,17,7,Cam Newton pass incomplete short middle intended for Ian Thomas (defended by Foyesade Oluokun),3.710,3.170
3,11:56,2,10,ATL 28,17,7,Cam Newton scrambles up the middle for 11 yards (tackle by Mike Pennel),3.170,4.440
3,11:26,1,10,ATL 17,17,13,"Chuba Hubbard right tackle for 17 yards, touchdown",4.440,7.000
3,11:21,,,ATL 15,17,14,Zane Gonzalez kicks extra point good,0.000,0.000
3,11:21,,,CAR 35,17,14,"Zane Gonzalez kicks off 65 yards, touchback.",0.000,0.610
3,11:21,1,10,ATL 25,17,14,Matt Ryan pass incomplete deep right intended for Tajae Sharpe,0.610,0.060
3,11:14,2,10,ATL 25,17,14,Matt Ryan pass complete short left to Kyle Pitts for 14 yards (tackle by Keith Taylor and Jeremy Chinn),0.060,1.530
3,10:39,1,10,ATL 39,17,14,Cordarrelle Patterson left end for 11 yards (tackle by Jeremy Chinn),1.530,2.260
3,10:00,1,10,ATL 50,17,14,Matt Ryan pass complete short middle to Lee Smith for 12 yards (tackle by Juston Burris),2.260,3.050
3,9:19,1,10,CAR 38,17,14,Cordarrelle Patterson up the middle for 1 yard (tackle by Shaq Thompson),3.050,2.640
3,8:37,2,9,CAR 37,17,14,"Matt Ryan pass incomplete deep left intended for Tajae Sharpe. Penalty on Myles Hartsfield: Roughing the Passer, 15 yards (accepted) (no play)",2.640,4.110
3,8:30,1,10,CAR 22,17,14,Cordarrelle Patterson right end for 4 yards (tackle by Shaq Thompson),4.110,4.130
3,7:48,2,6,CAR 18,17,14,Cordarrelle Patterson right tackle for 3 yards (tackle by Jermaine Carter),4.130,3.930
3,7:03,3,3,CAR 15,17,14,"Penalty on Matt Hennessy: False Start, 5 yards (accepted) (no play)",3.930,3.140
3,6:40,3,8,CAR 20,17,14,Matt Ryan pass incomplete short right intended for Mike Davis,3.140,2.120
3,6:33,4,8,CAR 20,20,14,Younghoe Koo 38 yard field goal good,2.120,3.000
3,6:28,,,ATL 35,20,14,"Younghoe Koo kicks off 66 yards, returned by Ameer Abdullah for 25 yards (tackle by Avery Williams and James Vaughters)",0.000,0.540
3,6:22,1,10,CAR 24,20,14,Cam Newton pass incomplete short left intended for Ameer Abdullah,0.540,0.000
3,6:19,2,10,CAR 24,20,14,Ameer Abdullah right guard for 4 yards (tackle by Mike Pennel),0.000,-0.160
3,5:45,3,6,CAR 28,20,14,Cam Newton pass complete short middle to D.J. Moore for 18 yards (tackle by Foyesade Oluokun and James Vaughters),-0.160,1.990
3,5:08,1,10,CAR 46,20,14,Cam Newton pass complete short left to D.J. Moore for 7 yards,1.990,2.400
3,4:45,2,3,ATL 47,20,14,"Cam Newton aborted snap, recovered by Grady Jarrett at CAR-49",2.400,-2.320
3,4:40,1,10,CAR 49,20,14,"Matt Ryan pass complete short left to Cordarrelle Patterson for no gain. Penalty on Jake Matthews: Offensive Holding, 10 yards (accepted) (no play)",2.320,1.660
3,4:06,1,20,ATL 41,20,14,Matt Ryan pass incomplete short left intended for Cordarrelle Patterson (defended by Bravvion Roy),1.660,0.430
3,4:02,2,20,ATL 41,20,14,Matt Ryan pass complete short left to Tajae Sharpe for 7 yards (tackle by Jeremy Chinn),0.430,0.700
3,3:27,3,13,ATL 48,20,14,Matt Ryan pass complete short left to Kyle Pitts for 14 yards (tackle by Shaq Thompson),0.700,3.050
3,2:51,1,10,CAR 38,20,14,Qadree Ollison left end for 11 yards (tackle by Jeremy Chinn),3.050,3.780
3,2:10,1,10,CAR 27,20,14,Qadree Ollison up the middle for 8 yards (tackle by Jeremy Chinn),3.780,4.350
3,1:34,2,2,CAR 19,20,14,Qadree Ollison left tackle for 5 yards (tackle by DaQuan Jones),4.350,4.650
3,0:50,1,10,CAR 14,20,14,Cordarrelle Patterson left guard for 9 yards (tackle by Haason Reddick and Juston Burris),4.650,5.540
3,0:11,2,2,CAR 5,20,14,Cordarrelle Patterson for no gain (tackle by Jeremy Chinn and Yetur Gross-Matos),5.540,4.960
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,CAR 5,20,14,Matt Ryan up the middle for 2 yards (tackle by Derrick Brown),4.960,6.510
4,14:22,1,3,CAR 3,26,14,"Matt Ryan pass complete short right to Hayden Hurst for 3 yards, touchdown",6.510,7.000
4,14:17,,,CAR 2,26,14,Two Point Attempt: Matt Ryan pass incomplete intended for,1.000,-1.000
4,14:17,,,ATL 35,26,14,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,14:17,1,10,CAR 25,26,14,Chuba Hubbard right guard for 1 yard (tackle by Steven Means),0.610,0.200
4,13:42,2,9,CAR 26,26,14,"Penalty on Brady Christensen: False Start, 5 yards (accepted) (no play)",0.200,-0.480
4,13:42,2,14,CAR 21,26,14,Cam Newton pass complete short left to Tommy Tremble for 9 yards (tackle by Darren Hall),-0.480,0.040
4,13:00,3,5,CAR 30,26,14,Cam Newton pass complete short left to Brandon Zylstra for 3 yards (tackle by Deion Jones),0.040,-1.180
4,12:16,4,2,CAR 33,26,14,Cam Newton pass complete short right to Robbie Anderson for 6 yards (tackle by Darren Hall),-1.180,1.530
4,11:48,1,10,CAR 39,26,14,Cam Newton pass complete deep right to D.J. Moore for 19 yards (tackle by Duron Harmon),1.530,2.790
4,11:26,1,10,ATL 42,26,14,Chuba Hubbard left guard for 2 yards (tackle by Grady Jarrett),2.790,2.510
4,10:41,2,8,ATL 40,26,14,Cam Newton left tackle for -2 yards (tackle by Dante Fowler),2.510,1.550
4,10:05,3,10,ATL 42,26,14,Cam Newton pass incomplete deep right intended for Brandon Zylstra (defended by AJ Terrell),1.550,0.460
4,9:59,4,10,ATL 42,26,14,Cam Newton sacked by Dante Fowler for -10 yards,0.460,-2.390
4,9:55,1,10,CAR 48,26,14,Mike Davis right tackle for 1 yard (tackle by Jermaine Carter and Haason Reddick),2.390,1.980
4,9:15,2,9,CAR 47,26,14,Matt Ryan pass complete short left to Mike Davis for 11 yards (tackle by Brian Burns),1.980,3.180
4,8:27,1,10,CAR 36,26,14,Qadree Ollison left guard for -2 yards (tackle by Derrick Brown),3.180,2.370
4,7:46,2,12,CAR 38,26,14,Matt Ryan pass complete short right to Russell Gage for 6 yards (tackle by Haason Reddick and Jermaine Carter),2.370,2.480
4,6:58,3,6,CAR 32,26,14,Matt Ryan pass complete short middle to Mike Davis for 2 yards (tackle by Jeremy Chinn),2.480,1.460
4,6:14,4,4,CAR 30,29,14,Younghoe Koo 48 yard field goal good,1.460,3.000
4,6:10,,,ATL 35,29,14,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,6:10,1,10,CAR 25,29,14,"P.J. Walker aborted snap, recovered by P.J. Walker at CAR-20 and returned for 2 yards P.J. Walker for no gain (tackle by Brandon Copeland)",0.610,-0.340
4,5:45,2,13,CAR 22,29,14,"P.J. Walker pass incomplete short right intended for Ameer Abdullah. Penalty on Deion Jones: Roughing the Passer, 15 yards (accepted) (no play)",-0.340,1.400
4,5:40,1,10,CAR 37,29,14,P.J. Walker pass complete short left to Brandon Zylstra for 19 yards (tackle by Darren Hall),1.400,2.650
4,5:15,1,10,ATL 44,29,14,P.J. Walker pass incomplete short middle intended for Robbie Anderson,2.650,2.110
4,5:09,2,10,ATL 44,29,14,P.J. Walker pass incomplete deep left intended for Robbie Anderson,2.110,1.420
4,5:05,3,10,ATL 44,29,14,P.J. Walker pass incomplete short left intended for Ian Thomas,1.420,0.330
4,5:02,4,10,ATL 44,29,14,P.J. Walker pass incomplete deep left intended for D.J. Moore,0.330,-1.860
4,4:54,1,10,ATL 44,29,14,"Qadree Ollison for 1 yard. Qadree Ollison fumbles (forced by DaQuan Jones), recovered by Jermaine Carter at CAR-49 (tackle by DaQuan Jones)",1.860,-2.190
4,4:49,1,10,CAR 49,29,14,P.J. Walker pass incomplete short right intended for Robbie Anderson (defended by Darren Hall),2.190,1.650
4,4:45,2,10,CAR 49,29,14,P.J. Walker pass complete short right to Robbie Anderson for 13 yards,1.650,3.050
4,4:39,1,10,ATL 38,29,14,P.J. Walker pass complete deep right to Robbie Anderson for 18 yards (tackle by AJ Terrell),3.050,4.240
4,4:11,1,10,ATL 20,29,14,P.J. Walker pass complete short right to Ameer Abdullah for 11 yards (tackle by Grady Jarrett and AJ Terrell),4.240,5.140
4,3:46,1,9,ATL 9,29,14,Ameer Abdullah right guard for 4 yards (tackle by Foyesade Oluokun and Brandon Copeland),5.140,5.150
4,3:16,2,5,ATL 5,29,20,"P.J. Walker pass complete short right to Robbie Anderson for 5 yards, touchdown",5.150,7.000
4,3:11,,,ATL 15,29,20,"Penalty on Cameron Erving: False Start, 5 yards (accepted) (no play)",0.000,0.000
4,3:11,,,ATL 20,29,21,Zane Gonzalez kicks extra point good,0.000,0.000
4,3:11,,,CAR 35,29,21,"Zane Gonzalez kicks off 63 yards, returned by Avery Williams for 38 yards (tackle by Zane Gonzalez)",0.000,1.600
4,3:06,1,10,ATL 40,29,21,"Mike Davis for no gain. Penalty on Lee Smith: Offensive Holding, 10 yards (accepted) (no play)",1.600,0.940
4,3:01,1,20,ATL 30,29,21,Mike Davis right tackle for 4 yards (tackle by Shaq Thompson and Jeremy Chinn),0.940,0.240
4,2:56,,,,,,Timeout #1 by Carolina Panthers,,
4,2:56,2,16,ATL 34,29,21,Mike Davis right tackle for 2 yards (tackle by DaQuan Jones),0.240,-0.160
4,2:51,,,,,,Timeout #2 by Carolina Panthers,,
4,2:51,3,14,ATL 36,29,21,Matt Ryan pass complete short left to Kyle Pitts for 23 yards (tackle by Juston Burris and Jermaine Carter),-0.160,2.850
4,2:04,1,10,CAR 41,29,21,Mike Davis right guard for 3 yards (tackle by Rashaan Melvin),2.850,2.780
4,2:00,2,6,CAR 38,29,21,Mike Davis left tackle for 5 yards (tackle by Jeremy Chinn),2.780,2.740
4,1:52,,,,,,Timeout #3 by Carolina Panthers,,
4,1:52,3,1,CAR 33,29,21,Matt Ryan up the middle for 3 yards (tackle by DaQuan Jones),2.740,3.580
4,1:07,1,10,CAR 30,29,21,Matt Ryan kneels for -1 yards,3.580,2.900
4,0:37,2,11,CAR 31,29,21,Matt Ryan kneels for -1 yards,2.900,2.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
