Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,14,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BUF 25,14,0,Josh Allen pass complete short middle to Cole Beasley for 22 yards (tackle by Jevon Holland),0.610,2.060
3,14:31,1,10,BUF 47,14,0,Josh Allen pass complete short middle to Emmanuel Sanders for 13 yards (tackle by Byron Jones),2.060,2.920
3,13:59,1,10,MIA 40,14,0,Josh Allen pass incomplete short left intended for Emmanuel Sanders,2.920,2.370
3,13:54,2,10,MIA 40,14,0,"Josh Allen pass complete short left to Devin Singletary for 6 yards. Devin Singletary fumbles (forced by Andrew Van Ginkel). Penalty on Justin Coleman: Face Mask (15 Yards), 15 yards (accepted)",2.370,4.310
3,13:32,1,10,MIA 19,14,0,Josh Allen pass incomplete short right,4.310,3.750
3,13:25,2,10,MIA 19,14,0,Devin Singletary left tackle for 4 yards (tackle by Zach Sieler),3.750,3.580
3,12:40,3,6,MIA 15,14,0,Josh Allen pass complete short left to Stefon Diggs for 7 yards (tackle by Byron Jones),3.580,5.370
3,11:54,1,8,MIA 8,20,0,"Josh Allen pass complete short left to Dawson Knox for 8 yards, touchdown",5.370,7.000
3,11:48,,,MIA 15,21,0,Tyler Bass kicks extra point good,0.000,0.000
3,11:48,,,BUF 35,21,0,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,11:48,1,10,MIA 25,21,0,Jacoby Brissett pass complete short left to Albert Wilson for 5 yards (tackle by Micah Hyde and A.J. Klein),0.610,0.740
3,11:08,2,5,MIA 30,21,0,Jacoby Brissett pass incomplete short middle intended for Mike Gesicki,0.740,0.040
3,11:03,3,5,MIA 30,21,0,Jacoby Brissett pass complete short left to DeVante Parker for 8 yards (tackle by Tre'Davious White),0.040,1.470
3,10:25,1,10,MIA 38,21,0,Salvon Ahmed right tackle for 8 yards (tackle by Taron Johnson and Micah Hyde),1.470,2.000
3,9:46,2,2,MIA 46,21,0,Jacoby Brissett pass incomplete short right intended for Jaylen Waddle,2.000,1.290
3,9:43,3,2,MIA 46,21,0,"Penalty on Robert Hunt: False Start, 5 yards (accepted) (no play)",1.290,0.630
3,9:43,3,7,MIA 41,21,0,Jacoby Brissett pass complete short left to Myles Gaskin for no gain (tackle by Micah Hyde),0.630,-0.650
3,9:06,4,7,MIA 41,21,0,Michael Palardy punts 36 yards out of bounds,-0.650,-0.480
3,8:59,1,10,BUF 23,21,0,Devin Singletary right guard for 1 yard (tackle by Zach Sieler and Brennan Scarlett),0.480,0.070
3,8:16,2,9,BUF 24,21,0,"Josh Allen scrambles left end for no gain (tackle by Jerome Baker). Penalty on Dion Dawkins: Offensive Holding, 10 yards (offset) . Penalty on Xavien Howard: Defensive Holding, 5 yards (offset) (no play)",0.070,0.070
3,7:43,2,9,BUF 24,21,0,"Josh Allen left end for 15 yards (tackle by Brandon Jones). Penalty on Brandon Jones: Unnecessary Roughness / Defense, 15 yards (accepted)",0.070,2.520
3,7:20,1,10,MIA 46,21,0,Josh Allen pass incomplete short right intended for Dawson Knox,2.520,1.980
3,7:15,2,10,MIA 46,21,0,Josh Allen pass incomplete short left intended for Stefon Diggs (defended by Xavien Howard),1.980,1.290
3,7:11,3,10,MIA 46,21,0,Josh Allen sacked by and Emmanuel Ogbah for -8 yards and Andrew Van Ginkel for -8 yards,1.290,-0.320
3,6:31,4,18,BUF 46,21,0,"Matt Haack punts 54 yards, touchback.",-0.320,-0.280
3,6:21,1,10,MIA 20,21,0,Jacoby Brissett pass complete short left to Myles Gaskin for 4 yards (tackle by Star Lotulelei),0.280,0.270
3,5:48,2,6,MIA 24,21,0,Jacoby Brissett pass complete short left to Preston Williams for 2 yards (tackle by Tre'Davious White),0.270,-0.160
3,5:18,3,4,MIA 26,21,0,Jacoby Brissett pass complete short right to DeVante Parker for 7 yards (tackle by Micah Hyde),-0.160,1.140
3,4:47,1,10,MIA 33,21,0,Jacoby Brissett pass complete short right to Cethan Carter for 8 yards (tackle by Taron Johnson and A.J. Klein),1.140,1.670
3,4:12,2,2,MIA 41,21,0,Jacoby Brissett pass incomplete short right intended for Salvon Ahmed,1.670,0.960
3,4:08,3,2,MIA 41,21,0,Jacoby Brissett pass incomplete short right intended for Preston Williams (defended by Tre'Davious White),0.960,-0.650
3,4:05,4,2,MIA 41,21,0,Jacoby Brissett pass incomplete short left intended for Preston Williams (defended by Taron Johnson),-0.650,-2.850
3,3:59,1,10,MIA 41,21,0,Josh Allen pass complete short right to Cole Beasley for 6 yards (tackle by Justin Coleman),2.850,3.120
3,3:19,2,4,MIA 35,21,0,Zack Moss left guard for 2 yards (tackle by Christian Wilkins and Brandon Jones),3.120,2.680
3,2:37,3,2,MIA 33,21,0,Zack Moss right end for 5 yards (tackle by Jason McCourty),2.680,3.710
3,1:50,1,10,MIA 28,21,0,Josh Allen pass incomplete deep left intended for Isaiah McKenzie (defended by Xavien Howard),3.710,3.170
3,1:44,2,10,MIA 28,21,0,Josh Allen pass complete to Dawson Knox for 9 yards (tackle by Jason McCourty),3.170,3.720
3,1:08,3,1,MIA 19,21,0,Reggie Gilliam for no gain (tackle by Eric Rowe),3.720,2.340
3,0:23,4,1,MIA 19,21,0,Josh Allen left guard for 2 yards (tackle by Brennan Scarlett and Elandon Roberts),2.340,4.440
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIA 17,21,0,Josh Allen pass incomplete deep right intended for Emmanuel Sanders (defended by Byron Jones),4.440,3.850
4,14:55,2,10,MIA 17,21,0,"Josh Allen pass complete to Zack Moss for 2 yards (tackle by Jerome Baker). Penalty on Emmanuel Ogbah: Unnecessary Roughness / Defense, 8 yards (accepted)",3.850,5.600
4,14:25,1,7,MIA 7,21,0,Zack Moss right guard for no gain (tackle by John Jenkins),5.600,4.760
4,13:43,2,7,MIA 7,27,0,"Zack Moss for 7 yards, touchdown",4.760,7.000
4,13:38,,,MIA 15,28,0,Tyler Bass kicks extra point good,0.000,0.000
4,13:38,,,BUF 35,28,0,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
4,13:38,1,10,MIA 25,28,0,Jacoby Brissett pass incomplete intended for DeVante Parker,0.610,0.060
4,13:34,2,10,MIA 25,28,0,Jacoby Brissett sacked by Justin Zimmer for -10 yards,0.060,-2.350
4,12:54,3,20,MIA 15,28,0,Jacoby Brissett sacked by Gregory Rousseau for -1 yards,-2.350,-2.470
4,12:11,4,21,MIA 14,28,0,"Michael Palardy punts 61 yards, returned by Isaiah McKenzie for 13 yards (tackle by Mack Hollins)",-2.470,-1.470
4,11:58,1,10,BUF 38,28,0,Josh Allen pass complete deep left to Stefon Diggs for 41 yards (tackle by Xavien Howard),1.470,4.170
4,11:09,,,,,,Timeout #1 by Buffalo Bills,,
4,11:09,1,10,MIA 21,28,0,Josh Allen pass complete short left to Devin Singletary for 3 yards (tackle by Brandon Jones),4.170,4.040
4,10:32,2,7,MIA 18,28,0,Devin Singletary left guard for 3 yards (tackle by Zach Sieler),4.040,3.810
4,9:46,3,4,MIA 15,28,0,Josh Allen left end for 4 yards (tackle by Jason McCourty),3.810,4.840
4,9:07,1,10,MIA 11,28,0,Josh Allen pass incomplete short middle intended for Jake Kumerow,4.840,4.140
4,9:01,2,10,MIA 11,28,0,Reggie Gilliam left guard for 2 yards (tackle by Zach Sieler and Brennan Scarlett),4.140,3.530
4,8:18,3,8,MIA 9,28,0,Josh Allen scrambles for 8 yards (tackle by Samuel Eguavoen),3.530,6.970
4,7:50,1,1,MIA 1,34,0,"Zack Moss for 1 yard, touchdown",6.970,7.000
4,7:45,,,MIA 15,35,0,Tyler Bass kicks extra point good,0.000,0.000
4,7:45,,,BUF 35,35,0,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
4,7:45,1,10,MIA 25,35,0,Salvon Ahmed right guard for 3 yards (tackle by A.J. Klein),0.610,0.470
4,7:05,2,7,MIA 28,35,0,Salvon Ahmed left guard for 4 yards (tackle by Tre'Davious White and Jaquan Johnson),0.470,0.300
4,6:28,3,3,MIA 32,35,0,Jacoby Brissett pass complete short left to Albert Wilson for 4 yards (tackle by Tyrel Dodson),0.300,1.330
4,5:48,1,10,MIA 36,35,0,Jacoby Brissett pass complete short right to Albert Wilson for 5 yards (tackle by Dane Jackson),1.330,1.470
4,5:12,2,5,MIA 41,35,0,Salvon Ahmed right guard for -2 yards (tackle by A.J. Klein and Tyrel Dodson),1.470,0.500
4,4:27,3,7,MIA 39,35,0,"Jacoby Brissett pass incomplete intended for Albert Wilson. Penalty on Justin Zimmer: Roughing the Passer, 15 yards (declined) . Penalty on Siran Neal: Defensive Pass Interference, 16 yards (accepted) (no play)",0.500,2.590
4,4:20,,,,,,Timeout #2 by Buffalo Bills,,
4,4:20,1,10,BUF 45,35,0,Malcolm Brown right guard for 6 yards (tackle by Dane Jackson),2.590,2.850
4,3:47,2,4,BUF 39,35,0,Malcolm Brown right end for 1 yard (tackle by Jaquan Johnson and Justin Zimmer),2.850,2.280
4,3:08,3,3,BUF 38,35,0,Malcolm Brown up the middle for 12 yards (tackle by Jaquan Johnson and Siran Neal),2.280,3.840
4,2:32,1,10,BUF 26,35,0,Malcolm Brown left guard for 1 yard (tackle by A.J. Epenesa and Jaquan Johnson),3.840,3.430
4,2:00,2,9,BUF 25,35,0,Jacoby Brissett pass complete short right to Albert Wilson for 6 yards (tackle by A.J. Klein),3.430,3.570
4,1:19,3,3,BUF 19,35,0,Jacoby Brissett pass incomplete short middle intended for Salvon Ahmed (defended by Damar Hamlin),3.570,2.280
4,1:15,4,3,BUF 19,35,0,Jacoby Brissett pass incomplete short left intended for Salvon Ahmed,2.280,-0.150
4,1:08,1,10,BUF 19,35,0,Mitchell Trubisky kneels for -1 yards,0.150,-0.560
4,0:34,2,11,BUF 18,35,0,Mitchell Trubisky kneels for -1 yards,-0.560,-1.420
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
