Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
1,9:14,3,1,NYJ 21,0,0,Ryan Tannehill up the middle for 2 yards (tackle by Nathan Shepherd),3.530,4.310
1,8:39,1,10,NYJ 19,0,0,Ryan Tannehill pass incomplete deep left intended for Josh Reynolds,4.310,3.750
1,8:33,2,10,NYJ 19,0,0,Derrick Henry right guard for 2 yards (tackle by Folorunso Fatukasi and Sheldon Rankins),3.750,3.260
1,7:52,3,8,NYJ 17,0,0,Ryan Tannehill sacked by Quincy Williams for -9 yards,3.260,1.740
1,7:10,4,17,NYJ 26,3,0,Randy Bullock 44 yard field goal good,1.740,3.000
1,7:06,,,TEN 35,3,0,"Randy Bullock kicks off 65 yards, touchback., touchback.",0.000,0.610
1,7:06,1,10,NYJ 25,3,0,Zach Wilson pass complete short left to Tevin Coleman for 9 yards (tackle by Dane Cruikshank),0.610,1.280
1,6:21,2,1,NYJ 34,3,0,Michael Carter up the middle for 4 yards (tackle by Dane Cruikshank),1.280,1.470
1,5:46,1,10,NYJ 38,3,0,Zach Wilson pass complete short right to Michael Carter for -4 yards (tackle by Harold Landry),1.470,0.380
1,5:01,2,14,NYJ 34,3,0,Zach Wilson pass incomplete short middle intended for Corey Davis,0.380,-0.290
1,4:57,3,14,NYJ 34,3,0,Ty Johnson right tackle for 1 yard (tackle by Denico Autry),-0.290,-1.040
1,4:16,4,13,NYJ 35,3,0,"Thomas Morstead punts 56 yards, returned by Chester Rogers for 22 yards (tackle by Trevon Wesco)",-1.040,-1.000
1,4:03,1,10,TEN 31,3,0,"Penalty on Olasunkanmi Adeniyi: Unnecessary Roughness / Offense, 15 yards (accepted) (no play)",1.000,-0.140
1,4:03,1,10,TEN 16,3,0,Derrick Henry right tackle for 2 yards (tackle by C.J. Mosley),-0.140,-0.350
1,3:26,2,8,TEN 18,3,0,Derrick Henry right tackle for 4 yards (tackle by Bryce Hall),-0.350,-0.570
1,2:47,3,4,TEN 22,3,0,Ryan Tannehill pass complete short left to Josh Reynolds for 11 yards (tackle by Javelin Guidry),-0.570,1.140
1,2:09,1,10,TEN 33,3,0,Ryan Tannehill pass complete short left to Tommy Hudson for 14 yards (tackle by Brandin Echols),1.140,2.060
1,1:42,1,10,TEN 47,3,0,Derrick Henry right tackle for 16 yards (tackle by Sharrod Neasman),2.060,3.120
1,1:05,1,10,NYJ 37,3,0,Derrick Henry left tackle for 1 yard (tackle by Quincy Williams),3.120,2.710
1,0:25,2,9,NYJ 36,3,0,Ryan Tannehill pass complete short right to Derrick Henry for 16 yards (tackle by Folorunso Fatukasi),2.710,4.240
Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYJ 20,3,0,Derrick Henry left tackle for 7 yards (tackle by Quincy Williams),4.240,4.830
2,14:22,2,3,NYJ 13,3,0,Derrick Henry left guard for 2 yards (tackle by John Franklin-Myers and Quincy Williams),4.830,4.590
2,13:38,3,1,NYJ 11,3,0,"Aaron Brewer aborted snap, recovered by Ryan Tannehill at NYJ-28",4.590,1.590
2,12:58,4,18,NYJ 28,6,0,Randy Bullock 46 yard field goal good,1.590,3.000
2,12:53,,,TEN 35,6,0,"Randy Bullock kicks off 65 yards, touchback., touchback.",0.000,0.610
2,12:53,1,10,NYJ 25,6,0,Michael Carter right guard for 2 yards (tackle by Rashaan Evans),0.610,0.330
2,12:26,2,8,NYJ 27,6,0,Zach Wilson pass deep left intended for Corey Davis is intercepted by Kristian Fulton at NYJ-45 and returned for 13 yards (tackle by Tyler Kroft),0.330,-3.450
2,12:15,1,10,NYJ 32,6,0,"Ryan Tannehill pass complete short right to Derrick Henry for 4 yards (tackle by C.J. Mosley and John Franklin-Myers). Penalty on Nathan Shepherd: Roughing the Passer, 14 yards (accepted)",3.450,4.650
2,11:57,1,10,NYJ 14,6,0,Derrick Henry right guard for 4 yards (tackle by C.J. Mosley),4.650,4.710
2,11:16,2,6,NYJ 10,6,0,Ryan Tannehill pass incomplete short right intended for Cameron Batson (defended by Bryce Hall),4.710,3.820
2,11:12,3,6,NYJ 10,6,0,Ryan Tannehill sacked by John Franklin-Myers for -8 yards,3.820,2.250
2,10:31,4,14,NYJ 18,9,0,Randy Bullock 36 yard field goal good,2.250,3.000
2,10:29,,,TEN 35,9,0,"Randy Bullock kicks off 66 yards, returned by Ty Johnson for 26 yards (tackle by Monty Rice)",0.000,0.610
2,10:24,1,10,NYJ 25,9,0,"Zach Wilson pass incomplete short right intended for Ryan Griffin. Penalty on Alijah Vera-Tucker: Ineligible Downfield Pass, 5 yards (declined)",0.610,0.060
2,10:18,2,10,NYJ 25,9,0,Zach Wilson pass incomplete short right intended for Tyler Kroft (defended by Kevin Byard),0.060,-0.620
2,10:08,3,10,NYJ 25,9,0,"Zach Wilson pass complete short right to Corey Davis for 13 yards. Corey Davis fumbles (forced by Jackrabbit Jenkins), recovered by Corey Davis at NYJ-38 (tackle by Jackrabbit Jenkins)",-0.620,1.470
2,9:18,1,10,NYJ 38,9,0,Zach Wilson pass complete short left to Corey Davis for 30 yards (tackle by Kevin Byard),1.470,3.450
2,9:01,1,10,TEN 32,9,0,Zach Wilson pass complete short middle to Ryan Griffin for 8 yards (tackle by Rashaan Evans),3.450,3.840
2,8:18,2,4,TEN 24,9,0,Michael Carter right guard for -2 yards (tackle by Harold Landry),3.840,2.870
2,7:38,,,,,,Timeout #2 by New York Jets,,
2,7:38,3,6,TEN 26,9,0,Zach Wilson pass complete short left to Ty Johnson for 6 yards (tackle by Breon Borders),2.870,4.240
2,7:06,1,10,TEN 20,9,0,Braxton Berrios right end for 9 yards (tackle by Chris Jackson),4.240,5.260
2,6:20,2,1,TEN 11,9,0,Zach Wilson pass complete short left to Jamison Crowder for 3 yards (tackle by Chris Jackson),5.260,5.370
2,5:42,1,8,TEN 8,9,0,Michael Carter right guard for 6 yards (tackle by Dane Cruikshank and Kevin Byard),5.370,5.720
2,4:57,2,2,TEN 2,9,6,"Michael Carter for 2 yards, touchdown",5.720,7.000
2,4:49,,,TEN 15,9,7,Matt Ammendola kicks extra point good,0.000,0.000
2,4:49,,,NYJ 35,9,7,"Matt Ammendola kicks off 65 yards, touchback., touchback.",0.000,0.610
2,4:49,1,10,TEN 25,9,7,Derrick Henry right guard for 3 yards (tackle by C.J. Mosley),0.610,0.470
2,4:15,2,7,TEN 28,9,7,Derrick Henry right guard for 5 yards (tackle by Jarrod Wilson),0.470,0.430
2,3:32,3,2,TEN 33,9,7,"Ryan Tannehill pass incomplete short right intended for Nick Westbrook-Ikhine. Penalty on Anthony Firkser: Offensive Pass Interference, 10 yards (declined)",0.430,-1.180
2,3:28,4,2,TEN 33,9,7,Johnny Townsend punts 12 yards out of bounds,-1.180,-2.590
2,3:22,1,10,TEN 45,9,7,Tevin Coleman right tackle for 5 yards (tackle by Rashaan Evans and Harold Landry),2.590,2.720
2,2:39,2,5,TEN 40,9,7,Tevin Coleman left tackle for -1 yards (tackle by Teair Tart),2.720,1.880
2,2:00,3,6,TEN 41,9,7,Zach Wilson sacked by Harold Landry for -8 yards,1.880,0.000
2,1:55,,,,,,Timeout #1 by Tennessee Titans,,
2,1:55,4,14,TEN 49,9,7,"Thomas Morstead punts 40 yards, fair catch by Chester Rogers at TEN-9",0.000,0.380
2,1:49,1,10,TEN 9,9,7,Ryan Tannehill pass complete short right to Anthony Firkser for 7 yards (tackle by Quincy Williams),-0.380,-0.090
2,1:31,2,2,TEN 16,9,7,Ryan Tannehill pass complete short left to Chester Rogers for 10 yards (tackle by Michael Carter),-0.090,0.670
2,1:13,1,10,TEN 26,9,7,Ryan Tannehill pass complete short left to Jeremy McNichols for no gain (tackle by Javelin Guidry),0.670,0.130
2,1:09,2,10,TEN 26,9,7,Ryan Tannehill pass complete short right to Chester Rogers for 12 yards (tackle by Bryce Hall),0.130,1.470
2,0:48,1,10,TEN 38,9,7,Ryan Tannehill pass complete short left to Josh Reynolds for 7 yards (tackle by Javelin Guidry),1.470,1.870
2,0:42,2,3,TEN 45,9,7,"Ryan Tannehill pass complete short right to Derrick Henry for no gain. Penalty on Taylor Lewan: Illegal Use of Hands / Offense, 10 yards (accepted) (no play)",1.870,0.520
2,0:33,2,13,TEN 35,9,7,Ryan Tannehill pass complete short right to Anthony Firkser for 10 yards (tackle by C.J. Mosley),0.520,1.160
2,0:27,3,3,TEN 45,9,7,Ryan Tannehill sacked by and Bryce Hall for -8 yards and Bryce Huff for -8 yards,1.160,-0.910
Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,9,7,"Matt Ammendola kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,TEN 25,9,7,Derrick Henry right guard for 2 yards (tackle by Sheldon Rankins),0.610,0.330
3,14:21,2,8,TEN 27,9,7,Derrick Henry left guard for 3 yards (tackle by C.J. Mosley and Javelin Guidry),0.330,0.040
3,13:42,3,5,TEN 30,9,7,Ryan Tannehill pass complete short middle to Josh Reynolds for 9 yards (tackle by Adrian Colbert and Bryce Hall),0.040,1.530
3,13:04,1,10,TEN 39,9,7,Derrick Henry right tackle for 1 yard (tackle by C.J. Mosley),1.530,1.120
3,12:26,2,9,TEN 40,9,7,"Derrick Henry right guard for no gain (tackle by C.J. Mosley). Penalty on Ben Jones: Offensive Holding, 10 yards (accepted) (no play)",1.120,-0.230
3,11:56,2,19,TEN 30,9,7,Ryan Tannehill pass complete short right to Jeremy McNichols for 1 yard (tackle by Quincy Williams),-0.230,-0.760
3,11:19,3,18,TEN 31,9,7,Ryan Tannehill pass incomplete deep right intended for Josh Reynolds (defended by Bryce Hall),-0.760,-1.310
3,11:12,4,18,TEN 31,9,7,"Johnny Townsend punts 63 yards, returned by Braxton Berrios for 14 yards (tackle by Matthias Farley and MyCole Pruitt)",-1.310,-0.280
3,11:00,1,10,NYJ 20,9,7,Michael Carter right guard for 5 yards (tackle by Jeffery Simmons and David Long),0.280,0.410
3,10:25,2,5,NYJ 25,9,7,Michael Carter right tackle for -2 yards (tackle by Denico Autry),0.410,-0.560
3,9:44,3,7,NYJ 23,9,7,Zach Wilson pass complete short left to Jamison Crowder for 6 yards (tackle by Kristian Fulton),-0.560,-1.440
3,9:01,4,1,NYJ 29,9,7,"Thomas Morstead punts 52 yards, fair catch by Chester Rogers at TEN-19",-1.440,-0.150
3,8:54,1,10,TEN 19,9,7,Derrick Henry left tackle for 2 yards (tackle by Quincy Williams and Quinnen Williams),0.150,-0.060
3,8:17,2,8,TEN 21,9,7,"Ryan Tannehill pass complete to Rodger Saffold for 3 yards. Penalty on Rodger Saffold: Illegal Touch Pass, 5 yards (accepted) . Penalty on Rodger Saffold: Ineligible Downfield Pass, 5 yards (declined) (no play)",-0.060,-0.870
3,7:48,2,13,TEN 16,9,7,Ryan Tannehill pass complete short left to Jeremy McNichols for 23 yards (tackle by Sharrod Neasman),-0.870,1.530
3,7:12,1,10,TEN 39,9,7,Ryan Tannehill pass complete short middle to Josh Reynolds for 9 yards (tackle by C.J. Mosley and Quincy Williams),1.530,2.200
3,6:34,2,1,TEN 48,9,7,Derrick Henry left guard for 11 yards (tackle by Javelin Guidry),2.200,2.850
3,5:56,1,10,NYJ 41,9,7,"Derrick Henry right guard for 2 yards (tackle by Folorunso Fatukasi). Penalty on Nathan Shepherd: Defensive Holding, 5 yards (accepted)",2.850,3.310
3,5:31,1,10,NYJ 34,9,7,Ryan Tannehill pass incomplete deep right intended for Cameron Batson,3.310,2.770
3,5:26,2,10,NYJ 34,9,7,Derrick Henry right guard for 3 yards (tackle by Quinnen Williams),2.770,2.480
3,4:47,3,7,NYJ 31,9,7,Ryan Tannehill sacked by Quinnen Williams for -7 yards,2.480,0.720
3,3:58,4,14,NYJ 38,9,7,"Penalty on TEN: Delay of Game, 5 yards (accepted) (no play)",0.720,0.400
3,3:42,4,19,NYJ 43,9,7,"Johnny Townsend punts 30 yards, fair catch by Braxton Berrios at NYJ-13",0.400,0.320
3,3:36,1,10,NYJ 13,9,7,Zach Wilson pass complete short middle to Corey Davis for 15 yards (tackle by Rashaan Evans),-0.320,0.810
3,3:07,1,10,NYJ 28,9,7,Zach Wilson pass complete short middle to Ty Johnson for 6 yards (tackle by David Long),0.810,1.070
3,2:41,2,4,NYJ 34,9,7,Ty Johnson up the middle for -2 yards (tackle by Jeffery Simmons),1.070,0.100
3,1:58,3,6,NYJ 32,9,7,Zach Wilson pass complete deep right to Keelan Cole for 54 yards (tackle by Breon Borders),0.100,4.650
3,1:09,1,10,TEN 14,9,7,Zach Wilson pass incomplete short left intended for Jamison Crowder,4.650,4.000
3,1:06,2,10,TEN 14,9,7,Zach Wilson pass complete short right to Jamison Crowder for 5 yards (tackle by Olasunkanmi Adeniyi),4.000,4.050
3,0:27,3,5,TEN 9,9,7,Zach Wilson pass incomplete short right intended for Ryan Griffin,4.050,2.880
3,0:22,4,5,TEN 9,9,10,Matt Ammendola 27 yard field goal good,2.880,3.000
3,0:19,,,NYJ 35,9,10,"Matt Ammendola kicks off 65 yards, touchback.",0.000,0.610
3,0:19,1,10,TEN 25,9,10,Ryan Tannehill pass complete short left to MyCole Pruitt for 14 yards (tackle by Nathan Shepherd),0.610,1.530
Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TEN 39,9,10,Derrick Henry right tackle for 18 yards (tackle by Adrian Colbert),1.530,2.720
4,14:35,1,10,NYJ 43,9,10,Derrick Henry right end for 9 yards (tackle by Ashtyn Davis),2.720,3.390
4,14:10,2,1,NYJ 34,9,10,Jeremy McNichols left tackle for 11 yards (tackle by Adrian Colbert),3.390,4.040
4,13:51,1,10,NYJ 23,9,10,Derrick Henry left end for 22 yards (tackle by Jamien Sherwood),4.040,6.970
4,13:18,1,1,NYJ 1,15,10,"Derrick Henry up the middle for 1 yard, touchdown",6.970,7.000
4,13:14,,,NYJ 2,17,10,Two Point Attempt: Ryan Tannehill pass complete to to MyCole Pruitt for no gain,1.000,1.000
4,13:14,,,TEN 35,17,10,"Randy Bullock kicks off 63 yards, returned by Ty Johnson for 16 yards. Ty Johnson fumbles (forced by Dane Cruikshank), recovered by Trevon Wesco at NYJ-23 (tackle by Dane Cruikshank)",0.000,0.480
4,13:07,1,10,NYJ 23,17,10,"Zach Wilson pass incomplete deep middle intended for Corey Davis. Penalty on Dane Cruikshank: Defensive Pass Interference, 43 yards (accepted) (no play)",0.480,3.310
4,12:59,1,10,TEN 34,17,10,Zach Wilson pass incomplete short left intended for Jamison Crowder,3.310,2.770
4,12:55,2,10,TEN 34,17,10,"Zach Wilson aborted snap, recovered by Zach Wilson at TEN-38 Zach Wilson pass complete deep left to Jamison Crowder for 29 yards (tackle by Kristian Fulton)",2.770,6.060
4,12:17,1,5,TEN 5,17,10,Ty Johnson up the middle for 2 yards (tackle by Amani Bledsoe),6.060,5.530
4,11:34,2,3,TEN 3,17,16,"Zach Wilson pass complete short right to Jamison Crowder for 3 yards, touchdown",5.530,7.000
4,11:30,,,TEN 15,17,17,Matt Ammendola kicks extra point good,0.000,0.000
4,11:30,,,NYJ 35,17,17,"Matt Ammendola kicks off 65 yards, touchback.",0.000,0.610
4,11:30,1,10,TEN 25,17,17,Derrick Henry left end for 2 yards (tackle by Javelin Guidry and C.J. Mosley),0.610,0.330
4,10:48,2,8,TEN 27,17,17,Derrick Henry right tackle for 2 yards (tackle by Folorunso Fatukasi),0.330,-0.100
4,10:05,3,6,TEN 29,17,17,Ryan Tannehill sacked by Quinnen Williams for no gain,-0.100,-1.440
4,9:27,4,6,TEN 29,17,17,"Johnny Townsend punts 42 yards, returned by Braxton Berrios for 18 yards (tackle by Johnny Townsend)",-1.440,-2.060
4,9:16,1,10,NYJ 47,17,23,"Zach Wilson pass complete deep right to Corey Davis for 53 yards, touchdown",2.060,7.000
4,9:06,,,TEN 15,17,24,Matt Ammendola kicks extra point good,0.000,0.000
4,9:06,,,NYJ 35,17,24,"Matt Ammendola kicks off 65 yards, touchback.",0.000,0.610
4,9:06,1,10,TEN 25,17,24,Ryan Tannehill pass incomplete short middle intended for Anthony Firkser,0.610,0.060
4,9:02,2,10,TEN 25,17,24,Ryan Tannehill pass incomplete short left intended for Geoff Swaim,0.060,-0.620
4,8:58,3,10,TEN 25,17,24,Ryan Tannehill pass incomplete deep left intended for Josh Reynolds (defended by Isaiah Dunn),-0.620,-1.700
4,8:53,4,10,TEN 25,17,24,"Johnny Townsend punts 41 yards, fair catch by Braxton Berrios at NYJ-34",-1.700,-1.200
4,8:47,1,10,NYJ 34,17,24,Zach Wilson pass incomplete short right intended for Michael Carter,1.200,0.660
4,8:41,2,10,NYJ 34,17,24,Zach Wilson pass complete short left to Jamison Crowder for 4 yards (tackle by Harold Landry),0.660,0.500
4,7:57,3,6,NYJ 38,17,24,Zach Wilson scrambles left end for 2 yards (tackle by Jayon Brown),0.500,-0.720
4,7:07,4,4,NYJ 40,17,24,"Thomas Morstead punts 40 yards, fair catch by Chester Rogers at TEN-20. Penalty on Justin Hardee: Kick Catch Interference, 15 yards (accepted)",-0.720,-1.270
4,6:56,1,10,TEN 35,17,24,Derrick Henry left guard for 7 yards (tackle by Javelin Guidry),1.270,1.740
4,6:35,2,2,TEN 42,17,24,Ryan Tannehill pass complete short middle to Nick Westbrook-Ikhine for 18 yards (tackle by C.J. Mosley),1.740,2.920
4,6:27,1,10,NYJ 40,17,24,Derrick Henry right guard for 5 yards (tackle by Jarrod Wilson),2.920,3.050
4,5:49,2,5,NYJ 35,17,24,Ryan Tannehill pass incomplete deep left intended for Nick Westbrook-Ikhine,3.050,2.340
4,5:42,3,5,NYJ 35,17,24,Ryan Tannehill pass complete short left to Jeremy McNichols for 9 yards (tackle by C.J. Mosley),2.340,3.840
4,5:11,1,10,NYJ 26,17,24,Derrick Henry left tackle for 5 yards (tackle by Quinnen Williams),3.840,3.970
4,4:33,2,5,NYJ 21,17,24,Derrick Henry right tackle for 1 yard (tackle by Quincy Williams),3.970,3.400
4,3:49,3,4,NYJ 20,17,24,Ryan Tannehill pass incomplete short right intended for Jeremy McNichols,3.400,2.130
4,3:46,4,4,NYJ 21,17,24,Ryan Tannehill pass incomplete short right intended for Nick Westbrook-Ikhine (defended by Sharrod Neasman),2.130,-0.340
4,3:41,1,10,NYJ 21,17,24,Braxton Berrios right end for 6 yards (tackle by Rashaan Evans and Kevin Byard),0.340,0.610
4,3:32,,,,,,Timeout #1 by Tennessee Titans,,
4,3:32,2,4,NYJ 27,17,24,Michael Carter left tackle for 13 yards (tackle by Rashaan Evans),0.610,1.600
4,3:20,,,,,,Timeout #2 by Tennessee Titans,,
4,3:20,1,10,NYJ 40,17,24,Michael Carter right tackle for no gain (tackle by Jeffery Simmons),1.600,1.050
4,3:16,,,,,,Timeout #3 by Tennessee Titans,,
4,3:16,2,10,NYJ 40,17,24,Zach Wilson pass complete short left to Braxton Berrios for no gain (tackle by Jackrabbit Jenkins),1.050,0.370
4,2:25,,,,,,Timeout #1 by New York Jets,,
4,2:25,3,10,NYJ 40,17,24,Zach Wilson pass incomplete short right intended for Corey Davis,0.370,-0.720
4,2:21,4,10,NYJ 40,17,24,"Thomas Morstead punts 40 yards, returned by Chester Rogers for 6 yards (tackle by Justin Hardee and Isaiah Dunn)",-0.720,-0.670
4,2:09,1,10,TEN 26,17,24,Derrick Henry left tackle for no gain (tackle by Quinnen Williams),0.670,0.130
4,2:00,2,10,TEN 26,17,24,Ryan Tannehill pass incomplete short right intended for Chester Rogers (defended by Michael Carter),0.130,-0.560
4,1:56,3,10,TEN 26,17,24,Ryan Tannehill pass incomplete deep right intended for Nick Westbrook-Ikhine,-0.560,-1.630
4,1:49,4,10,TEN 26,17,24,"Ryan Tannehill pass incomplete deep middle intended for Chester Rogers. Penalty on Jarrod Wilson: Defensive Pass Interference, 22 yards (accepted) (no play)",-1.630,2.130
4,1:44,1,10,TEN 48,17,24,Ryan Tannehill pass complete short right to Jeremy McNichols for 15 yards (tackle by Michael Carter),2.130,3.120
4,1:28,,,,,,Timeout #2 by New York Jets,,
4,1:28,1,10,NYJ 37,17,24,Ryan Tannehill pass incomplete short right intended for Jeremy McNichols (defended by Quincy Williams),3.120,2.570
4,1:23,2,10,NYJ 37,17,24,Ryan Tannehill pass complete short right to Josh Reynolds for 12 yards (tackle by Bryce Hall),2.570,3.910
4,1:11,,,,,,Timeout #3 by New York Jets,,
4,1:11,1,10,NYJ 25,17,24,Ryan Tannehill pass complete short right to Josh Reynolds for 11 yards (tackle by Javelin Guidry),3.910,4.650
4,1:05,1,10,NYJ 14,17,24,Ryan Tannehill pass complete short right to Nick Westbrook-Ikhine for 6 yards (tackle by C.J. Mosley and Michael Carter),4.650,5.090
4,0:44,2,4,NYJ 8,17,24,Ryan Tannehill pass complete short right to Anthony Firkser for 6 yards (tackle by Quincy Williams),5.090,6.740
4,0:22,1,2,NYJ 2,17,24,Ryan Tannehill pass incomplete short middle intended for Nick Westbrook-Ikhine (defended by Bryce Hall),6.740,5.720
4,0:19,2,2,NYJ 2,23,24,"Ryan Tannehill pass complete short left to Cameron Batson for 2 yards, touchdown",5.720,7.000
4,0:16,,,NYJ 15,24,24,Randy Bullock kicks extra point good,0.000,0.000
4,0:16,,,TEN 35,24,24,"Randy Bullock kicks off 63 yards, returned by Ty Johnson for 15 yards",0.000,-0.060
4,0:13,1,10,NYJ 17,24,24,Zach Wilson kneels for -1 yards,-0.060,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
,,,,,,,"Jets won the coin toss, Jets to receive the overtime kickoff.",,
OT,10:00,,,TEN 35,24,24,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
OT,10:00,1,10,NYJ 25,24,24,Zach Wilson pass incomplete short right intended for Michael Carter,0.610,0.060
OT,9:56,2,10,NYJ 25,24,24,"Zach Wilson pass complete short right to Keelan Cole for 10 yards (tackle by Kevin Byard) Replay Assistant challenged the short of the line to gain ruling, and the original play was overturned. Zach Wilson pass complete to Keelan Cole for 9 yards (tackle by Kevin Byard)",0.060,0.560
OT,9:48,3,1,NYJ 34,24,24,Tevin Coleman up the middle for 2 yards (tackle by Kevin Byard),0.560,1.330
OT,9:04,1,10,NYJ 36,24,24,Zach Wilson pass incomplete intended for Trevon Wesco,1.330,0.790
OT,8:57,,,,,,Timeout #1 by New York Jets,,
OT,8:57,2,10,NYJ 36,24,24,Tevin Coleman right guard for 8 yards (tackle by Dane Cruikshank),0.790,1.160
OT,8:18,3,2,NYJ 44,24,24,Zach Wilson pass complete deep left to Keelan Cole for 29 yards,1.160,3.780
OT,7:45,1,10,TEN 27,24,24,Michael Carter left guard for 5 yards (tackle by Harold Landry and Kevin Byard),3.780,3.910
OT,7:02,2,5,TEN 22,24,24,Michael Carter right tackle for 2 yards (tackle by Jeffery Simmons),3.910,3.470
OT,6:21,3,3,TEN 20,24,24,Zach Wilson pass complete short right to Jamison Crowder for 11 yards (tackle by Kristian Fulton),3.470,5.140
OT,5:52,,,,,,Timeout #1 by Tennessee Titans,,
OT,5:52,1,9,TEN 9,24,24,Zach Wilson pass incomplete short right intended for Ryan Griffin,5.140,4.380
OT,5:47,2,9,TEN 9,24,24,Zach Wilson pass complete short right to Tevin Coleman for 8 yards (tackle by Teair Tart),4.380,5.170
OT,5:10,3,1,TEN 1,24,24,Zach Wilson scrambles right end for -3 yards (tackle by Denico Autry),5.170,3.030
OT,4:34,4,4,TEN 4,24,27,Matt Ammendola 22 yard field goal good,3.030,3.000
OT,4:31,,,NYJ 35,24,27,"Matt Ammendola kicks off 65 yards, touchback.",0.000,0.610
OT,4:31,1,10,TEN 25,24,27,Derrick Henry right end for -4 yards (tackle by John Franklin-Myers),0.610,-0.480
OT,3:48,2,14,TEN 21,24,27,Ryan Tannehill sacked by Bryce Huff for -7 yards,-0.480,-2.550
OT,3:06,3,21,TEN 14,24,27,Ryan Tannehill pass complete deep right to Chester Rogers for 20 yards (tackle by Ashtyn Davis),-2.550,-1.110
OT,2:19,4,1,TEN 34,24,27,Derrick Henry right end for 13 yards (tackle by Javelin Guidry),-1.110,2.060
OT,2:00,1,10,TEN 47,24,27,Ryan Tannehill pass complete short left to Jeremy McNichols for -6 yards (tackle by Quincy Williams),2.060,0.710
OT,1:35,2,16,TEN 41,24,27,Ryan Tannehill pass complete short right to Jeremy McNichols for 5 yards (tackle by Michael Carter),0.710,0.700
OT,1:15,3,11,TEN 46,24,27,Ryan Tannehill pass complete short left to Chester Rogers for 9 yards (tackle by Javelin Guidry),0.700,0.270
OT,1:10,4,2,NYJ 45,24,27,Derrick Henry right tackle for 2 yards (tackle by Quincy Williams),0.270,2.720
OT,0:41,1,10,NYJ 43,24,27,Ryan Tannehill pass complete short right to Chester Rogers for 12 yards (tackle by Ashtyn Davis),2.720,3.510
OT,0:36,,,,,,Timeout #2 by Tennessee Titans,,
